first_column,agent_id,o_zone_id,d_zone_id,path_id,display_code,agent_type,PCE_unit,demand_period,volume,toll,travel_time,distance_km,node_sequence,time_sequence
,1109,1,6,0,,p,1,AM,1,0.0,436.5167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1110,1,6,0,,p,1,AM,1,0.0,436.5000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1111,1,6,0,,p,1,AM,1,0.0,436.4833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1112,1,6,0,,p,1,AM,1,0.0,436.4667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1113,1,6,0,,p,1,AM,1,0.0,436.4500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1114,1,6,0,,p,1,AM,1,0.0,436.4333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1115,1,6,0,,p,1,AM,1,0.0,436.4167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1116,1,6,0,,p,1,AM,1,0.0,436.4000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1117,1,6,0,,p,1,AM,1,0.0,436.3833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1118,1,6,0,,p,1,AM,1,0.0,436.3667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1119,1,6,0,,p,1,AM,1,0.0,436.3500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1120,1,6,0,,p,1,AM,1,0.0,436.3333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1121,1,6,0,,p,1,AM,1,0.0,436.3167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1122,1,6,0,,p,1,AM,1,0.0,436.3000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1123,1,6,0,,p,1,AM,1,0.0,436.2833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1124,1,6,0,,p,1,AM,1,0.0,436.2667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1125,1,6,0,,p,1,AM,1,0.0,431.2500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1126,1,6,0,,p,1,AM,1,0.0,431.2333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1127,1,6,0,,p,1,AM,1,0.0,431.2167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1128,1,6,0,,p,1,AM,1,0.0,431.2000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1129,1,6,0,,p,1,AM,1,0.0,431.1833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1130,1,6,0,,p,1,AM,1,0.0,431.1667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1131,1,6,0,,p,1,AM,1,0.0,431.1500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1132,1,6,0,,p,1,AM,1,0.0,431.1333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1133,1,6,0,,p,1,AM,1,0.0,431.1167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1134,1,6,0,,p,1,AM,1,0.0,431.1000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1135,1,6,0,,p,1,AM,1,0.0,431.0833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1136,1,6,0,,p,1,AM,1,0.0,431.0667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1137,1,6,0,,p,1,AM,1,0.0,431.0500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1138,1,6,0,,p,1,AM,1,0.0,431.0333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1139,1,6,0,,p,1,AM,1,0.0,431.0167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1140,1,6,0,,p,1,AM,1,0.0,431.0000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1141,1,6,0,,p,1,AM,1,0.0,430.9833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1142,1,6,0,,p,1,AM,1,0.0,430.9667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1143,1,6,0,,p,1,AM,1,0.0,430.9500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1144,1,6,0,,p,1,AM,1,0.0,430.9333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1145,1,6,0,,p,1,AM,1,0.0,430.9167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1146,1,6,0,,p,1,AM,1,0.0,430.9000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1147,1,6,0,,p,1,AM,1,0.0,430.8833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1148,1,6,0,,p,1,AM,1,0.0,430.8667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1149,1,6,0,,p,1,AM,1,0.0,430.8500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1150,1,6,0,,p,1,AM,1,0.0,425.8333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1151,1,6,0,,p,1,AM,1,0.0,425.8167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1152,1,6,0,,p,1,AM,1,0.0,425.8000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1153,1,6,0,,p,1,AM,1,0.0,425.7833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1154,1,6,0,,p,1,AM,1,0.0,425.7667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1155,1,6,0,,p,1,AM,1,0.0,425.7500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1156,1,6,0,,p,1,AM,1,0.0,425.7333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1157,1,6,0,,p,1,AM,1,0.0,425.7167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1158,1,6,0,,p,1,AM,1,0.0,425.7000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1159,1,6,0,,p,1,AM,1,0.0,425.6833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1160,1,6,0,,p,1,AM,1,0.0,425.6667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1161,1,6,0,,p,1,AM,1,0.0,425.6500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1162,1,6,0,,p,1,AM,1,0.0,425.6333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1163,1,6,0,,p,1,AM,1,0.0,425.6167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1164,1,6,0,,p,1,AM,1,0.0,425.6000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1165,1,6,0,,p,1,AM,1,0.0,425.5833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1166,1,6,0,,p,1,AM,1,0.0,425.5667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1167,1,6,0,,p,1,AM,1,0.0,425.5500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1168,1,6,0,,p,1,AM,1,0.0,425.5333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1169,1,6,0,,p,1,AM,1,0.0,425.5167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1170,1,6,0,,p,1,AM,1,0.0,425.5000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1171,1,6,0,,p,1,AM,1,0.0,425.4833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1172,1,6,0,,p,1,AM,1,0.0,425.4667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1173,1,6,0,,p,1,AM,1,0.0,425.4500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1174,1,6,0,,p,1,AM,1,0.0,425.4333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1175,1,6,0,,p,1,AM,1,0.0,420.4167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1176,1,6,0,,p,1,AM,1,0.0,420.4000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1177,1,6,0,,p,1,AM,1,0.0,420.3833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1178,1,6,0,,p,1,AM,1,0.0,420.3667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1179,1,6,0,,p,1,AM,1,0.0,420.3500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1180,1,6,0,,p,1,AM,1,0.0,420.3333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1181,1,6,0,,p,1,AM,1,0.0,420.3167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1182,1,6,0,,p,1,AM,1,0.0,420.3000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1183,1,6,0,,p,1,AM,1,0.0,420.2833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1184,1,6,0,,p,1,AM,1,0.0,420.2667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1185,1,6,0,,p,1,AM,1,0.0,420.2500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1186,1,6,0,,p,1,AM,1,0.0,420.2333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1187,1,6,0,,p,1,AM,1,0.0,420.2167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1188,1,6,0,,p,1,AM,1,0.0,420.2000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1189,1,6,0,,p,1,AM,1,0.0,420.1833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1190,1,6,0,,p,1,AM,1,0.0,420.1667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1191,1,6,0,,p,1,AM,1,0.0,420.1500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1192,1,6,0,,p,1,AM,1,0.0,420.1333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1193,1,6,0,,p,1,AM,1,0.0,420.1167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1194,1,6,0,,p,1,AM,1,0.0,420.1000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1195,1,6,0,,p,1,AM,1,0.0,420.0833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1196,1,6,0,,p,1,AM,1,0.0,420.0667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1197,1,6,0,,p,1,AM,1,0.0,420.0500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1198,1,6,0,,p,1,AM,1,0.0,420.0333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1199,1,6,0,,p,1,AM,1,0.0,420.0167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1200,1,7,0,,p,1,AM,1,0.0,480.0000,0.0160,1;2;6;8;7;,421.008331;419.995819;419.995819;419.995819;419.995819;
,1201,1,7,0,,p,1,AM,1,0.0,479.9900,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1202,1,7,0,,p,1,AM,1,0.0,479.9800,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1203,1,7,0,,p,1,AM,1,0.0,479.9700,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1204,1,7,0,,p,1,AM,1,0.0,479.9600,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1205,1,7,0,,p,1,AM,1,0.0,479.9500,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1206,1,7,0,,p,1,AM,1,0.0,479.9400,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1207,1,7,0,,p,1,AM,1,0.0,479.9300,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1208,1,7,0,,p,1,AM,1,0.0,479.9200,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1209,1,7,0,,p,1,AM,1,0.0,479.9100,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1210,1,7,0,,p,1,AM,1,0.0,479.9000,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1211,1,7,0,,p,1,AM,1,0.0,479.8900,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1212,1,7,0,,p,1,AM,1,0.0,479.8800,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1213,1,7,0,,p,1,AM,1,0.0,479.8700,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1214,1,7,0,,p,1,AM,1,0.0,479.8600,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1215,1,7,0,,p,1,AM,1,0.0,479.8500,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1216,1,7,0,,p,1,AM,1,0.0,479.8400,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1217,1,7,0,,p,1,AM,1,0.0,479.8300,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1218,1,7,0,,p,1,AM,1,0.0,479.8200,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1219,1,7,0,,p,1,AM,1,0.0,479.8100,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1220,1,7,0,,p,1,AM,1,0.0,479.8000,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1221,1,7,0,,p,1,AM,1,0.0,479.7900,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1222,1,7,0,,p,1,AM,1,0.0,479.7800,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1223,1,7,0,,p,1,AM,1,0.0,479.7700,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1224,1,7,0,,p,1,AM,1,0.0,479.7600,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1225,1,7,0,,p,1,AM,1,0.0,479.7500,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1226,1,7,0,,p,1,AM,1,0.0,479.7400,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1227,1,7,0,,p,1,AM,1,0.0,479.7300,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1228,1,7,0,,p,1,AM,1,0.0,479.7200,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1229,1,7,0,,p,1,AM,1,0.0,479.7100,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1230,1,7,0,,p,1,AM,1,0.0,479.7000,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1231,1,7,0,,p,1,AM,1,0.0,479.6900,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1232,1,7,0,,p,1,AM,1,0.0,479.6800,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1233,1,7,0,,p,1,AM,1,0.0,479.6700,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1234,1,7,0,,p,1,AM,1,0.0,479.6600,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1235,1,7,0,,p,1,AM,1,0.0,479.6500,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1236,1,7,0,,p,1,AM,1,0.0,479.6400,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1237,1,7,0,,p,1,AM,1,0.0,479.6300,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1238,1,7,0,,p,1,AM,1,0.0,479.6200,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1239,1,7,0,,p,1,AM,1,0.0,479.6100,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1240,1,7,0,,p,1,AM,1,0.0,479.6000,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1241,1,7,0,,p,1,AM,1,0.0,479.5900,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1242,1,7,0,,p,1,AM,1,0.0,474.5800,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1243,1,7,0,,p,1,AM,1,0.0,474.5700,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1244,1,7,0,,p,1,AM,1,0.0,474.5600,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1245,1,7,0,,p,1,AM,1,0.0,474.5500,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1246,1,7,0,,p,1,AM,1,0.0,474.5400,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1247,1,7,0,,p,1,AM,1,0.0,474.5300,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1248,1,7,0,,p,1,AM,1,0.0,474.5200,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1249,1,7,0,,p,1,AM,1,0.0,474.5100,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1250,1,7,0,,p,1,AM,1,0.0,474.5000,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1251,1,7,0,,p,1,AM,1,0.0,474.4900,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1252,1,7,0,,p,1,AM,1,0.0,474.4800,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1253,1,7,0,,p,1,AM,1,0.0,474.4700,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1254,1,7,0,,p,1,AM,1,0.0,474.4600,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1255,1,7,0,,p,1,AM,1,0.0,474.4500,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1256,1,7,0,,p,1,AM,1,0.0,474.4400,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1257,1,7,0,,p,1,AM,1,0.0,474.4300,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1258,1,7,0,,p,1,AM,1,0.0,474.4200,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1259,1,7,0,,p,1,AM,1,0.0,474.4100,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1260,1,7,0,,p,1,AM,1,0.0,474.4000,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1261,1,7,0,,p,1,AM,1,0.0,474.3900,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1262,1,7,0,,p,1,AM,1,0.0,474.3800,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1263,1,7,0,,p,1,AM,1,0.0,474.3700,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1264,1,7,0,,p,1,AM,1,0.0,474.3600,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1265,1,7,0,,p,1,AM,1,0.0,474.3500,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1266,1,7,0,,p,1,AM,1,0.0,474.3400,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1267,1,7,0,,p,1,AM,1,0.0,474.3300,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1268,1,7,0,,p,1,AM,1,0.0,474.3200,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1269,1,7,0,,p,1,AM,1,0.0,474.3100,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1270,1,7,0,,p,1,AM,1,0.0,474.3000,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1271,1,7,0,,p,1,AM,1,0.0,474.2900,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1272,1,7,0,,p,1,AM,1,0.0,474.2800,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1273,1,7,0,,p,1,AM,1,0.0,474.2700,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1274,1,7,0,,p,1,AM,1,0.0,474.2600,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1275,1,7,0,,p,1,AM,1,0.0,474.2500,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1276,1,7,0,,p,1,AM,1,0.0,474.2400,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1277,1,7,0,,p,1,AM,1,0.0,474.2300,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1278,1,7,0,,p,1,AM,1,0.0,474.2200,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1279,1,7,0,,p,1,AM,1,0.0,474.2100,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1280,1,7,0,,p,1,AM,1,0.0,474.2000,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1281,1,7,0,,p,1,AM,1,0.0,474.1900,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1282,1,7,0,,p,1,AM,1,0.0,474.1800,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1283,1,7,0,,p,1,AM,1,0.0,474.1700,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1284,1,7,0,,p,1,AM,1,0.0,469.1600,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1285,1,7,0,,p,1,AM,1,0.0,469.1500,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1286,1,7,0,,p,1,AM,1,0.0,469.1400,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1287,1,7,0,,p,1,AM,1,0.0,469.1300,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1288,1,7,0,,p,1,AM,1,0.0,469.1200,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1289,1,7,0,,p,1,AM,1,0.0,469.1100,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1290,1,7,0,,p,1,AM,1,0.0,469.1000,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1291,1,7,0,,p,1,AM,1,0.0,469.0900,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1292,1,7,0,,p,1,AM,1,0.0,469.0800,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1293,1,7,0,,p,1,AM,1,0.0,469.0700,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1294,1,7,0,,p,1,AM,1,0.0,469.0600,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1295,1,7,0,,p,1,AM,1,0.0,469.0500,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1296,1,7,0,,p,1,AM,1,0.0,469.0400,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1297,1,7,0,,p,1,AM,1,0.0,469.0300,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1298,1,7,0,,p,1,AM,1,0.0,469.0200,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1299,1,7,0,,p,1,AM,1,0.0,469.0100,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1300,1,7,0,,p,1,AM,1,0.0,469.0000,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1301,1,7,0,,p,1,AM,1,0.0,468.9900,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1302,1,7,0,,p,1,AM,1,0.0,468.9800,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1303,1,7,0,,p,1,AM,1,0.0,468.9700,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1304,1,7,0,,p,1,AM,1,0.0,468.9600,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1305,1,7,0,,p,1,AM,1,0.0,468.9500,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1306,1,7,0,,p,1,AM,1,0.0,468.9400,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1307,1,7,0,,p,1,AM,1,0.0,468.9300,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1308,1,7,0,,p,1,AM,1,0.0,468.9200,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1309,1,7,0,,p,1,AM,1,0.0,468.9100,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1310,1,7,0,,p,1,AM,1,0.0,468.9000,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1311,1,7,0,,p,1,AM,1,0.0,468.8900,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1312,1,7,0,,p,1,AM,1,0.0,468.8800,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1313,1,7,0,,p,1,AM,1,0.0,468.8700,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1314,1,7,0,,p,1,AM,1,0.0,468.8600,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1315,1,7,0,,p,1,AM,1,0.0,468.8500,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1316,1,7,0,,p,1,AM,1,0.0,468.8400,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1317,1,7,0,,p,1,AM,1,0.0,468.8300,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1318,1,7,0,,p,1,AM,1,0.0,468.8200,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1319,1,7,0,,p,1,AM,1,0.0,468.8100,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1320,1,7,0,,p,1,AM,1,0.0,468.8000,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1321,1,7,0,,p,1,AM,1,0.0,468.7900,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1322,1,7,0,,p,1,AM,1,0.0,468.7800,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
