name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
Serenia Residences North,1994,908853745,,residential,,,,"POLYGON ((55.1524048 25.1326943, 55.152473 25.1327338, 55.1525081 25.1326953, 55.15254 25.1326692, 55.1525624 25.1326403, 55.1525786 25.1326042, 55.1526177 25.132517, 55.1526666 25.132397, 55.1526795 25.1323657, 55.1526379 25.1323474, 55.1526294 25.1323599, 55.1525858 25.1323397, 55.1526816 25.1321807, 55.152754 25.1320621, 55.1527625 25.132012, 55.1527039 25.1319908, 55.1526975 25.1319995, 55.152606 25.1319658, 55.1526124 25.1319436, 55.1525528 25.1319282, 55.1525049 25.1319725, 55.1524655 25.1320323, 55.1524378 25.1321026, 55.1523708 25.1322529, 55.1523026 25.1324081, 55.1523229 25.1324187, 55.1523293 25.1324071, 55.1523782 25.1324303, 55.1523878 25.1324177, 55.1524421 25.1324418, 55.1524208 25.1324784, 55.1523665 25.1324572, 55.1522696 25.1326451, 55.1523005 25.1326586, 55.1523186 25.1326384, 55.1524144 25.1326712, 55.1524048 25.1326943))",POINT (55.1525136 25.1323248),2230.3,24006.4
,1995,908853753,,,,swimming_pool,,"POLYGON ((55.1511584 25.1319571, 55.1512169 25.1319552, 55.1512755 25.131933, 55.1513031 25.1319051, 55.1513148 25.1318665, 55.1513478 25.1318395, 55.1513659 25.1317904, 55.1513532 25.1317518, 55.1513095 25.1317104, 55.1512691 25.1316805, 55.1512563 25.131642, 55.1512606 25.1315957, 55.1513117 25.131455, 55.1513244 25.1314059, 55.151284 25.1314126, 55.1512286 25.1314463, 55.1512052 25.1314656, 55.1511935 25.1314955, 55.1511946 25.1315649, 55.1511956 25.1316314, 55.1511903 25.1316738, 55.1511648 25.1317075, 55.1511115 25.1317566, 55.1510966 25.1317904, 55.1510902 25.1318193, 55.1511158 25.1318424, 55.1511413 25.1318742, 55.1511531 25.1318916, 55.1511392 25.1319108, 55.1511264 25.1319349, 55.1511371 25.1319436, 55.1511584 25.1319571))",POINT (55.1512318 25.1317348),824.7,8877.1
,1996,908853754,,,,pitch,,"POLYGON ((55.1527263 25.132229, 55.1528328 25.1322726, 55.1529276 25.1320825, 55.152821 25.132039, 55.1527263 25.132229))",POINT (55.1528269 25.1321558),272.1,2928.7
,1997,908857877,,,,pitch,,"POLYGON ((55.1493137 25.1349082, 55.1494125 25.1347121, 55.1493102 25.1346699, 55.1492114 25.134866, 55.1493137 25.1349082))",POINT (55.149312 25.134789),270.4,2911.1
The Pointe,1998,923270449,,yes,,,,"POLYGON ((55.1241128 25.1270483, 55.1233682 25.1262187, 55.1229197 25.1265509, 55.1227996 25.1264052, 55.123366 25.1260031, 55.1234626 25.1260944, 55.1235399 25.1260633, 55.1242995 25.12692, 55.1241128 25.1270483))",POINT (55.123601 25.1264652),4303.6,46323.7
The Pointe,1999,923271571,,yes,,,,"POLYGON ((55.1218257 25.1245681, 55.1219581 25.1244482, 55.1220799 25.1244529, 55.1229774 25.1254814, 55.1224004 25.1259725, 55.1222474 25.1258033, 55.1226601 25.1254815, 55.1218257 25.1245681))",POINT (55.1224295 25.1251832),5273.1,56759.5
The Royal Atlantis,2000,959856802,,yes,,,,"POLYGON ((55.1259462 25.1375893, 55.1261211 25.1374458, 55.126139 25.1374311, 55.1262133 25.1375014, 55.1263272 25.1376086, 55.1264476 25.1377115, 55.1265121 25.1377596, 55.1265673 25.1378007, 55.1266803 25.137873, 55.126821 25.1379427, 55.1269607 25.1380036, 55.1269911 25.1380147, 55.1271181 25.1380547, 55.1272116 25.1380772, 55.1273064 25.1380926, 55.1275287 25.1381183, 55.1279838 25.1381568, 55.1281285 25.1381698, 55.1282792 25.1381878, 55.1284287 25.1382098, 55.1285532 25.1382375, 55.1286669 25.1382707, 55.1287754 25.1383105, 55.1288764 25.1383554, 55.1290041 25.1384208, 55.129123 25.1384958, 55.1292111 25.1385553, 55.1293325 25.1386436, 55.1294419 25.138742, 55.1295237 25.1388364, 55.1295951 25.1389408, 55.1294011 25.1390635, 55.1293851 25.1390736, 55.1293177 25.1389879, 55.1292352 25.1389, 55.12912 25.1387973, 55.1289956 25.1387066, 55.1288723 25.1386293, 55.1287673 25.1385704, 55.1286317 25.1385145, 55.1284784 25.1384683, 55.1283614 25.1384428, 55.1282408 25.1384203, 55.128079 25.1383965, 55.1279138 25.1383789, 55.1274652 25.1383367, 55.1273349 25.1383253, 55.1272447 25.1383155, 55.1271705 25.1383049, 55.1271111 25.1382947, 55.1270467 25.1382799, 55.1269696 25.1382594, 55.1269002 25.1382368, 55.1267973 25.1381959, 55.1266665 25.1381344, 55.126551 25.1380701, 55.1264211 25.1379867, 55.1262972 25.1378926, 55.1261991 25.1378181, 55.1260941 25.1377271, 55.1259462 25.1375893))",POINT (55.127793 25.1382557),10368.9,111610.2
Sky Bridge,2001,964652271,,yes,,,,"POLYGON ((55.1269027 25.1382078, 55.1268841 25.1382495, 55.1269585 25.1382757, 55.1270383 25.1382995, 55.1271341 25.1383194, 55.1272418 25.1383341, 55.1273557 25.1383479, 55.1274768 25.1383592, 55.1277666 25.1383828, 55.1279126 25.1383947, 55.1280438 25.1384092, 55.1281568 25.1384236, 55.1282481 25.1384393, 55.1283618 25.1384616, 55.1284818 25.1384856, 55.1284938 25.1384501, 55.1285532 25.1382651, 55.1285679 25.138224, 55.1284389 25.1381923, 55.1282813 25.138169, 55.1279871 25.1381373, 55.1275294 25.1380993, 55.1273111 25.138075, 55.1272154 25.1380591, 55.1271237 25.1380364, 55.126993 25.1379952, 55.1269736 25.1380392, 55.1269027 25.1382078))",POINT (55.1277297 25.1382471),4812.5,51801.3
,2002,964652275,,yes,,,,"POLYGON ((55.1285532 25.1382375, 55.1285613 25.1382149, 55.1287256 25.1382675, 55.1288886 25.1383383, 55.1289066 25.1383134, 55.1291537 25.1384547, 55.1291367 25.1384796, 55.1292275 25.1385417, 55.1293558 25.1386322, 55.1294629 25.1387304, 55.129546 25.1388291, 55.1296179 25.1389353, 55.1296727 25.1390221, 55.129421 25.1391562, 55.1293669 25.1390829, 55.1293036 25.1390035, 55.1292199 25.1389173, 55.1291019 25.1388114, 55.1289647 25.1387149, 55.1287531 25.1385884, 55.1286234 25.1385331, 55.1284705 25.138489, 55.1284784 25.1384683, 55.1284828 25.1384545, 55.1285532 25.1382375))",POINT (55.1290828 25.138652),4311.1,46404.1
,2003,964652276,,yes,,,,"POLYGON ((55.1282382 25.1383938, 55.1282288 25.1384477, 55.1280675 25.1384261, 55.1278564 25.1384022, 55.1278489 25.138461, 55.1278222 25.1386713, 55.1275265 25.1386405, 55.1275516 25.1384305, 55.127558 25.1383769, 55.1274097 25.1383649, 55.1272846 25.1383539, 55.1271718 25.1383391, 55.1271819 25.1382837, 55.1272144 25.138103, 55.1272409 25.1379573, 55.1274117 25.137984, 55.1275082 25.1379945, 55.1275257 25.1379962, 55.1276292 25.1380061, 55.1279789 25.1380387, 55.1279961 25.1380401, 55.1281679 25.1380594, 55.1282929 25.1380732, 55.1282677 25.1382147, 55.1282382 25.1383938))",POINT (55.1277248 25.1382576),5359.9,57693.6
,2004,964652277,,yes,,,,"POLYGON ((55.1279961 25.1380401, 55.1280042 25.1379792, 55.1279863 25.1379775, 55.1275312 25.1379348, 55.1275143 25.1379332, 55.1275082 25.1379945, 55.1275257 25.1379962, 55.1276292 25.1380061, 55.1279789 25.1380387, 55.1279961 25.1380401))",POINT (55.1277556 25.1379868),338.3,3641
,2005,964652280,,yes,,,,"POLYGON ((55.1278489 25.138461, 55.1279397 25.1384712, 55.1279042 25.1387595, 55.1274205 25.1387065, 55.1274544 25.1384206, 55.1275516 25.1384305, 55.1275265 25.1386405, 55.1278222 25.1386713, 55.1278489 25.138461))",POINT (55.1276743 25.1386204),870.4,9368.7
Adagio Premium The Palm,2006,967924288,,hotel,,,,"POLYGON ((55.1431061 25.1083533, 55.1433066 25.1086536, 55.1431034 25.1087918, 55.1428273 25.1086645, 55.1428709 25.1085698, 55.1430223 25.1086268, 55.1430449 25.1086111, 55.1429358 25.1084593, 55.1431061 25.1083533))",POINT (55.1430799 25.1085949),1168.5,12578.1
,2007,984256837,,yes,,,,"POLYGON ((55.1115822 25.1213179, 55.1116517 25.1213174, 55.1116519 25.1213357, 55.1117528 25.121335, 55.1117526 25.1213212, 55.1118109 25.1213212, 55.1118137 25.1211822, 55.1118102 25.1211627, 55.1117327 25.1211632, 55.1117326 25.1211513, 55.1116504 25.1211518, 55.1116505 25.1211637, 55.1116405 25.1211638, 55.1116406 25.1211734, 55.111581 25.1211738, 55.1115822 25.1213179))",POINT (55.111699 25.1212438),424,4563.7
,2008,984256838,,yes,,,,"POLYGON ((55.1118109 25.1213212, 55.1118242 25.1213215, 55.1118239 25.1213377, 55.1118742 25.1213385, 55.1118746 25.1213161, 55.1119132 25.1213167, 55.1119158 25.1211839, 55.1118137 25.1211822, 55.1118109 25.1213212))",POINT (55.1118621 25.1212558),165,1776.1
,2009,984256839,,yes,,,,"POLYGON ((55.1115417 25.121111, 55.1116116 25.121111, 55.1116116 25.1211183, 55.1116841 25.1211182, 55.1116841 25.1211094, 55.1117556 25.1211094, 55.1117556 25.121082, 55.1117772 25.1210824, 55.1117783 25.1209662, 55.1117428 25.1209655, 55.1117428 25.1209843, 55.1115416 25.1209844, 55.1115417 25.121111))",POINT (55.1116592 25.121046),338.5,3643.4
,2010,984256840,,yes,,,,"POLYGON ((55.1117915 25.1211107, 55.1117918 25.1210825, 55.1117772 25.1210824, 55.1117783 25.1209662, 55.1118761 25.120967, 55.1118747 25.1211114, 55.1117915 25.1211107))",POINT (55.1118278 25.1210371),153,1647.2
,2011,984256841,,yes,,,,"POLYGON ((55.1115217 25.1209405, 55.1114761 25.120819, 55.1115508 25.120796, 55.1115468 25.1207853, 55.1116133 25.1207648, 55.1116204 25.1207837, 55.1116826 25.1207645, 55.1116914 25.1207878, 55.1117133 25.1207811, 55.1117185 25.1207932, 55.1117316 25.1208288, 55.1117401 25.1208262, 55.111762 25.120886, 55.1117217 25.1208981, 55.1117152 25.1208808, 55.1115217 25.1209405))",POINT (55.111613 25.1208476),348.3,3749.4
,2012,984256842,,yes,,,,"POLYGON ((55.1118461 25.1208607, 55.111762 25.120886, 55.1117401 25.1208262, 55.1117316 25.1208288, 55.1117185 25.1207932, 55.1117385 25.1207872, 55.1117234 25.1207459, 55.1117961 25.1207241, 55.1118461 25.1208607))",POINT (55.1117799 25.1208067),140.3,1510.5
,2013,984256843,,yes,,,,"POLYGON ((55.111427 25.1206548, 55.1114707 25.1207768, 55.1115458 25.1207547, 55.1115496 25.1207654, 55.1116165 25.1207458, 55.1116097 25.1207268, 55.1116722 25.1207085, 55.1116638 25.120685, 55.1116857 25.1206785, 55.111682 25.120666, 55.1116697 25.1206308, 55.1116784 25.1206283, 55.1116579 25.1205693, 55.1116151 25.1205803, 55.1116213 25.1205976, 55.111427 25.1206548))",POINT (55.1115618 25.1206795),349,3757.1
,2014,984256844,,yes,,,,"POLYGON ((55.1117831 25.1206779, 55.111709 25.120699, 55.1116974 25.1206656, 55.111682 25.120666, 55.1116697 25.1206308, 55.1116784 25.1206283, 55.1116579 25.1205693, 55.1117374 25.1205466, 55.1117831 25.1206779))",POINT (55.1117196 25.1206233),129.7,1396.1
,2015,984256845,,yes,,,,"POLYGON ((55.1113138 25.1205586, 55.1112893 25.1204355, 55.1113662 25.120423, 55.1113647 25.1204157, 55.1114281 25.1204053, 55.1114309 25.1204198, 55.111498 25.1204089, 55.1115034 25.1204363, 55.111548 25.120429, 55.1115414 25.120396, 55.1116207 25.1203831, 55.1116491 25.1205261, 55.111528 25.1205458, 55.1115238 25.1205244, 55.1113138 25.1205586))",POINT (55.1114714 25.1204758),480.2,5169.3
,2016,984256846,,yes,,,,"POLYGON ((55.1111956 25.1202742, 55.11122 25.1203973, 55.1112969 25.1203848, 55.1112983 25.1203921, 55.1113617 25.1203818, 55.1113588 25.1203673, 55.1114258 25.1203564, 55.1114204 25.1203291, 55.111465 25.1203218, 55.1114715 25.1203548, 55.1115508 25.1203419, 55.1115224 25.1201989, 55.1114014 25.1202186, 55.1114056 25.12024, 55.1111956 25.1202742))",POINT (55.1113752 25.1203021),480.2,5169.1
,2017,984256847,,yes,,,,"POLYGON ((55.111053 25.1196867, 55.1110326 25.1195601, 55.1111033 25.1195508, 55.1111015 25.1195398, 55.1111787 25.1195296, 55.1111811 25.1195443, 55.1112456 25.1195358, 55.1112509 25.1195686, 55.1112901 25.1195634, 55.1112846 25.1195289, 55.111383 25.119516, 55.1114067 25.1196637, 55.1112566 25.1196835, 55.1112528 25.1196603, 55.111053 25.1196867))",POINT (55.1112228 25.1196061),533.1,5738.1
,2018,984256848,,yes,,,,"POLYGON ((55.111031 25.119386, 55.1110512 25.1195125, 55.1111219 25.1195032, 55.1111236 25.1195143, 55.1112009 25.1195041, 55.1111985 25.1194894, 55.111263 25.1194809, 55.1112578 25.1194481, 55.111297 25.119443, 55.1113026 25.1194775, 55.111401 25.1194645, 55.1113773 25.1193168, 55.1112271 25.1193365, 55.1112308 25.1193597, 55.111031 25.119386))",POINT (55.1112191 25.1194195),533,5737.6
,2019,984256849,,yes,,,,"POLYGON ((55.111019 25.1193229, 55.1109683 25.1192031, 55.1110432 25.1191771, 55.1110397 25.1191688, 55.1111075 25.1191453, 55.1111142 25.1191612, 55.1111695 25.119142, 55.1111817 25.1191708, 55.1112218 25.1191568, 55.11121 25.1191288, 55.1113 25.1190976, 55.1113566 25.1192316, 55.111222 25.1192782, 55.1112126 25.1192558, 55.111019 25.1193229))",POINT (55.1111632 25.1192129),515.6,5549.4
,2020,984256850,,yes,,,,"POLYGON ((55.1109243 25.1190422, 55.1109749 25.119162, 55.1110498 25.1191361, 55.1110533 25.1191444, 55.1111212 25.119121, 55.1111145 25.119105, 55.1111698 25.1190859, 55.1111576 25.1190571, 55.1111978 25.1190432, 55.1112096 25.1190713, 55.1112997 25.1190401, 55.1112431 25.1189061, 55.1111085 25.1189527, 55.1111179 25.1189751, 55.1109243 25.1190422))",POINT (55.1111128 25.1190369),515.7,5551.5
,2021,1005457511,,house,,,,"POLYGON ((55.1300377 25.1157581, 55.1298974 25.1155731, 55.1296876 25.1157035, 55.1298608 25.115932, 55.1299348 25.115886, 55.1299019 25.1158426, 55.1300377 25.1157581))",POINT (55.1298641 25.1157428),690.5,7432.3
,2022,1005457512,,house,,,,"POLYGON ((55.1313949 25.1172872, 55.1312965 25.1171806, 55.1311267 25.1173092, 55.1312251 25.1174158, 55.1313949 25.1172872))",POINT (55.1312608 25.1172982),343.3,3695.5
,2023,1005457513,,house,,,,"POLYGON ((55.1319514 25.1181132, 55.1321368 25.1179396, 55.1319961 25.1178248, 55.1318356 25.1179755, 55.1319011 25.1180343, 55.1318803 25.1180537, 55.1319514 25.1181132))",POINT (55.1319816 25.1179659),478.2,5146.9
,2024,1005457646,,house,,,,"POLYGON ((55.1316308 25.1145601, 55.1315742 25.1144312, 55.1317654 25.1143624, 55.131822 25.1144912, 55.1316308 25.1145601))",POINT (55.1316981 25.1144612),318.5,3428.6
,2025,1005457647,,house,,,,"POLYGON ((55.1317065 25.114703, 55.1316499 25.1145741, 55.1318411 25.1145053, 55.1318977 25.1146341, 55.1317065 25.114703))",POINT (55.1317738 25.1146041),318.5,3428.6
,2026,1005457648,,house,,,,"POLYGON ((55.1317853 25.1148644, 55.1317229 25.1147378, 55.1319108 25.1146619, 55.1319732 25.1147885, 55.1317853 25.1148644))",POINT (55.131848 25.1147632),318.4,3427.5
,2027,1005457649,,house,,,,"POLYGON ((55.1318694 25.1150228, 55.1318026 25.114898, 55.1319877 25.1148167, 55.1320546 25.1149415, 55.1318694 25.1150228))",POINT (55.1319286 25.1149198),318.6,3429.6
,2028,1005457650,,house,,,,"POLYGON ((55.1319382 25.1151764, 55.1318713 25.1150517, 55.1320565 25.1149704, 55.1321233 25.1150951, 55.1319382 25.1151764))",POINT (55.1319973 25.1150734),318.4,3427.4
,2029,1005457651,,house,,,,"POLYGON ((55.1320103 25.1153322, 55.1319435 25.1152074, 55.1321286 25.1151261, 55.1321955 25.1152508, 55.1320103 25.1153322))",POINT (55.1320695 25.1152291),318.6,3428.9
,2030,1005457652,,house,,,,"POLYGON ((55.1320915 25.1154713, 55.1320246 25.1153465, 55.1322098 25.1152652, 55.1322766 25.11539, 55.1320915 25.1154713))",POINT (55.1321506 25.1153682),318.6,3429.6
,2031,1005457653,,house,,,,"POLYGON ((55.1321762 25.1156296, 55.1321093 25.1155049, 55.1322945 25.1154236, 55.1323613 25.1155483, 55.1321762 25.1156296))",POINT (55.1322353 25.1155266),318.4,3427.4
,2032,1005457654,,house,,,,"POLYGON ((55.1322506 25.1157827, 55.1321837 25.1156579, 55.1323689 25.1155766, 55.1324357 25.1157014, 55.1322506 25.1157827))",POINT (55.1323097 25.1156796),318.6,3429.6
,2033,1005457655,,house,,,,"POLYGON ((55.1323385 25.1159193, 55.1322698 25.1157954, 55.1324536 25.1157117, 55.1325224 25.1158356, 55.1323385 25.1159193))",POINT (55.1323961 25.1158155),318.5,3428.6
,2034,1005457656,,house,,,,"POLYGON ((55.1324115 25.116084, 55.1323427 25.1159601, 55.1325266 25.1158765, 55.1325953 25.1160004, 55.1324115 25.116084))",POINT (55.132469 25.1159802),318.4,3427.7
,2035,1005457657,,house,,,,"POLYGON ((55.1325133 25.1162232, 55.1324445 25.1160993, 55.1326283 25.1160157, 55.1326971 25.1161396, 55.1325133 25.1162232))",POINT (55.1325708 25.1161194),318.4,3427.5
,2036,1005457658,,house,,,,"POLYGON ((55.1325938 25.1163762, 55.1325238 25.1162528, 55.1327068 25.1161677, 55.1327768 25.116291, 55.1325938 25.1163762))",POINT (55.1326503 25.1162719),318.5,3428.6
,2037,1005457659,,house,,,,"POLYGON ((55.1326762 25.116533, 55.1326544 25.1164954, 55.1326308 25.1165066, 55.1325848 25.1164273, 55.13279 25.1163297, 55.1328525 25.1164381, 55.1326762 25.116533))",POINT (55.1327213 25.1164324),317.6,3418.9
,2038,1005457660,,house,,,,"POLYGON ((55.1327558 25.1166783, 55.1326818 25.1165569, 55.1328618 25.1164668, 55.1329359 25.1165882, 55.1327558 25.1166783))",POINT (55.1328088 25.1165726),318.5,3428.1
,2039,1005457661,,house,,,,"POLYGON ((55.1328554 25.1168356, 55.1327761 25.1166827, 55.1329522 25.1165981, 55.1330422 25.116734, 55.1328554 25.1168356))",POINT (55.1329062 25.1167141),380.5,4095.3
,2040,1005457999,,house,,,,"POLYGON ((55.1315791 25.1156686, 55.1315122 25.1155438, 55.1317354 25.1154458, 55.1318022 25.1155706, 55.1315791 25.1156686))",POINT (55.1316572 25.1155572),384,4133.6
,2041,1005458000,,house,,,,"POLYGON ((55.1316602 25.1158274, 55.1315933 25.1157026, 55.1317785 25.1156213, 55.1318453 25.1157461, 55.1316602 25.1158274))",POINT (55.1317193 25.1157243),318.6,3429.6
,2042,1005458001,,house,,,,"POLYGON ((55.131753 25.1159789, 55.1316861 25.1158541, 55.1318713 25.1157728, 55.1319381 25.1158976, 55.131753 25.1159789))",POINT (55.1318121 25.1158758),318.6,3429.6
,2043,1005458002,,house,,,,"POLYGON ((55.1318316 25.1161306, 55.1317626 25.1160067, 55.1319464 25.1159228, 55.1320153 25.1160467, 55.1318316 25.1161306))",POINT (55.131889 25.1160267),318.7,3430.8
,2044,1005458003,,house,,,,"POLYGON ((55.1319278 25.1162743, 55.131857 25.1161513, 55.1320395 25.1160652, 55.1321102 25.1161883, 55.1319278 25.1162743))",POINT (55.1319836 25.1161698),318.6,3429.2
,2045,1005458004,,house,,,,"POLYGON ((55.1320022 25.1164316, 55.1319314 25.1163086, 55.132114 25.1162226, 55.1321847 25.1163456, 55.1320022 25.1164316))",POINT (55.1320581 25.1163271),318.6,3429.1
,2046,1005458005,,house,,,,"POLYGON ((55.1320885 25.1165732, 55.1320124 25.1164528, 55.132191 25.1163602, 55.1322671 25.1164806, 55.1320885 25.1165732))",POINT (55.1321397 25.1164667),318.7,3430.6
,2047,1005458006,,house,,,,"POLYGON ((55.1321669 25.1167157, 55.1320961 25.1165927, 55.1323014 25.1164959, 55.1323721 25.1166189, 55.1321669 25.1167157))",POINT (55.1322341 25.1166058),358.3,3856.4
,2048,1005458007,,house,,,,"POLYGON ((55.1322548 25.1168635, 55.132184 25.1167405, 55.1323966 25.1166402, 55.1324674 25.1167633, 55.1322548 25.1168635))",POINT (55.1323257 25.1167519),371.3,3996.3
,2049,1005458008,,house,,,,"POLYGON ((55.132344 25.1170146, 55.1322665 25.1169001, 55.1324893 25.116787, 55.1325694 25.116916, 55.132344 25.1170146))",POINT (55.132419 25.1169033),397.7,4280.7
,2050,1005458009,,house,,,,"POLYGON ((55.1324455 25.1171577, 55.1323709 25.1170365, 55.1325506 25.1169458, 55.1326252 25.117067, 55.1324455 25.1171577))",POINT (55.132498 25.1170517),318.7,3430
,2051,1005458010,,house,,,,"POLYGON ((55.1325387 25.1173066, 55.132464 25.1171854, 55.1326438 25.1170947, 55.1327184 25.1172159, 55.1325387 25.1173066))",POINT (55.1325912 25.1172006),318.8,3431.3
,2052,1005458011,,house,,,,"POLYGON ((55.1309017 25.1126678, 55.1308557 25.1125371, 55.1310548 25.1124796, 55.1311008 25.1126103, 55.1309017 25.1126678))",POINT (55.1309782 25.1125737),320,3444.8
,2053,1005458012,,house,,,,"POLYGON ((55.1308506 25.112487, 55.1308046 25.1123563, 55.1310037 25.1122988, 55.1310497 25.1124295, 55.1308506 25.112487))",POINT (55.1309272 25.1123929),320,3444.8
,2054,1005458013,,house,,,,"POLYGON ((55.1307866 25.1123372, 55.130745 25.1122053, 55.1309459 25.1121532, 55.1309876 25.1122851, 55.1307866 25.1123372))",POINT (55.1308663 25.1122452),320.1,3445.7
,2055,1005458014,,house,,,,"POLYGON ((55.1307368 25.1121866, 55.1306894 25.1120369, 55.1309 25.1119824, 55.1309472 25.1121321, 55.1307368 25.1121866))",POINT (55.1308183 25.1120845),380.6,4096.4
,2056,1005458015,,house,,,,"POLYGON ((55.1306917 25.1120268, 55.1306427 25.1118717, 55.1308436 25.1118197, 55.1308926 25.1119748, 55.1306917 25.1120268))",POINT (55.1307676 25.1119232),376.3,4050.4
,2057,1005458016,,house,,,,"POLYGON ((55.1306317 25.111855, 55.1305867 25.1117127, 55.1308193 25.1116524, 55.1308643 25.1117947, 55.1306317 25.111855))",POINT (55.1307255 25.1117537),399.8,4303.4
,2058,1005458017,,house,,,,"POLYGON ((55.1305723 25.111695, 55.1305448 25.1115971, 55.1306021 25.1115839, 55.1305922 25.1115488, 55.1307482 25.1115129, 55.1307856 25.1116458, 55.1305723 25.111695))",POINT (55.1306672 25.1116063),313.2,3371
,2059,1005458018,,house,,,,"POLYGON ((55.1305471 25.1115289, 55.1305097 25.111396, 55.1307122 25.1113493, 55.1307496 25.1114822, 55.1305471 25.1115289))",POINT (55.1306296 25.1114391),319.9,3443.8
,2060,1005458019,,house,,,,"POLYGON ((55.1305001 25.1113698, 55.1304627 25.1112368, 55.1306652 25.1111901, 55.1307026 25.1113231, 55.1305001 25.1113698))",POINT (55.1305826 25.1112799),320.2,3446.2
,2061,1005458020,,house,,,,"POLYGON ((55.1304604 25.1112114, 55.130423 25.1110784, 55.1306256 25.1110317, 55.1306629 25.1111646, 55.1304604 25.1112114))",POINT (55.130543 25.1111215),320.1,3445.7
,2062,1005458021,,house,,,,"POLYGON ((55.1304254 25.1110539, 55.1303828 25.1109027, 55.1304505 25.1108871, 55.1304573 25.1109115, 55.130591 25.1108806, 55.1306268 25.1110074, 55.1304254 25.1110539))",POINT (55.1305029 25.1109636),323.2,3478.9
,2063,1005458137,,house,,,,"POLYGON ((55.1305218 25.1132436, 55.1304705 25.1131145, 55.1306671 25.1130504, 55.1307184 25.1131794, 55.1305218 25.1132436))",POINT (55.1305944 25.113147),320,3444.1
,2064,1005458138,,house,,,,"POLYGON ((55.1304603 25.1130954, 55.1304842 25.1130883, 55.1304577 25.1130157, 55.1304339 25.1130228, 55.1304143 25.1129647, 55.1306134 25.1129072, 55.1306594 25.1130379, 55.1304603 25.1130954))",POINT (55.1305422 25.1129975),299.2,3220.8
,2065,1005458139,,house,,,,"POLYGON ((55.1304083 25.1129187, 55.130384 25.1128497, 55.130375 25.1128523, 55.1303533 25.1127906, 55.1305524 25.1127331, 55.1305984 25.1128638, 55.1304083 25.1129187))",POINT (55.1304779 25.1128258),312.4,3362.7
,2066,1005458140,,house,,,,"POLYGON ((55.1303592 25.1127603, 55.1303344 25.1126899, 55.1303248 25.1126927, 55.1303036 25.1126324, 55.1305027 25.1125749, 55.1305487 25.1127056, 55.1303592 25.1127603))",POINT (55.1304284 25.1126675),311.7,3355.1
,2067,1005458141,,house,,,,"POLYGON ((55.1303092 25.1125936, 55.1302863 25.1125306, 55.1302716 25.1125347, 55.1302504 25.1124664, 55.1304503 25.1124112, 55.1304944 25.1125425, 55.1303092 25.1125936))",POINT (55.130375 25.1125024),310,3337.1
,2068,1005458142,,house,,,,"POLYGON ((55.1302689 25.1124298, 55.1302229 25.1122991, 55.130422 25.1122416, 55.130468 25.1123723, 55.1302689 25.1124298))",POINT (55.1303454 25.1123357),320,3444.8
,2069,1005458143,,house,,,,"POLYGON ((55.1301891 25.112273, 55.1301509 25.1121402, 55.130353 25.1120924, 55.1303913 25.1122251, 55.1301891 25.112273))",POINT (55.1302711 25.1121827),320,3444.6
,2070,1005458144,,house,,,,"POLYGON ((55.1301309 25.1121122, 55.1300936 25.1119792, 55.1302962 25.1119326, 55.1303335 25.1120656, 55.1301309 25.1121122))",POINT (55.1302136 25.1120224),320.2,3446.8
,2071,1005458234,,house,,,,"POLYGON ((55.1303845 25.110888, 55.1303641 25.1107545, 55.1305525 25.1107107, 55.1305877 25.1108441, 55.1303845 25.110888))",POINT (55.1304727 25.1108),305.3,3286.3
,2072,1005458235,,house,,,,"POLYGON ((55.1303361 25.110721, 55.1303005 25.1105752, 55.1303829 25.1105588, 55.1303855 25.1105696, 55.1305008 25.1105465, 55.1305337 25.1106815, 55.1303361 25.110721))",POINT (55.130416 25.1106318),322.7,3473.7
,2073,1005458236,,house,,,,"POLYGON ((55.1302456 25.110566, 55.1302291 25.1104892, 55.1302857 25.1104793, 55.130268 25.1103968, 55.1303629 25.1103801, 55.1303682 25.1104048, 55.1304828 25.1103846, 55.1305117 25.1105192, 55.1302456 25.110566))",POINT (55.1303717 25.1104722),404.1,4350
,2074,1005458237,,house,,,,"POLYGON ((55.1302683 25.1103458, 55.1302396 25.1102111, 55.1304448 25.1101753, 55.1304735 25.11031, 55.1302683 25.1103458))",POINT (55.1303566 25.1102606),320,3444.9
,2075,1005458238,,house,,,,"POLYGON ((55.1302319 25.1101821, 55.1302004 25.1100337, 55.1304118 25.1099968, 55.1304435 25.1101451, 55.1302319 25.1101821))",POINT (55.1303219 25.1100894),363.3,3910.6
,2076,1005458239,,house,,,,"POLYGON ((55.1301942 25.1100176, 55.1301607 25.1098605, 55.1303725 25.1098237, 55.130406 25.1099805, 55.1301942 25.1100176))",POINT (55.1302833 25.1099206),384.9,4143.3
,2077,1005458240,,house,,,,"POLYGON ((55.1301428 25.1098459, 55.1301287 25.1097645, 55.1301614 25.1097598, 55.130152 25.1097057, 55.1303497 25.1096777, 55.1303731 25.1098132, 55.1301428 25.1098459))",POINT (55.1302526 25.1097634),336.8,3625.6
,2078,1005458241,,house,,,,"POLYGON ((55.1301123 25.1096818, 55.1301009 25.1096106, 55.130134 25.1096062, 55.1301237 25.1095417, 55.1303218 25.1095158, 55.1303435 25.1096515, 55.1301123 25.1096818))",POINT (55.1302247 25.1096004),333.3,3588.1
