name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,zone_id
,2825,216686080.0,,yes,,,"POLYGON ((-122.3346027 47.6538988, -122.3345119 47.6538981, -122.3345126 47.6538586, -122.3346034 47.6538593, -122.3346027 47.6538988))",POINT (-122.33455765 47.6538787),29.9,16
,2826,216686082.0,,yes,,,"POLYGON ((-122.3307779 47.6535147, -122.3307125 47.6535152, -122.3307121 47.653488, -122.3307775 47.6534875, -122.3307779 47.6535147))",POINT (-122.330745 47.65350135000001),14.8,17
,2827,216686083.0,,yes,,,"POLYGON ((-122.3333798 47.6552249, -122.3333778 47.6552794, -122.3333363 47.6552787, -122.3333383 47.6552242, -122.3333798 47.6552249))",POINT (-122.33335805 47.65525179999999),18.9,11
,2828,216686085.0,,yes,,,"POLYGON ((-122.3345252 47.6553258, -122.3344545 47.6553268, -122.3344534 47.6552912, -122.3345241 47.6552903, -122.3345252 47.6553258))",POINT (-122.334489283438 47.6553085253522),21.0,11
,2829,216686087.0,,yes,,,"POLYGON ((-122.330901 47.6552006, -122.3308425 47.6552006, -122.3308426 47.6551674, -122.330901 47.6551674, -122.330901 47.6552006))",POINT (-122.3308717749929 47.65518400473339),16.2,11
,2830,216686088.0,,yes,,,"POLYGON ((-122.3368393 47.6541153, -122.3368403 47.654169, -122.336783 47.6541695, -122.3367821 47.6541158, -122.3368393 47.6541153))",POINT (-122.3368111752158 47.65414240781471),25.7,11
,2831,216686090.0,,yes,,,"POLYGON ((-122.3367471 47.6554009, -122.3368254 47.6554002, -122.3368264 47.6554578, -122.3367482 47.6554585, -122.3367471 47.6554009))",POINT (-122.3367867747869 47.65542934386772),37.6,11
,2832,216686091.0,,yes,,,"POLYGON ((-122.3331552 47.6547109, -122.3332257 47.6547123, -122.3332245 47.6547403, -122.333154 47.6547389, -122.3331552 47.6547109))",POINT (-122.33318985 47.6547256),16.5,11
,2833,216686094.0,,yes,,,"POLYGON ((-122.3297187 47.6548987, -122.3298422 47.6548986, -122.3298423 47.654948, -122.3297188 47.6549481, -122.3297187 47.6548987))",POINT (-122.3297805 47.65492335),50.9,12
,2834,216686097.0,,yes,,,"POLYGON ((-122.3368417 47.6537367, -122.3367914 47.653737, -122.3367906 47.6536827, -122.3368409 47.6536823, -122.3368417 47.6537367))",POINT (-122.3368161577096 47.65370967481382),22.8,16
,2835,216686099.0,,yes,,,"POLYGON ((-122.3369105 47.6549043, -122.3369591 47.6549042, -122.3369593 47.6549539, -122.3369108 47.654954, -122.3369105 47.6549043))",POINT (-122.3369349249403 47.6549290914694),20.1,11
,2836,216686100.0,,yes,,,"POLYGON ((-122.3343316 47.6540357, -122.3342538 47.6540355, -122.334254 47.6539929, -122.3343318 47.6539931, -122.3343316 47.6540357))",POINT (-122.3342928 47.65401430000001),27.7,11
,2837,216686102.0,,yes,,,"POLYGON ((-122.3322402 47.6550706, -122.3321671 47.6550699, -122.3321678 47.6550368, -122.3322408 47.6550375, -122.3322402 47.6550706))",POINT (-122.3322039747497 47.65505370377355),20.2,11
,2838,216686103.0,,yes,,,"POLYGON ((-122.3319491 47.6550076, -122.3320338 47.6550073, -122.3320344 47.6550689, -122.3319497 47.6550692, -122.3319491 47.6550076))",POINT (-122.33199175 47.65503825),43.5,11
,2839,216686105.0,,yes,,,"POLYGON ((-122.336789 47.6535733, -122.3368424 47.6535727, -122.3368436 47.653628, -122.3367902 47.6536285, -122.336789 47.6535733))",POINT (-122.3368163080484 47.65360062472983),24.6,16
,2840,216686106.0,,yes,,,"POLYGON ((-122.3295099 47.6541473, -122.3294634 47.6541476, -122.3294624 47.6540938, -122.3295089 47.6540934, -122.3295099 47.6541473))",POINT (-122.3294861571916 47.65412052476666),20.9,12
,2841,216686108.0,,yes,,,"POLYGON ((-122.3353777 47.6533979, -122.3353057 47.6533989, -122.3353046 47.6533615, -122.3353766 47.6533605, -122.3353777 47.6533979))",POINT (-122.33534115 47.6533797),22.5,16
,2842,216686110.0,,yes,,,"POLYGON ((-122.3344832 47.6548234, -122.3344808 47.65478, -122.3345386 47.6547785, -122.334541 47.6548219, -122.3344832 47.6548234))",POINT (-122.3345109 47.65480095),21.0,11
,2843,216686111.0,,yes,,,"POLYGON ((-122.3306618 47.6543657, -122.3306622 47.6544225, -122.3305816 47.6544229, -122.3305811 47.654366, -122.3306618 47.6543657))",POINT (-122.3306216630809 47.65439426922408),38.3,12
,2844,216686116.0,,yes,,,"POLYGON ((-122.3298784 47.6537766, -122.329877 47.6538459, -122.3296946 47.6538441, -122.3296948 47.6538291, -122.3296795 47.6538289, -122.3296806 47.6537747, -122.3298784 47.6537766))",POINT (-122.3297803826099 47.65380983815422),112.5,17
,2845,216686118.0,,yes,,,"POLYGON ((-122.3369 47.6554901, -122.3369009 47.6553984, -122.337023 47.6553989, -122.3370227 47.6554303, -122.3369725 47.65543, -122.3369719 47.6554904, -122.3369 47.6554901))",POINT (-122.3369482263968 47.65543863186306),68.2,11
,2846,216686119.0,,yes,,,"POLYGON ((-122.3331459 47.6552899, -122.3330275 47.655288, -122.3329901 47.6552686, -122.3330314 47.6552322, -122.3330318 47.6552218, -122.3331483 47.6552237, -122.3331459 47.6552899))",POINT (-122.3330796286104 47.65525680215565),73.9,11
,2847,216686121.0,,yes,,,"POLYGON ((-122.3379438 47.655394, -122.3379448 47.6553551, -122.3380018 47.6553557, -122.3380019 47.6553526, -122.3380389 47.655353, -122.3380379 47.655395, -122.3379438 47.655394))",POINT (-122.3379922140777 47.65537442161668),31.5,11
,2848,216686123.0,,yes,,,"POLYGON ((-122.3381689 47.6549527, -122.3381667 47.6550049, -122.3380987 47.6550036, -122.3380979 47.6550236, -122.3380574 47.6550228, -122.3380605 47.6549506, -122.3381689 47.6549527))",POINT (-122.3381091443294 47.65498219036125),54.0,11
,2849,216686125.0,,yes,,,"POLYGON ((-122.3316496 47.6550776, -122.3317899 47.6550781, -122.3317893 47.6551554, -122.3316613 47.6551549, -122.3316615 47.6551237, -122.3316493 47.6551236, -122.3316496 47.6550776))",POINT (-122.3317218200011 47.65511565367458),87.3,11
,2850,216686126.0,,yes,,,"POLYGON ((-122.333337 47.6541144, -122.3332608 47.6541131, -122.3332617 47.6540895, -122.3332544 47.6540893, -122.3332558 47.6540524, -122.3333393 47.6540539, -122.333337 47.6541144))",POINT (-122.3332977629398 47.654082789325),40.8,11
,2851,216686127.0,,yes,,,"POLYGON ((-122.3396184 47.6529371, -122.3395403 47.6529371, -122.3395404 47.6529198, -122.3395656 47.6529198, -122.3395656 47.6528785, -122.3396185 47.6528785, -122.3396184 47.6529371))",POINT (-122.3395871979498 47.6529103451992),29.5,16
,2852,216686129.0,,yes,,,"POLYGON ((-122.3301009 47.6539549, -122.3301034 47.6540258, -122.3299195 47.6540287, -122.3299186 47.654002, -122.3299061 47.6540022, -122.3299045 47.653958, -122.3301009 47.6539549))",POINT (-122.3300061997234 47.65399132044416),113.5,12
,2853,216686132.0,,yes,,,"POLYGON ((-122.3388622 47.6534463, -122.3390136 47.6534459, -122.3390138 47.6534858, -122.3390286 47.6534858, -122.339029 47.6535568, -122.3388629 47.6535573, -122.3388622 47.6534463))",POINT (-122.3389431142454 47.65350274249403),148.9,16
,2854,216686134.0,,yes,,,"POLYGON ((-122.3346807 47.6540247, -122.3345372 47.6540266, -122.3345355 47.653967, -122.3346231 47.6539658, -122.3346235 47.6539783, -122.3346793 47.6539775, -122.3346807 47.6540247))",POINT (-122.3346042746692 47.65399797957004),65.6,11
,2855,216686135.0,,yes,,,"POLYGON ((-122.3310099 47.6539457, -122.3308572 47.6539461, -122.3308568 47.653885, -122.3309454 47.6538848, -122.3309454 47.6538747, -122.3310095 47.6538745, -122.3310099 47.6539457))",POINT (-122.3309362261194 47.65391303816175),83.3,11
,2856,216686137.0,,yes,,,"POLYGON ((-122.3250097 47.6554493, -122.3250112 47.6553889, -122.3250893 47.6553898, -122.3250891 47.6553977, -122.3251588 47.6553985, -122.3251575 47.6554509, -122.3250097 47.6554493))",POINT (-122.325081715196 47.65542162109053),69.9,12
,2857,216686139.0,,yes,,,"POLYGON ((-122.3346094 47.6534942, -122.334611 47.6534159, -122.3346909 47.6534166, -122.3346904 47.6534392, -122.3346854 47.6534392, -122.3346844 47.6534881, -122.3346626 47.6534878, -122.3346624 47.6534947, -122.3346094 47.6534942))",POINT (-122.3346477627495 47.65345393047546),48.6,16
,2858,216686141.0,,yes,,,"POLYGON ((-122.3304392 47.6545432, -122.3306174 47.6545448, -122.3306158 47.6546266, -122.3306098 47.6546265, -122.3306097 47.6546355, -122.330498 47.6546345, -122.3304982 47.654626, -122.3304375 47.6546254, -122.3304392 47.6545432))",POINT (-122.3305290722488 47.65458789299763),130.3,12
,2859,216686142.0,,yes,,,"POLYGON ((-122.3288847 47.6539056, -122.3288847 47.6539128, -122.3288955 47.6539128, -122.3288955 47.6539658, -122.3288854 47.6539658, -122.3288854 47.6539787, -122.3286857 47.6539788, -122.3286857 47.6539056, -122.3288847 47.6539056))",POINT (-122.3287892042479 47.65394208432213),126.3,12
,2860,216686144.0,,yes,,,"POLYGON ((-122.3330113 47.6545017, -122.3330835 47.6545012, -122.3330836 47.6545069, -122.333101 47.6545067, -122.3331014 47.6545294, -122.3330817 47.6545296, -122.3330818 47.6545344, -122.3330118 47.6545349, -122.3330113 47.6545017))",POINT (-122.3330538921282 47.6545180074977),23.2,11
,2861,216686146.0,,yes,,,"POLYGON ((-122.3308364 47.6550555, -122.3307634 47.6550549, -122.330764 47.6550209, -122.3307726 47.655021, -122.330773 47.6549995, -122.3308294 47.655, -122.330829 47.65502, -122.330837 47.6550201, -122.3308364 47.6550555))",POINT (-122.3308005538865 47.65502908976183),30.9,11
,2862,216686147.0,,yes,,,"POLYGON ((-122.3368426 47.6535702, -122.3367613 47.6535694, -122.3367624 47.6535168, -122.3367747 47.6535169, -122.3367745 47.6535232, -122.3368266 47.6535237, -122.3368264 47.6535357, -122.3368433 47.6535359, -122.3368426 47.6535702))",POINT (-122.3367998932997 47.65354701408538),30.4,16
,2863,216686149.0,,yes,,,"POLYGON ((-122.3330194 47.6535452, -122.3328456 47.6535435, -122.3328468 47.653486, -122.3328673 47.6534862, -122.332868 47.6534538, -122.3329939 47.653455, -122.3329928 47.6535061, -122.3330202 47.6535064, -122.3330194 47.6535452))",POINT (-122.3329295707978 47.65350276663299),113.2,16
,2864,216687761.0,,yes,,,"POLYGON ((-122.3356983 47.6522241, -122.335701 47.6520751, -122.3357968 47.6520759, -122.3357964 47.652099, -122.3358113 47.6520991, -122.335809 47.652225, -122.3356983 47.6522241))",POINT (-122.3357539583956 47.65215138695842),134.8,16
,2865,216687762.0,,yes,,,"POLYGON ((-122.3342872 47.6520837, -122.3344602 47.6520803, -122.334465 47.6521909, -122.3343635 47.6521929, -122.334361 47.6521373, -122.3342896 47.6521387, -122.3342872 47.6520837))",POINT (-122.3343890942282 47.65212983190422),126.6,16
,2866,216687763.0,,yes,,,"POLYGON ((-122.3325219 47.6508771, -122.3323614 47.6508784, -122.3323613 47.6508696, -122.3323194 47.65087, -122.3323183 47.6508095, -122.3323897 47.6508089, -122.3323974 47.6508026, -122.3324236 47.6508024, -122.3324377 47.6508099, -122.332499 47.6508094, -122.3324994 47.6508345, -122.3325211 47.6508343, -122.3325219 47.6508771))",POINT (-122.3324179478568 47.65084298753489),110.3,16
,2867,216687764.0,,yes,,,"POLYGON ((-122.3366788 47.6509731, -122.3364759 47.6509731, -122.3364759 47.6509415, -122.3365033 47.6509415, -122.3365033 47.6509117, -122.3366788 47.6509118, -122.3366788 47.6509731))",POINT (-122.3365834768962 47.65094353215698),97.1,16
,2868,216687765.0,,yes,,,"POLYGON ((-122.3325017 47.6510288, -122.3323637 47.6510278, -122.3323641 47.6509941, -122.3323412 47.650994, -122.3323416 47.6509699, -122.3323637 47.65097, -122.3323638 47.6509605, -122.3325027 47.6509615, -122.3325017 47.6510288))",POINT (-122.332428616001 47.6509939175758),82.2,16
,2869,216687766.0,,yes,,,"POLYGON ((-122.3384645 47.6509903, -122.3382584 47.6509884, -122.3382593 47.6509447, -122.3382919 47.650945, -122.338292 47.6509394, -122.3382945 47.6509394, -122.3382951 47.650906, -122.3384616 47.6509075, -122.338461 47.6509385, -122.3384656 47.6509386, -122.3384645 47.6509903))",POINT (-122.3383688076001 47.65095019357944),129.9,16
,2870,216687767.0,,yes,,,"POLYGON ((-122.3366799 47.6510616, -122.3364783 47.6510611, -122.3364787 47.6509877, -122.3366803 47.6509882, -122.3366799 47.6510616))",POINT (-122.3365793 47.65102465000001),123.5,16
,2871,216687768.0,,yes,,,"POLYGON ((-122.3389149 47.6510662, -122.3389141 47.6510061, -122.3391601 47.6510045, -122.3391609 47.6510647, -122.3389149 47.6510662))",POINT (-122.3390375340782 47.65103537475817),123.5,16
,2872,216687769.0,,yes,,,"POLYGON ((-122.3371059 47.6510277, -122.3371053 47.6510022, -122.3371508 47.6510017, -122.3371496 47.650948, -122.3373131 47.6509463, -122.3373149 47.6510255, -122.3371059 47.6510277))",POINT (-122.3372236965742 47.65098905450502),117.8,16
,2873,216687770.0,,yes,,,"POLYGON ((-122.3342365 47.6511018, -122.3340717 47.6510993, -122.3340743 47.651023, -122.3342391 47.6510256, -122.3342365 47.6511018))",POINT (-122.334155382003 47.65106242459006),104.9,16
,2874,216687771.0,,yes,,,"POLYGON ((-122.3381765 47.6512102, -122.3381752 47.6511474, -122.3382027 47.6511472, -122.3382022 47.6511244, -122.3383244 47.6511232, -122.3383261 47.6512088, -122.3381765 47.6512102))",POINT (-122.3382536139393 47.65116829614033),101.7,16
,2875,216687772.0,,yes,,,"POLYGON ((-122.3342255 47.6512162, -122.3340659 47.6512115, -122.3340711 47.6511304, -122.3342281 47.651135, -122.3342278 47.6511402, -122.334244 47.6511407, -122.3342413 47.6511835, -122.3342276 47.6511831, -122.3342255 47.6512162))",POINT (-122.3341520068136 47.65117283654514),113.0,16
,2876,216687773.0,,yes,,,"POLYGON ((-122.3377288 47.6513258, -122.3377296 47.6512941, -122.3377127 47.651294, -122.3377137 47.651252, -122.3377317 47.6512522, -122.3377318 47.6512483, -122.3378714 47.6512498, -122.3378713 47.6512556, -122.3379477 47.6512564, -122.3379468 47.6512941, -122.3378662 47.6512932, -122.3378661 47.6512978, -122.3379462 47.6512987, -122.3379455 47.6513281, -122.3377288 47.6513258))",POINT (-122.3378299138414 47.65128830808297),139.5,16
Union Saloon,2877,216687775.0,,pub,,,"POLYGON ((-122.3364296 47.6517915, -122.336644 47.6517922, -122.3366434 47.6518738, -122.3366031 47.6518737, -122.336603 47.6518862, -122.3364461 47.6518857, -122.3364381 47.6518796, -122.3364289 47.6518725, -122.3364296 47.6517915))",POINT (-122.3365347739893 47.65183761834149),163.3,16
,2878,216687776.0,,yes,,,"POLYGON ((-122.3400071 47.6522359, -122.3400089 47.6523131, -122.3397887 47.6523154, -122.3397873 47.6522562, -122.3397918 47.6522561, -122.3397914 47.6522382, -122.3400071 47.6522359))",POINT (-122.3398984244878 47.65227579741387),141.2,16
Robert W Hass Salon,2879,216687777.0,,yes,,,"POLYGON ((-122.3361551 47.6521373, -122.335971 47.6521379, -122.3359705 47.652064, -122.3359801 47.652064, -122.3359801 47.652055, -122.3360617 47.6520547, -122.3360618 47.6520642, -122.3361546 47.6520639, -122.3361551 47.6521373))",POINT (-122.3360605046578 47.65209864947713),119.3,16
,2880,216687778.0,,yes,,,"POLYGON ((-122.3349227 47.6523508, -122.3347352 47.6523533, -122.3347328 47.6522722, -122.334795 47.6522714, -122.3347953 47.6522803, -122.3349206 47.6522786, -122.3349227 47.6523508))",POINT (-122.3348253835958 47.65231439570867),117.6,16
,2881,216687779.0,,yes,,,"POLYGON ((-122.3304821 47.6522057, -122.3306756 47.6522055, -122.3306756 47.65221, -122.330712 47.6522099, -122.330712 47.652238, -122.3306751 47.652238, -122.3306751 47.652242, -122.3306476 47.652242, -122.3306477 47.6522792, -122.3305045 47.6522793, -122.3305045 47.6522456, -122.3304822 47.6522456, -122.3304821 47.6522057))",POINT (-122.3305859851371 47.65223850428907),112.4,17
,2882,216687780.0,,yes,,,"POLYGON ((-122.3304791 47.6522871, -122.3306752 47.6522892, -122.330675 47.652294, -122.3307057 47.6522944, -122.3307053 47.6523135, -122.3306783 47.6523132, -122.3306781 47.652322, -122.3306425 47.6523216, -122.3306416 47.652362, -122.3304991 47.6523605, -122.3305 47.652326, -122.3304781 47.6523257, -122.3304791 47.6522871))",POINT (-122.3305786293874 47.65232096948847),107.9,17
,2883,216687781.0,,yes,,,"POLYGON ((-122.331126 47.6527119, -122.3313031 47.6527115, -122.3313035 47.6527988, -122.3311264 47.6527991, -122.331126 47.6527119))",POINT (-122.3312147669148 47.65275532494775),129.0,16
,2884,216687782.0,,yes,,,"POLYGON ((-122.3354512 47.6507819, -122.3354476 47.6508809, -122.3353259 47.6508789, -122.3353268 47.6508536, -122.3353172 47.6508534, -122.3353185 47.6508191, -122.3353243 47.6508192, -122.335326 47.650771, -122.3354314 47.6507727, -122.335431 47.6507815, -122.3354512 47.6507819))",POINT (-122.3353855629917 47.65082645106167),112.4,16
,2885,216687783.0,,yes,,,"POLYGON ((-122.3370464 47.6510663, -122.3369092 47.6510677, -122.3369091 47.651062, -122.3368882 47.6510623, -122.3368877 47.6510362, -122.3369108 47.651036, -122.3369095 47.65098, -122.3369729 47.6509793, -122.3369739 47.6510279, -122.3370455 47.6510271, -122.3370464 47.6510663))",POINT (-122.3369605099907 47.65103264394022),74.9,16
,2886,216687784.0,,yes,,,"POLYGON ((-122.3395728 47.6521484, -122.339787 47.652149, -122.3397867 47.6521908, -122.3396675 47.6521904, -122.3396676 47.6521841, -122.3396334 47.652184, -122.3396333 47.6521919, -122.3395947 47.6521917, -122.3395948 47.652181, -122.3395726 47.6521809, -122.3395728 47.6521484))",POINT (-122.3396823598609 47.65216890191185),71.6,16
,2887,216687785.0,,yes,,,"POLYGON ((-122.3316889 47.651692, -122.3316899 47.6516043, -122.3317892 47.6516049, -122.331789 47.6516216, -122.3318436 47.6516219, -122.3318435 47.6516301, -122.331881 47.6516303, -122.3318807 47.6516539, -122.3319015 47.651654, -122.3319011 47.6516892, -122.331783 47.6516886, -122.3317829 47.6516925, -122.3316889 47.651692))",POINT (-122.331782382857 47.65165272753664),127.5,16
,2888,216687786.0,,yes,,,"POLYGON ((-122.335438 47.6523904, -122.335255 47.6523888, -122.3352559 47.6523428, -122.3352768 47.652343, -122.3352774 47.6523083, -122.3354135 47.6523095, -122.3354134 47.652315, -122.3354376 47.6523152, -122.3354371 47.6523459, -122.3354635 47.6523461, -122.3354628 47.6523836, -122.3354382 47.6523834, -122.335438 47.6523904))",POINT (-122.3353566065545 47.65235182258385),123.3,16
,2889,216687787.0,,yes,,,"POLYGON ((-122.3349061 47.652223, -122.3347292 47.6522206, -122.3347314 47.6521486, -122.3347773 47.6521493, -122.3347776 47.6521403, -122.3348464 47.6521413, -122.3348461 47.6521533, -122.3349101 47.6521542, -122.33491 47.6521601, -122.3349197 47.6521602, -122.334918 47.6522159, -122.3349063 47.6522157, -122.3349061 47.652223))",POINT (-122.3348221298334 47.65218456387886),115.3,16
,2890,216687788.0,,yes,,,"POLYGON ((-122.3383436 47.6514851, -122.3383749 47.6514839, -122.3383744 47.6514778, -122.3384471 47.6514749, -122.3384476 47.6514812, -122.338483 47.6514798, -122.3384853 47.6515056, -122.3385037 47.6515049, -122.3385077 47.6515507, -122.338484 47.6515517, -122.3384844 47.6515565, -122.3384354 47.6515585, -122.3384359 47.6515644, -122.338409 47.6515654, -122.3384083 47.6515571, -122.3383501 47.6515594, -122.3383436 47.6514851))",POINT (-122.338422417988 47.651519755889),100.2,16
,2891,216687789.0,,yes,,,"POLYGON ((-122.3344528 47.6513425, -122.3344524 47.6513705, -122.3343893 47.6513702, -122.3343896 47.6513421, -122.3344528 47.6513425))",POINT (-122.3344210063909 47.65135632114918),14.8,16
,2892,216687790.0,,yes,,,"POLYGON ((-122.3296596 47.6526688, -122.3295727 47.6526692, -122.329572 47.6526093, -122.329659 47.6526089, -122.3296596 47.6526688))",POINT (-122.3296158248821 47.65263904425969),43.5,17
,2893,216687791.0,,yes,,,"POLYGON ((-122.3320022 47.6510856, -122.332084 47.6510841, -122.3320864 47.6511481, -122.3320047 47.6511495, -122.3320022 47.6510856))",POINT (-122.3320443351977 47.65111681805053),43.7,16
,2894,216687792.0,,yes,,,"POLYGON ((-122.3334371 47.6506443, -122.3335114 47.6506452, -122.3335093 47.6507289, -122.333435 47.650728, -122.3334371 47.6506443))",POINT (-122.3334732 47.6506866),51.9,16
,2895,216687793.0,,yes,,,"POLYGON ((-122.3381757 47.6518742, -122.3381021 47.6518732, -122.3381043 47.6518009, -122.3381779 47.6518019, -122.3381757 47.6518742))",POINT (-122.33814 47.65183755),44.4,16
,2896,216687794.0,,yes,,,"POLYGON ((-122.3346792 47.6509382, -122.3345723 47.6509392, -122.3345715 47.6509005, -122.3346784 47.6508995, -122.3346792 47.6509382))",POINT (-122.33462535 47.65091935000001),34.5,16
,2897,216687795.0,,yes,,,"POLYGON ((-122.3357067 47.6525176, -122.3357061 47.6524848, -122.3357774 47.6524843, -122.335778 47.6525171, -122.3357067 47.6525176))",POINT (-122.33574205 47.65250095),19.5,16
,2898,216687796.0,,yes,,,"POLYGON ((-122.3344983 47.6513291, -122.334498 47.6512896, -122.334578 47.6512894, -122.3345783 47.6513289, -122.3344983 47.6513291))",POINT (-122.33453815 47.65130925),26.4,16
,2899,216687797.0,,garage,,,"POLYGON ((-122.3355638 47.6529539, -122.3355639 47.6530191, -122.3355061 47.6530191, -122.335506 47.652954, -122.3355638 47.6529539))",POINT (-122.3355349573932 47.6529865249792),31.4,16
,2900,216687798.0,,yes,,,"POLYGON ((-122.3380757 47.6525345, -122.3380758 47.6525686, -122.3379766 47.6525688, -122.3379765 47.6525347, -122.3380757 47.6525345))",POINT (-122.33802615 47.65255165),28.2,16
,2901,216687799.0,,yes,,,"POLYGON ((-122.338999 47.6508273, -122.3389195 47.6508276, -122.3389193 47.6507972, -122.3389988 47.6507969, -122.338999 47.6508273))",POINT (-122.33895915 47.65081224999999),20.2,16
,2902,216687800.0,,yes,,,"POLYGON ((-122.3392016 47.6514208, -122.3392024 47.65147, -122.3391023 47.6514707, -122.3391015 47.6514216, -122.3392016 47.6514208))",POINT (-122.3391519669687 47.65144577480626),41.1,16
,2903,216687802.0,,yes,,,"POLYGON ((-122.3369682 47.6526439, -122.3368919 47.6526431, -122.3368925 47.6526153, -122.3369688 47.6526161, -122.3369682 47.6526439))",POINT (-122.33693035 47.6526296),17.7,16
,2904,216687803.0,,yes,,,"POLYGON ((-122.3367795 47.6526842, -122.3367789 47.6526234, -122.3368584 47.652623, -122.336859 47.6526838, -122.3367795 47.6526842))",POINT (-122.33681895 47.6526536),40.3,16
,2905,216687804.0,,yes,,,"POLYGON ((-122.3358068 47.6508625, -122.3358049 47.6507551, -122.3358814 47.6507545, -122.3358833 47.6508619, -122.3358068 47.6508625))",POINT (-122.3358441 47.65080849999999),68.6,16
,2906,216687805.0,,yes,,,"POLYGON ((-122.3380682 47.6509039, -122.3380066 47.6509047, -122.3380049 47.6508437, -122.3380665 47.6508429, -122.3380682 47.6509039))",POINT (-122.33803655 47.65087380000001),31.4,16
,2907,216687806.0,,yes,,,"POLYGON ((-122.3392866 47.6508061, -122.3392861 47.6508428, -122.3392089 47.6508423, -122.3392095 47.6508056, -122.3392866 47.6508061))",POINT (-122.3392477748271 47.65082420396302),23.6,16
,2908,216687807.0,,yes,,,"POLYGON ((-122.332161 47.6512574, -122.3320882 47.6512583, -122.3320868 47.6512104, -122.3321596 47.6512095, -122.332161 47.6512574))",POINT (-122.3321239 47.65123389999999),29.1,16
,2909,216687809.0,,yes,,,"POLYGON ((-122.3397337 47.6520392, -122.3397936 47.652039, -122.3397939 47.6520679, -122.339734 47.6520681, -122.3397337 47.6520392))",POINT (-122.3397638 47.65205354999999),14.4,16
,2910,216687810.0,,yes,,,"POLYGON ((-122.3357101 47.6514429, -122.3357907 47.651443, -122.3357903 47.6515523, -122.3357097 47.6515522, -122.3357101 47.6514429))",POINT (-122.3357502 47.6514976),73.5,16
,2911,216687811.0,,yes,,,"POLYGON ((-122.3396528 47.6509702, -122.3396511 47.650909, -122.3397392 47.6509078, -122.3397409 47.6509691, -122.3396528 47.6509702))",POINT (-122.3396960119776 47.65093902468285),45.1,16
,2912,216687812.0,,yes,,,"POLYGON ((-122.3388799 47.6513921, -122.3390485 47.6513922, -122.3390484 47.6514656, -122.3388798 47.6514656, -122.3388799 47.6513921))",POINT (-122.3389641308714 47.65142887498939),103.4,16
,2913,216687813.0,,yes,,,"POLYGON ((-122.3357064 47.6513373, -122.3357036 47.6513678, -122.3356263 47.6513645, -122.3356292 47.651334, -122.3357064 47.6513373))",POINT (-122.3356663737957 47.65135090323874),19.7,16
,2914,216687814.0,,yes,,,"POLYGON ((-122.3320042 47.6512104, -122.3320029 47.6511512, -122.3320866 47.6511504, -122.3320879 47.6512096, -122.3320042 47.6512104))",POINT (-122.3320454 47.65118039999999),41.4,16
,2915,216687816.0,,yes,,,"POLYGON ((-122.3381855 47.6509051, -122.3381059 47.6509056, -122.338105 47.6508455, -122.3381846 47.650845, -122.3381855 47.6509051))",POINT (-122.33814525 47.6508753),39.9,16
,2916,216687817.0,,yes,,,"POLYGON ((-122.335701 47.6526434, -122.3357012 47.6526114, -122.3357714 47.6526117, -122.3357711 47.6526437, -122.335701 47.6526434))",POINT (-122.3357361751078 47.65262754619908),18.7,16
,2917,216687819.0,,yes,,,"POLYGON ((-122.3368891 47.6527309, -122.3369671 47.6527314, -122.3369663 47.6527936, -122.3368883 47.6527931, -122.3368891 47.6527309))",POINT (-122.3369277 47.65276225000001),40.5,16
,2918,216687820.0,,yes,,,"POLYGON ((-122.3394141 47.6507912, -122.3394868 47.6507902, -122.3394877 47.6508203, -122.339415 47.6508212, -122.3394141 47.6507912))",POINT (-122.3394509201499 47.65080572463354),18.2,16
,2919,216687821.0,,yes,,,"POLYGON ((-122.335746 47.6530297, -122.3357463 47.6529803, -122.3358094 47.6529805, -122.335809 47.6530299, -122.335746 47.6530297))",POINT (-122.33577767508 47.65300509347105),26.0,16
,2920,216687822.0,,yes,,,"POLYGON ((-122.3391769 47.6522034, -122.3391792 47.6521408, -122.339276 47.6521424, -122.3392737 47.6522051, -122.3391769 47.6522034))",POINT (-122.3392264628604 47.65217292541722),50.6,16
,2921,216687823.0,,yes,,,"POLYGON ((-122.3347302 47.6520469, -122.3347807 47.6520466, -122.3347815 47.6521012, -122.3347309 47.6521015, -122.3347302 47.6520469))",POINT (-122.3347558251694 47.65207405899999),23.0,16
,2922,216687825.0,,yes,,,"POLYGON ((-122.3397458 47.6519897, -122.3397456 47.6520291, -122.3396719 47.6520289, -122.3396722 47.6519896, -122.3397458 47.6519897))",POINT (-122.3397088905368 47.6520093295123),24.2,16
,2923,216687826.0,,yes,,,"POLYGON ((-122.3307842 47.6524533, -122.3308707 47.6524525, -122.3308723 47.6525302, -122.3307858 47.6525311, -122.3307842 47.6524533))",POINT (-122.3308282407339 47.6524917752452),56.1,16
,2924,216687827.0,,yes,,,"POLYGON ((-122.3368836 47.6530082, -122.3368813 47.6529474, -122.3369683 47.6529459, -122.3369706 47.6530067, -122.3368836 47.6530082))",POINT (-122.33692595 47.65297705),44.2,16
,2925,216687828.0,,yes,,,"POLYGON ((-122.3319742 47.6508797, -122.3319045 47.6508804, -122.3319038 47.6508467, -122.3319735 47.6508461, -122.3319742 47.6508797))",POINT (-122.3319389827441 47.65086322524461),19.6,16
