name,link_id,from_node_id,to_node_id,facility_type,dir_flag,length_ml,length,lanes,capacity,original_capacity,free_speed,link_type,cost,VDF_fftt1,VDF_alpha1,VDF_beta1
,1365,615,439,Highway,1,0.7764,1249.2276,2,3000,6000,96.54,1,0,0.7764,0.15,4
,1366,615,536,Highway,1,1.74784,2812.27456,1,2000,2000,96.54,1,0,1.74784,0.15,4
,1367,615,610,Highway,1,2.93371,4720.33939,3,2833.333333,8500,96.54,1,0,2.93371,0.15,4
,1368,615,613,Highway,1,2.37978,3829.06602,4,2500,10000,96.54,1,0,2.37978,0.15,4
,1369,615,622,Highway,1,3.14904,5066.80536,1,4000,4000,96.54,1,0,3.14904,0.15,4
,1370,616,70,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1371,616,433,Highway,1,2.79936,4504.17024,3,3166.666667,9500,96.54,1,0,2.79936,0.15,4
,1372,616,598,Highway,1,2.11486,3402.80974,1,2500,2500,96.54,1,0,2.11486,0.15,4
,1373,616,599,Highway,1,2.73141,4394.83869,1,3000,3000,96.54,1,0,2.73141,0.15,4
,1374,616,618,Highway,1,1.89493,3048.94237,2,3250,6500,96.54,1,0,1.89493,0.15,4
,1375,616,620,Highway,1,1.89198,3044.19582,2,2750,5500,96.54,1,0,1.89198,0.15,4
,1376,617,71,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1377,617,433,Highway,1,0.76433,1229.80697,3,3166.666667,9500,96.54,1,0,0.76433,0.15,4
,1378,617,595,Highway,1,2.67358,4301.79022,1,2000,2000,96.54,1,0,2.67358,0.15,4
,1379,617,599,Highway,1,2.86765,4614.04885,1,1500,1500,96.54,1,0,2.86765,0.15,4
,1380,617,612,Highway,1,2.92864,4712.18176,2,2500,5000,96.54,1,0,2.92864,0.15,4
,1381,617,619,Highway,1,2.01392,3240.39728,4,2625,10500,96.54,1,0,2.01392,0.15,4
,1382,618,72,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1383,618,434,Highway,1,3.17024,5100.91616,3,3000,9000,96.54,1,0,3.17024,0.15,4
,1384,618,548,Highway,1,1.95295,3142.29655,3,2500,7500,96.54,1,0,1.95295,0.15,4
,1385,618,552,Highway,1,2.65122,4265.81298,2,2500,5000,96.54,1,0,2.65122,0.15,4
,1386,618,616,Highway,1,1.89493,3048.94237,2,3250,6500,96.54,1,0,1.89493,0.15,4
,1387,618,621,Highway,1,2.08652,3357.21068,1,3500,3500,96.54,1,0,2.08652,0.15,4
,1388,619,73,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1389,619,434,Highway,1,0.63686,1024.70774,3,3000,9000,96.54,1,0,0.63686,0.15,4
,1390,619,552,Highway,1,3.08699,4966.96691,3,3166.666667,9500,96.54,1,0,3.08699,0.15,4
,1391,619,554,Highway,1,2.7987,4503.1083,1,2500,2500,96.54,1,0,2.7987,0.15,4
,1392,619,614,Highway,1,3.01132,4845.21388,1,3500,3500,96.54,1,0,3.01132,0.15,4
,1393,619,617,Highway,1,2.01392,3240.39728,4,2625,10500,96.54,1,0,2.01392,0.15,4
,1394,620,74,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1395,620,598,Highway,1,1.85825,2989.92425,1,3500,3500,96.54,1,0,1.85825,0.15,4
,1396,620,616,Highway,1,1.89198,3044.19582,2,2750,5500,96.54,1,0,1.89198,0.15,4
,1397,620,621,Highway,1,1.403,2257.427,1,3000,3000,96.54,1,0,1.403,0.15,4
,1398,621,75,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1399,621,547,Highway,1,1.58365,2548.09285,2,2750,5500,96.54,1,0,1.58365,0.15,4
,1400,621,618,Highway,1,2.08652,3357.21068,1,3500,3500,96.54,1,0,2.08652,0.15,4
,1401,621,620,Highway,1,1.403,2257.427,1,3000,3000,96.54,1,0,1.403,0.15,4
,1402,622,76,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1403,622,540,Highway,1,2.046,3292.014,1,3000,3000,96.54,1,0,2.046,0.15,4
,1404,622,554,Highway,1,3.73248,6005.56032,1,2000,2000,96.54,1,0,3.73248,0.15,4
,1405,622,555,Highway,1,3.13542,5044.89078,1,4500,4500,96.54,1,0,3.13542,0.15,4
,1406,622,614,Highway,1,3.41273,5491.08257,1,4000,4000,96.54,1,0,3.41273,0.15,4
,1407,622,615,Highway,1,3.14904,5066.80536,1,4000,4000,96.54,1,0,3.14904,0.15,4
,1408,622,623,Highway,1,3.22839,5194.47951,1,3500,3500,96.54,1,0,3.22839,0.15,4
,1409,622,625,Highway,1,2.74025,4409.06225,1,2500,2500,96.54,1,0,2.74025,0.15,4
,1410,623,77,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1411,623,622,Highway,1,3.22839,5194.47951,1,3500,3500,96.54,1,0,3.22839,0.15,4
,1412,623,624,Highway,1,2.94384,4736.63856,2,3250,6500,96.54,1,0,2.94384,0.15,4
,1413,623,627,Highway,1,3.05061,4908.43149,2,2750,5500,96.54,1,0,3.05061,0.15,4
,1414,623,681,Highway,1,2.87736,4629.67224,1,4000,4000,96.54,1,0,2.87736,0.15,4
,1415,624,78,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1416,624,555,Highway,1,1.6116,2593.0644,2,2750,5500,96.54,1,0,1.6116,0.15,4
,1417,624,556,Highway,1,3.85219,6198.17371,1,1000,1000,96.54,1,0,3.85219,0.15,4
,1418,624,557,Highway,1,4.44966,7159.50294,1,2000,2000,96.54,1,0,4.44966,0.15,4
,1419,624,623,Highway,1,2.94384,4736.63856,2,3250,6500,96.54,1,0,2.94384,0.15,4
,1420,624,626,Highway,1,2.69023,4328.58007,3,3166.666667,9500,96.54,1,0,2.69023,0.15,4
,1421,625,79,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1422,625,554,Highway,1,1.84418,2967.28562,2,3500,7000,96.54,1,0,1.84418,0.15,4
,1423,625,555,Highway,1,1.10476,1777.55884,5,2700,13500,96.54,1,0,1.10476,0.15,4
,1424,625,622,Highway,1,2.74025,4409.06225,1,2500,2500,96.54,1,0,2.74025,0.15,4
,1425,626,80,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1426,626,485,Highway,1,1.75633,2825.93497,2,3250,6500,96.54,1,0,1.75633,0.15,4
,1427,626,624,Highway,1,2.69023,4328.58007,3,3166.666667,9500,96.54,1,0,2.69023,0.15,4
,1428,626,627,Highway,1,3.05061,4908.43149,5,2600,13000,96.54,1,0,3.05061,0.15,4
,1429,626,630,Highway,1,2.0749,3338.5141,4,2750,11000,96.54,1,0,2.0749,0.15,4
,1430,627,81,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1431,627,484,Highway,1,1.73609,2793.36881,2,3000,6000,96.54,1,0,1.73609,0.15,4
,1432,627,486,Highway,1,2.10339,3384.35451,2,3250,6500,96.54,1,0,2.10339,0.15,4
,1433,627,623,Highway,1,3.05061,4908.43149,2,2750,5500,96.54,1,0,3.05061,0.15,4
,1434,627,626,Highway,1,3.05061,4908.43149,5,2600,13000,96.54,1,0,3.05061,0.15,4
,1435,628,82,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1436,628,485,Highway,1,1.364,2194.676,2,3250,6500,96.54,1,0,1.364,0.15,4
,1437,628,629,Highway,1,2.87283,4622.38347,2,3000,6000,96.54,1,0,2.87283,0.15,4
,1438,628,631,Highway,1,3.111,5005.599,2,3250,6500,96.54,1,0,3.111,0.15,4
,1439,628,632,Highway,1,2.9946,4818.3114,2,2500,5000,96.54,1,0,2.9946,0.15,4
,1440,629,83,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1441,629,479,Highway,1,2.23796,3600.87764,1,3000,3000,96.54,1,0,2.23796,0.15,4
,1442,629,484,Highway,1,1.52866,2459.61394,2,3000,6000,96.54,1,0,1.52866,0.15,4
,1443,629,628,Highway,1,2.87283,4622.38347,2,3000,6000,96.54,1,0,2.87283,0.15,4
,1444,629,633,Highway,1,2.93054,4715.23886,2,3000,6000,96.54,1,0,2.93054,0.15,4
,1445,630,84,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1446,630,489,Highway,1,1.72534,2776.07206,1,3500,3500,96.54,1,0,1.72534,0.15,4
,1447,630,557,Highway,1,1.71778,2763.90802,3,2833.333333,8500,96.54,1,0,1.71778,0.15,4
,1448,630,626,Highway,1,2.0749,3338.5141,4,2750,11000,96.54,1,0,2.0749,0.15,4
,1449,631,85,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1450,631,489,Highway,1,1.769,2846.321,1,3500,3500,96.54,1,0,1.769,0.15,4
,1451,631,490,Highway,1,1.19846,1928.32214,2,2500,5000,96.54,1,0,1.19846,0.15,4
,1452,631,559,Highway,1,3.26564,5254.41476,2,2500,5000,96.54,1,0,3.26564,0.15,4
,1453,631,566,Highway,1,2.89027,4650.44443,1,2000,2000,96.54,1,0,2.89027,0.15,4
,1454,631,571,Highway,1,3.84735,6190.38615,1,2000,2000,96.54,1,0,3.84735,0.15,4
,1455,631,628,Highway,1,3.111,5005.599,2,3250,6500,96.54,1,0,3.111,0.15,4
,1456,631,636,Highway,1,2.19939,3538.81851,2,3250,6500,96.54,1,0,2.19939,0.15,4
,1457,632,86,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1458,632,502,Highway,1,1.64248,2642.75032,1,1500,1500,96.54,1,0,1.64248,0.15,4
,1459,632,571,Highway,1,3.22609,5190.77881,1,2500,2500,96.54,1,0,3.22609,0.15,4
,1460,632,628,Highway,1,2.9946,4818.3114,2,2500,5000,96.54,1,0,2.9946,0.15,4
,1461,632,633,Highway,1,2.93054,4715.23886,3,2666.666667,8000,96.54,1,0,2.93054,0.15,4
,1462,632,636,Highway,1,2.9159,4691.6831,1,2500,2500,96.54,1,0,2.9159,0.15,4
,1463,633,87,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1464,633,478,Highway,1,1.97097,3171.29073,2,2750,5500,96.54,1,0,1.97097,0.15,4
,1465,633,503,Highway,1,3.05061,4908.43149,2,3500,7000,96.54,1,0,3.05061,0.15,4
,1466,633,629,Highway,1,2.93054,4715.23886,2,3000,6000,96.54,1,0,2.93054,0.15,4
,1467,633,632,Highway,1,2.93054,4715.23886,3,2666.666667,8000,96.54,1,0,2.93054,0.15,4
,1468,634,88,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1469,634,502,Highway,1,1.586,2551.874,1,1500,1500,96.54,1,0,1.586,0.15,4
,1470,634,505,Highway,1,1.79406,2886.64254,2,3000,6000,96.54,1,0,1.79406,0.15,4
,1471,634,571,Highway,1,3.77313,6070.96617,1,2000,2000,96.54,1,0,3.77313,0.15,4
,1472,634,635,Highway,1,2.93054,4715.23886,1,3500,3500,96.54,1,0,2.93054,0.15,4
,1473,634,637,Highway,1,2.928,4711.152,1,4500,4500,96.54,1,0,2.928,0.15,4
,1474,635,89,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1475,635,504,Highway,1,0.71138,1144.61042,2,3500,7000,96.54,1,0,0.71138,0.15,4
,1476,635,634,Highway,1,2.93054,4715.23886,1,3500,3500,96.54,1,0,2.93054,0.15,4
,1477,635,640,Highway,1,2.93054,4715.23886,1,1000,1000,96.54,1,0,2.93054,0.15,4
,1478,635,705,Highway,1,2.928,4711.152,2,2750,5500,96.54,1,0,2.928,0.15,4
,1479,636,90,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1480,636,501,Highway,1,1.06706,1716.89954,2,2750,5500,96.54,1,0,1.06706,0.15,4
,1481,636,631,Highway,1,2.19939,3538.81851,2,3250,6500,96.54,1,0,2.19939,0.15,4
,1482,636,632,Highway,1,2.9159,4691.6831,1,2500,2500,96.54,1,0,2.9159,0.15,4
,1483,637,91,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1484,637,571,Highway,1,2.14283,3447.81347,1,3500,3500,96.54,1,0,2.14283,0.15,4
,1485,637,572,Highway,1,3.62835,5838.01515,1,2500,2500,96.54,1,0,3.62835,0.15,4
,1486,637,576,Highway,1,3.25537,5237.89033,1,4000,4000,96.54,1,0,3.25537,0.15,4
,1487,637,634,Highway,1,2.928,4711.152,1,4500,4500,96.54,1,0,2.928,0.15,4
,1488,637,644,Highway,1,2.86959,4617.17031,2,2500,5000,96.54,1,0,2.86959,0.15,4
,1489,638,92,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1490,638,640,Highway,1,5.47847,8814.85823,1,1500,1500,96.54,1,0,5.47847,0.15,4
,1491,638,642,Highway,1,4.47343,7197.74887,1,3000,3000,96.54,1,0,4.47343,0.15,4
,1492,638,707,Highway,1,3.24219,5216.68371,1,2500,2500,96.54,1,0,3.24219,0.15,4
,1493,638,815,Highway,1,4.39242,7067.40378,1,2000,2000,96.54,1,0,4.39242,0.15,4
,1494,638,825,Highway,1,3.0341,4881.8669,1,1000,1000,96.54,1,0,3.0341,0.15,4
,1495,638,826,Highway,1,3.0008,4828.2872,1,1500,1500,96.54,1,0,3.0008,0.15,4
,1496,639,93,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1497,639,505,Highway,1,1.39235,2240.29115,2,3000,6000,96.54,1,0,1.39235,0.15,4
,1498,639,506,Highway,1,0.86267,1388.03603,2,2500,5000,96.54,1,0,0.86267,0.15,4
,1499,639,640,Highway,1,2.93054,4715.23886,1,3000,3000,96.54,1,0,2.93054,0.15,4
,1500,639,641,Highway,1,3.05061,4908.43149,3,2833.333333,8500,96.54,1,0,3.05061,0.15,4
,1501,640,94,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1502,640,635,Highway,1,2.93054,4715.23886,1,1000,1000,96.54,1,0,2.93054,0.15,4
,1503,640,638,Highway,1,5.47847,8814.85823,1,1500,1500,96.54,1,0,5.47847,0.15,4
,1504,640,639,Highway,1,2.93054,4715.23886,1,3000,3000,96.54,1,0,2.93054,0.15,4
,1505,640,642,Highway,1,2.93054,4715.23886,1,2000,2000,96.54,1,0,2.93054,0.15,4
,1506,641,95,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1507,641,639,Highway,1,3.05061,4908.43149,3,2833.333333,8500,96.54,1,0,3.05061,0.15,4
,1508,641,642,Highway,1,2.867,4613.003,2,3250,6500,96.54,1,0,2.867,0.15,4
,1509,641,646,Highway,1,2.93054,4715.23886,2,3500,7000,96.54,1,0,2.93054,0.15,4
,1510,641,648,Highway,1,2.98962,4810.29858,1,500,500,96.54,1,0,2.98962,0.15,4
,1511,642,96,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1512,642,638,Highway,1,4.47343,7197.74887,1,3000,3000,96.54,1,0,4.47343,0.15,4
,1513,642,640,Highway,1,2.93054,4715.23886,1,2000,2000,96.54,1,0,2.93054,0.15,4
,1514,642,641,Highway,1,2.867,4613.003,2,3250,6500,96.54,1,0,2.867,0.15,4
,1515,642,649,Highway,1,3.05244,4911.37596,1,2000,2000,96.54,1,0,3.05244,0.15,4
,1516,643,97,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1517,643,576,Highway,1,1.65714,2666.33826,1,3000,3000,96.54,1,0,1.65714,0.15,4
,1518,643,578,Highway,1,2.3188,3730.9492,4,3000,12000,96.54,1,0,2.3188,0.15,4
,1519,643,644,Highway,1,2.90824,4679.35816,3,2666.666667,8000,96.54,1,0,2.90824,0.15,4
,1520,644,98,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1521,644,506,Highway,1,2.41317,3882.79053,2,2500,5000,96.54,1,0,2.41317,0.15,4
,1522,644,637,Highway,1,2.86959,4617.17031,2,2500,5000,96.54,1,0,2.86959,0.15,4
,1523,644,643,Highway,1,2.90824,4679.35816,3,2666.666667,8000,96.54,1,0,2.90824,0.15,4
,1524,644,646,Highway,1,2.98962,4810.29858,2,2750,5500,96.54,1,0,2.98962,0.15,4
,1525,645,99,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1526,645,578,Highway,1,3.14904,5066.80536,2,3000,6000,96.54,1,0,3.14904,0.15,4
,1527,645,646,Highway,1,3.09902,4986.32318,2,3000,6000,96.54,1,0,3.09902,0.15,4
,1528,645,647,Highway,1,2.50769,4034.87321,4,2500,10000,96.54,1,0,2.50769,0.15,4
,1529,645,652,Highway,1,2.38213,3832.84717,4,2500,10000,96.54,1,0,2.38213,0.15,4
,1530,646,100,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1531,646,507,Highway,1,0.2728,438.9352,1,1500,1500,96.54,1,0,0.2728,0.15,4
,1532,646,641,Highway,1,2.93054,4715.23886,2,3500,7000,96.54,1,0,2.93054,0.15,4
,1533,646,644,Highway,1,2.98962,4810.29858,2,2750,5500,96.54,1,0,2.98962,0.15,4
,1534,646,645,Highway,1,3.09902,4986.32318,2,3000,6000,96.54,1,0,3.09902,0.15,4
,1535,646,653,Highway,1,2.93054,4715.23886,1,4500,4500,96.54,1,0,2.93054,0.15,4
,1536,647,101,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1537,647,524,Highway,1,0.80233,1290.94897,2,2750,5500,96.54,1,0,0.80233,0.15,4
,1538,647,579,Highway,1,2.26687,3647.39383,2,2750,5500,96.54,1,0,2.26687,0.15,4
,1539,647,645,Highway,1,2.50769,4034.87321,4,2500,10000,96.54,1,0,2.50769,0.15,4
,1540,647,657,Highway,1,2.17984,3507.36256,1,3500,3500,96.54,1,0,2.17984,0.15,4
,1541,648,102,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1542,648,641,Highway,1,2.98962,4810.29858,1,500,500,96.54,1,0,2.98962,0.15,4
,1543,648,649,Highway,1,2.80666,4515.91594,1,3000,3000,96.54,1,0,2.80666,0.15,4
,1544,648,650,Highway,1,2.93371,4720.33939,1,3500,3500,96.54,1,0,2.93371,0.15,4
,1545,648,653,Highway,1,2.9946,4818.3114,2,2500,5000,96.54,1,0,2.9946,0.15,4
,1546,649,103,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1547,649,642,Highway,1,3.05244,4911.37596,1,2000,2000,96.54,1,0,3.05244,0.15,4
,1548,649,648,Highway,1,2.80666,4515.91594,1,3000,3000,96.54,1,0,2.80666,0.15,4
,1549,649,651,Highway,1,2.92864,4712.18176,1,2000,2000,96.54,1,0,2.92864,0.15,4
,1550,649,825,Highway,1,3.05,4907.45,1,1500,1500,96.54,1,0,3.05,0.15,4
,1551,650,104,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1552,650,453,Highway,1,2.62016,4215.83744,1,500,500,96.54,1,0,2.62016,0.15,4
,1553,650,648,Highway,1,2.93371,4720.33939,1,3500,3500,96.54,1,0,2.93371,0.15,4
,1554,650,651,Highway,1,3.05061,4908.43149,1,2500,2500,96.54,1,0,3.05061,0.15,4
,1555,650,655,Highway,1,2.928,4711.152,1,3000,3000,96.54,1,0,2.928,0.15,4
,1556,651,105,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1557,651,649,Highway,1,2.92864,4712.18176,1,2000,2000,96.54,1,0,2.92864,0.15,4
,1558,651,650,Highway,1,3.05061,4908.43149,1,2500,2500,96.54,1,0,3.05061,0.15,4
,1559,651,827,Highway,1,2.93054,4715.23886,1,1000,1000,96.54,1,0,2.93054,0.15,4
,1560,651,842,Highway,1,2.93371,4720.33939,1,2000,2000,96.54,1,0,2.93371,0.15,4
,1561,652,106,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1562,652,452,Highway,1,2.16185,3478.41665,2,3500,7000,96.54,1,0,2.16185,0.15,4
,1563,652,525,Highway,1,1.06706,1716.89954,2,2500,5000,96.54,1,0,1.06706,0.15,4
,1564,652,645,Highway,1,2.38213,3832.84717,4,2500,10000,96.54,1,0,2.38213,0.15,4
,1565,652,653,Highway,1,3.05,4907.45,1,4500,4500,96.54,1,0,3.05,0.15,4
,1566,653,107,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1567,653,646,Highway,1,2.93054,4715.23886,1,4500,4500,96.54,1,0,2.93054,0.15,4
,1568,653,648,Highway,1,2.9946,4818.3114,2,2500,5000,96.54,1,0,2.9946,0.15,4
,1569,653,652,Highway,1,3.05,4907.45,1,4500,4500,96.54,1,0,3.05,0.15,4
,1570,653,655,Highway,1,3.11339,5009.44451,1,2500,2500,96.54,1,0,3.11339,0.15,4
,1571,654,108,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1572,654,451,Highway,1,2.00652,3228.49068,2,2500,5000,96.54,1,0,2.00652,0.15,4
,1573,654,452,Highway,1,1.13467,1825.68403,2,3500,7000,96.54,1,0,1.13467,0.15,4
,1574,654,659,Highway,1,3.05061,4908.43149,2,2750,5500,96.54,1,0,3.05061,0.15,4
,1575,654,662,Highway,1,3.05061,4908.43149,2,2500,5000,96.54,1,0,3.05061,0.15,4
,1576,655,109,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1577,655,451,Highway,1,1.2276,1975.2084,2,2500,5000,96.54,1,0,1.2276,0.15,4
,1578,655,650,Highway,1,2.928,4711.152,1,3000,3000,96.54,1,0,2.928,0.15,4
,1579,655,653,Highway,1,3.11339,5009.44451,1,2500,2500,96.54,1,0,3.11339,0.15,4
,1580,655,663,Highway,1,2.93371,4720.33939,2,3000,6000,96.54,1,0,2.93371,0.15,4
,1581,656,110,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1582,656,579,Highway,1,3.49195,5618.54755,1,3000,3000,96.54,1,0,3.49195,0.15,4
,1583,656,657,Highway,1,2.99149,4813.30741,2,3500,7000,96.54,1,0,2.99149,0.15,4
,1584,656,658,Highway,1,3.05061,4908.43149,1,4000,4000,96.54,1,0,3.05061,0.15,4
,1585,656,660,Highway,1,2.318,3729.662,1,3000,3000,96.54,1,0,2.318,0.15,4
,1586,657,111,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1587,657,525,Highway,1,2.23796,3600.87764,2,2500,5000,96.54,1,0,2.23796,0.15,4
,1588,657,647,Highway,1,2.17984,3507.36256,1,3500,3500,96.54,1,0,2.17984,0.15,4
,1589,657,656,Highway,1,2.99149,4813.30741,2,3500,7000,96.54,1,0,2.99149,0.15,4
,1590,657,659,Highway,1,3.17259,5104.69731,6,2500,15000,96.54,1,0,3.17259,0.15,4
,1591,658,112,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1592,658,510,Highway,1,1.04948,1688.61332,1,4000,4000,96.54,1,0,1.04948,0.15,4
,1593,658,656,Highway,1,3.05061,4908.43149,1,4000,4000,96.54,1,0,3.05061,0.15,4
,1594,658,659,Highway,1,2.989,4809.301,2,2750,5500,96.54,1,0,2.989,0.15,4
,1595,658,661,Highway,1,2.3188,3730.9492,2,3000,6000,96.54,1,0,2.3188,0.15,4
,1596,659,113,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1597,659,509,Highway,1,1.09969,1769.40121,2,2500,5000,96.54,1,0,1.09969,0.15,4
,1598,659,654,Highway,1,3.05061,4908.43149,2,2750,5500,96.54,1,0,3.05061,0.15,4
,1599,659,657,Highway,1,3.17259,5104.69731,6,2500,15000,96.54,1,0,3.17259,0.15,4
,1600,659,658,Highway,1,2.989,4809.301,2,2750,5500,96.54,1,0,2.989,0.15,4
,1601,660,114,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1602,660,582,Highway,1,4.07195,6551.76755,1,3500,3500,96.54,1,0,4.07195,0.15,4
,1603,660,656,Highway,1,2.318,3729.662,1,3000,3000,96.54,1,0,2.318,0.15,4
,1604,660,661,Highway,1,2.98962,4810.29858,2,2500,5000,96.54,1,0,2.98962,0.15,4
,1605,660,902,Highway,1,3.47218,5586.73762,1,4500,4500,96.54,1,0,3.47218,0.15,4
,1606,661,115,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1607,661,512,Highway,1,1.09969,1769.40121,1,2000,2000,96.54,1,0,1.09969,0.15,4
,1608,661,658,Highway,1,2.3188,3730.9492,2,3000,6000,96.54,1,0,2.3188,0.15,4
,1609,661,660,Highway,1,2.98962,4810.29858,2,2500,5000,96.54,1,0,2.98962,0.15,4
,1610,661,902,Highway,1,3.74542,6026.38078,1,3500,3500,96.54,1,0,3.74542,0.15,4
,1611,662,116,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1612,662,449,Highway,1,2.63362,4237.49458,1,2000,2000,96.54,1,0,2.63362,0.15,4
,1613,662,654,Highway,1,3.05061,4908.43149,2,2500,5000,96.54,1,0,3.05061,0.15,4
,1614,662,664,Highway,1,2.99149,4813.30741,1,4500,4500,96.54,1,0,2.99149,0.15,4
,1615,662,667,Highway,1,2.989,4809.301,1,2500,2500,96.54,1,0,2.989,0.15,4
,1616,663,117,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1617,663,449,Highway,1,0.682,1097.338,1,2000,2000,96.54,1,0,0.682,0.15,4
,1618,663,655,Highway,1,2.93371,4720.33939,2,3000,6000,96.54,1,0,2.93371,0.15,4
,1619,663,665,Highway,1,2.98962,4810.29858,1,2000,2000,96.54,1,0,2.98962,0.15,4
,1620,663,841,Highway,1,3.05061,4908.43149,1,3500,3500,96.54,1,0,3.05061,0.15,4
,1621,664,118,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1622,664,448,Highway,1,2.75245,4428.69205,1,3500,3500,96.54,1,0,2.75245,0.15,4
,1623,664,662,Highway,1,2.99149,4813.30741,1,4500,4500,96.54,1,0,2.99149,0.15,4
,1624,664,669,Highway,1,2.92864,4712.18176,2,2750,5500,96.54,1,0,2.92864,0.15,4
,1625,664,849,Highway,1,4.45801,7172.93809,2,2750,5500,96.54,1,0,4.45801,0.15,4
,1626,665,119,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1627,665,448,Highway,1,0.65699,1057.09691,1,3500,3500,96.54,1,0,0.65699,0.15,4
,1628,665,663,Highway,1,2.98962,4810.29858,1,2000,2000,96.54,1,0,2.98962,0.15,4
,1629,665,843,Highway,1,2.928,4711.152,1,2000,2000,96.54,1,0,2.928,0.15,4
