agent_id,o_zone_id,d_zone_id,path_id,agent_type,demand_period,volume,toll,travel_time,distance,node_sequence,link_sequence,time_sequence,time_decimal_sequence,link_travel_time_sequence,geometry
993,15,21,0,p,AM,800.00,0.0,12.5638,5.0000,15;22;21;,,0730;0738;0742;,450.00;458.66;462.56;,8.66;3.90;,"LINESTRING (-96.731504 43.529401, -96.731241 43.514858, -96.730979 43.510485)"
994,15,21,1,p,AM,0.00,0.0,20.1404,13.0000,15;19;20;21;,,0742;0746;0754;0802;,462.56;466.60;474.33;482.70;,4.04;7.73;8.37;,"LINESTRING (-96.731504 43.529401, -96.711316 43.529591, -96.711185 43.515333, -96.730979 43.510485)"
995,15,21,2,p,AM,0.00,0.0,36.1654,12.0000,15;22;23;24;21;,,0802;0811;0823;0827;0838;,482.70;491.37;503.53;507.15;518.87;,8.66;12.17;3.62;11.71;,"LINESTRING (-96.731504 43.529401, -96.731241 43.514858, -96.750904 43.514858, -96.749200 43.503164, -96.730979 43.510485)"
996,15,22,0,p,AM,2600.00,0.0,8.6612,3.0000,15;22;,,0730;0738;,450.00;458.66;,8.66;,"LINESTRING (-96.731504 43.529401, -96.731241 43.514858)"
997,15,22,1,p,AM,0.00,0.0,19.4832,12.0000,15;19;20;22;,,0738;0742;0750;0758;,458.66;462.70;470.43;478.14;,4.04;7.73;7.71;,"LINESTRING (-96.731504 43.529401, -96.711316 43.529591, -96.711185 43.515333, -96.731241 43.514858)"
998,15,23,3,p,AM,375.15,0.0,20.9178,9.0000,15;14;23;,,0730;0742;0750;,450.00;462.25;470.92;,12.25;8.67;,"LINESTRING (-96.731504 43.529401, -96.751035 43.529306, -96.750904 43.514858)"
999,15,23,0,p,AM,624.85,0.0,20.8298,7.0000,15;22;23;,,0750;0759;0811;,470.92;479.58;491.75;,8.66;12.17;,"LINESTRING (-96.731504 43.529401, -96.731241 43.514858, -96.750904 43.514858)"
1000,15,23,1,p,AM,0.00,0.0,31.6519,16.0000,15;19;20;22;23;,,0811;0815;0823;0831;0843;,491.75;495.79;503.52;511.23;523.40;,4.04;7.73;7.71;12.17;,"LINESTRING (-96.731504 43.529401, -96.711316 43.529591, -96.711185 43.515333, -96.731241 43.514858, -96.750904 43.514858)"
1001,15,23,2,p,AM,0.00,0.0,28.0413,10.0000,15;22;21;24;23;,,0843;0852;0855;0907;0911;,523.40;532.06;535.96;547.85;551.44;,8.66;3.90;11.89;3.59;,"LINESTRING (-96.731504 43.529401, -96.731241 43.514858, -96.730979 43.510485, -96.749200 43.503164, -96.750904 43.514858)"
1002,15,24,2,p,AM,36.63,0.0,24.5387,11.0000,15;14;23;24;,,0730;0742;0750;0754;,450.00;462.25;470.92;474.54;,12.25;8.67;3.62;,"LINESTRING (-96.731504 43.529401, -96.751035 43.529306, -96.750904 43.514858, -96.749200 43.503164)"
1003,15,24,0,p,AM,211.82,0.0,24.4522,8.0000,15;22;21;24;,,0754;0803;0807;0818;,474.54;483.20;487.10;498.99;,8.66;3.90;11.89;,"LINESTRING (-96.731504 43.529401, -96.731241 43.514858, -96.730979 43.510485, -96.749200 43.503164)"
1004,15,24,3,p,AM,151.55,0.0,24.4507,9.0000,15;22;23;24;,,0818;0827;0839;0843;,498.99;507.65;519.82;523.44;,8.66;12.17;3.62;,"LINESTRING (-96.731504 43.529401, -96.731241 43.514858, -96.750904 43.514858, -96.749200 43.503164)"
1005,15,24,1,p,AM,0.00,0.0,35.2727,18.0000,15;19;20;22;23;24;,,0843;0847;0855;0902;0915;0918;,523.44;527.48;535.21;542.92;555.09;558.71;,4.04;7.73;7.71;12.17;3.62;,"LINESTRING (-96.731504 43.529401, -96.711316 43.529591, -96.711185 43.515333, -96.731241 43.514858, -96.750904 43.514858, -96.749200 43.503164)"
1006,16,1,0,p,AM,455.83,0.0,39.9615,18.0000,16;8;6;2;1;,,0730;0741;0757;0803;0809;,450.00;461.32;477.75;483.96;489.96;,11.32;16.44;6.21;6.00;,"LINESTRING (-96.711382 43.546744, -96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813, -96.770420 43.612828)"
1007,16,1,3,p,AM,0.00,0.0,48.0603,22.0000,16;10;9;5;4;3;1;,,0809;0832;0837;0847;0849;0854;0858;,489.96;512.05;517.81;527.30;529.68;534.01;538.02;,22.09;5.76;9.48;2.38;4.34;4.01;,"LINESTRING (-96.711382 43.546744, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.770420 43.612828)"
1008,16,1,2,p,AM,44.17,0.0,39.9516,21.0000,16;18;7;8;6;2;1;,,0858;0901;0903;0909;0925;0931;0937;,538.02;541.26;543.32;549.33;565.77;571.97;577.97;,3.23;2.06;6.01;16.44;6.21;6.00;,"LINESTRING (-96.711382 43.546744, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813, -96.770420 43.612828)"
1009,16,1,1,p,AM,0.00,0.0,47.7519,33.0000,16;18;7;8;9;5;4;3;1;,,0937;0941;0943;0949;1005;1015;1017;1021;1025;,577.97;581.21;583.27;589.28;605.52;615.00;617.38;621.71;625.73;,3.23;2.06;6.01;16.24;9.48;2.38;4.34;4.01;,"LINESTRING (-96.711382 43.546744, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.770420 43.612828)"
1010,16,2,0,p,AM,347.29,0.0,33.9600,12.0000,16;8;6;2;,,0730;0741;0757;0803;,450.00;461.32;477.75;483.96;,11.32;16.44;6.21;,"LINESTRING (-96.711382 43.546744, -96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813)"
1011,16,2,2,p,AM,52.71,0.0,33.9502,15.0000,16;18;7;8;6;2;,,0803;0807;0809;0815;0831;0837;,483.96;487.19;489.25;495.27;511.70;517.91;,3.23;2.06;6.01;16.44;6.21;,"LINESTRING (-96.711382 43.546744, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813)"
1012,16,2,1,p,AM,0.00,0.0,53.7533,39.0000,16;18;7;8;9;5;4;3;1;2;,,0837;0841;0843;0849;0905;0914;0917;0921;0925;0931;,517.91;521.14;523.20;529.22;545.46;554.94;557.32;561.65;565.66;571.66;,3.23;2.06;6.01;16.24;9.48;2.38;4.34;4.01;6.00;,"LINESTRING (-96.711382 43.546744, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813)"
1013,16,3,3,p,AM,28.38,0.0,43.9734,22.0000,16;8;6;2;1;3;,,0730;0741;0757;0803;0809;0813;,450.00;461.32;477.75;483.96;489.96;493.97;,11.32;16.44;6.21;6.00;4.01;,"LINESTRING (-96.711382 43.546744, -96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962)"
1014,16,3,0,p,AM,134.64,0.0,43.7396,17.0000,16;8;6;5;4;3;,,0813;0825;0841;0851;0853;0857;,493.97;505.29;521.73;531.00;533.38;537.71;,11.32;16.44;9.27;2.38;4.34;,"LINESTRING (-96.711382 43.546744, -96.711382 43.562324, -96.711644 43.587586, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962)"
1015,16,3,5,p,AM,26.04,0.0,43.7504,26.0000,16;8;9;5;4;3;,,0857;0909;0925;0934;0937;0941;,537.71;549.03;565.27;574.75;577.13;581.46;,11.32;16.24;9.48;2.38;4.34;,"LINESTRING (-96.711382 43.546744, -96.711382 43.562324, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962)"
1016,16,3,4,p,AM,0.00,0.0,44.0489,18.0000,16;10;9;5;4;3;,,0941;1003;1009;1018;1021;1025;,581.46;603.55;609.32;618.80;621.18;625.51;,22.09;5.76;9.48;2.38;4.34;,"LINESTRING (-96.711382 43.546744, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962)"
1017,16,3,2,p,AM,1.63,0.0,43.9635,25.0000,16;18;7;8;6;2;1;3;,,1025;1028;1030;1036;1053;1059;1105;1109;,625.51;628.75;630.81;636.82;653.26;659.46;665.46;669.48;,3.23;2.06;6.01;16.44;6.21;6.00;4.01;,"LINESTRING (-96.711382 43.546744, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962)"
1018,16,3,6,p,AM,4.40,0.0,43.7297,20.0000,16;18;7;8;6;5;4;3;,,1109;1112;1114;1120;1137;1146;1148;1153;,669.48;672.71;674.77;680.79;697.22;706.49;708.87;713.21;,3.23;2.06;6.01;16.44;9.27;2.38;4.34;,"LINESTRING (-96.711382 43.546744, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962)"
1019,16,3,1,p,AM,4.91,0.0,43.7406,29.0000,16;18;7;8;9;5;4;3;,,1153;1156;1158;1204;1220;1230;1232;1236;,713.21;716.44;718.50;724.51;740.75;750.23;752.61;756.95;,3.23;2.06;6.01;16.24;9.48;2.38;4.34;,"LINESTRING (-96.711382 43.546744, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962)"
1020,16,4,0,p,AM,651.18,0.0,39.4045,13.0000,16;8;6;5;4;,,0730;0741;0757;0807;0809;,450.00;461.32;477.75;487.03;489.40;,11.32;16.44;9.27;2.38;,"LINESTRING (-96.711382 43.546744, -96.711382 43.562324, -96.711644 43.587586, -96.731569 43.564034, -96.747168 43.563654)"
1021,16,4,4,p,AM,83.00,0.0,39.4153,22.0000,16;8;9;5;4;,,0809;0820;0836;0846;0848;,489.40;500.72;516.96;526.44;528.82;,11.32;16.24;9.48;2.38;,"LINESTRING (-96.711382 43.546744, -96.711382 43.562324, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654)"
1022,16,4,3,p,AM,0.00,0.0,39.7139,14.0000,16;10;9;5;4;,,0848;0910;0916;0926;0928;,528.82;550.91;556.67;566.16;568.53;,22.09;5.76;9.48;2.38;,"LINESTRING (-96.711382 43.546744, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654)"
1023,16,4,2,p,AM,53.06,0.0,39.3947,16.0000,16;18;7;8;6;5;4;,,0928;0931;0933;0939;0956;1005;1007;,568.53;571.77;573.83;579.84;596.28;605.55;607.93;,3.23;2.06;6.01;16.44;9.27;2.38;,"LINESTRING (-96.711382 43.546744, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586, -96.731569 43.564034, -96.747168 43.563654)"
1024,16,4,1,p,AM,12.75,0.0,39.4055,25.0000,16;18;7;8;9;5;4;,,1007;1011;1013;1019;1035;1044;1047;,607.93;611.16;613.22;619.24;635.47;644.96;647.33;,3.23;2.06;6.01;16.24;9.48;2.38;,"LINESTRING (-96.711382 43.546744, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654)"
1025,16,5,0,p,AM,410.70,0.0,37.0272,11.0000,16;8;6;5;,,0730;0741;0757;0807;,450.00;461.32;477.75;487.03;,11.32;16.44;9.27;,"LINESTRING (-96.711382 43.546744, -96.711382 43.562324, -96.711644 43.587586, -96.731569 43.564034)"
1026,16,5,4,p,AM,52.08,0.0,37.0380,20.0000,16;8;9;5;,,0807;0818;0834;0844;,487.03;498.35;514.58;524.07;,11.32;16.24;9.48;,"LINESTRING (-96.711382 43.546744, -96.711382 43.562324, -96.731241 43.548596, -96.731569 43.564034)"
1027,16,5,3,p,AM,0.00,0.0,37.3365,12.0000,16;10;9;5;,,0844;0906;0911;0921;,524.07;546.16;551.92;561.40;,22.09;5.76;9.48;,"LINESTRING (-96.711382 43.546744, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034)"
1028,16,5,2,p,AM,32.03,0.0,37.0174,14.0000,16;18;7;8;6;5;,,0921;0924;0926;0932;0949;0958;,561.40;564.64;566.70;572.71;589.15;598.42;,3.23;2.06;6.01;16.44;9.27;,"LINESTRING (-96.711382 43.546744, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586, -96.731569 43.564034)"
1029,16,5,1,p,AM,5.19,0.0,37.0282,23.0000,16;18;7;8;9;5;,,0958;1001;1003;1009;1025;1035;,598.42;601.65;603.71;609.73;625.96;635.45;,3.23;2.06;6.01;16.24;9.48;,"LINESTRING (-96.711382 43.546744, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.731241 43.548596, -96.731569 43.564034)"
1030,16,6,0,p,AM,790.76,0.0,27.7547,7.0000,16;8;6;,,0730;0741;0757;,450.00;461.32;477.75;,11.32;16.44;,"LINESTRING (-96.711382 43.546744, -96.711382 43.562324, -96.711644 43.587586)"
1031,16,6,2,p,AM,109.24,0.0,27.7448,10.0000,16;18;7;8;6;,,0757;0800;0803;0809;0825;,477.75;480.99;483.05;489.06;505.50;,3.23;2.06;6.01;16.44;,"LINESTRING (-96.711382 43.546744, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586)"
1032,16,6,1,p,AM,0.00,0.0,46.3882,27.0000,16;18;7;8;9;5;6;,,0825;0828;0830;0836;0853;0902;0911;,505.50;508.73;510.79;516.81;533.04;542.53;551.89;,3.23;2.06;6.01;16.24;9.48;9.36;,"LINESTRING (-96.711382 43.546744, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.731241 43.548596, -96.731569 43.564034, -96.711644 43.587586)"
1033,16,7,0,p,AM,1400.00,0.0,5.2943,5.0000,16;18;7;,,0730;0733;0735;,450.00;453.23;455.29;,3.23;2.06;,"LINESTRING (-96.711382 43.546744, -96.694078 43.546744, -96.693423 43.563844)"
1034,16,8,0,p,AM,2021.14,0.0,11.3190,5.0000,16;8;,,0730;0741;,450.00;461.32;,11.32;,"LINESTRING (-96.711382 43.546744, -96.711382 43.562324)"
1035,16,8,1,p,AM,178.86,0.0,11.3092,8.0000,16;18;7;8;,,0741;0744;0746;0752;,461.32;464.55;466.61;472.63;,3.23;2.06;6.01;,"LINESTRING (-96.711382 43.546744, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324)"
1036,16,9,3,p,AM,1101.90,0.0,27.5547,15.0000,16;8;9;,,0730;0741;0757;,450.00;461.32;477.55;,11.32;16.24;,"LINESTRING (-96.711382 43.546744, -96.711382 43.562324, -96.731241 43.548596)"
1037,16,9,0,p,AM,61.25,0.0,27.8532,7.0000,16;10;9;,,0757;0819;0825;,477.55;499.65;505.41;,22.09;5.76;,"LINESTRING (-96.711382 43.546744, -96.731438 43.545271, -96.731241 43.548596)"
1038,16,9,2,p,AM,0.00,0.0,46.6014,16.0000,16;8;6;5;9;,,0825;0836;0853;0902;0912;,505.41;516.73;533.16;542.44;552.01;,11.32;16.44;9.27;9.57;,"LINESTRING (-96.711382 43.546744, -96.711382 43.562324, -96.711644 43.587586, -96.731569 43.564034, -96.731241 43.548596)"
1039,16,9,1,p,AM,236.85,0.0,27.5449,18.0000,16;18;7;8;9;,,0912;0915;0917;0923;0939;,552.01;555.24;557.30;563.32;579.55;,3.23;2.06;6.01;16.24;,"LINESTRING (-96.711382 43.546744, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.731241 43.548596)"
1040,16,10,0,p,AM,4400.00,0.0,22.0910,4.0000,16;10;,,0730;0752;,450.00;472.09;,22.09;,"LINESTRING (-96.711382 43.546744, -96.731438 43.545271)"
1041,16,10,4,p,AM,0.00,0.0,23.9592,10.0000,16;17;10;,,0752;0759;0816;,472.09;479.74;496.05;,7.65;16.31;,"LINESTRING (-96.711382 43.546744, -96.711382 43.541280, -96.731438 43.545271)"
1042,16,10,2,p,AM,0.00,0.0,33.3239,21.0000,16;18;7;8;9;10;,,0816;0819;0821;0827;0843;0849;,496.05;499.28;501.34;507.36;523.60;529.37;,3.23;2.06;6.01;16.24;5.78;,"LINESTRING (-96.711382 43.546744, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.731241 43.548596, -96.731438 43.545271)"
1043,16,10,1,p,AM,0.00,0.0,32.3081,20.0000,16;18;20;19;15;10;,,0849;0852;0856;0904;0908;0921;,529.37;532.61;536.97;544.74;548.78;561.68;,3.23;4.37;7.77;4.04;12.90;,"LINESTRING (-96.711382 43.546744, -96.694078 43.546744, -96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401, -96.731438 43.545271)"
1044,16,10,3,p,AM,0.00,0.0,41.4234,24.0000,16;18;20;21;22;15;10;,,0921;0924;0929;0937;0941;0950;1003;,561.68;564.92;569.28;577.65;581.57;590.20;603.11;,3.23;4.37;8.37;3.92;8.63;12.90;,"LINESTRING (-96.711382 43.546744, -96.694078 43.546744, -96.711185 43.515333, -96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271)"
1045,16,11,0,p,AM,1400.00,0.0,34.3151,9.0000,16;10;11;,,0730;0752;0804;,450.00;472.09;484.32;,22.09;12.22;,"LINESTRING (-96.711382 43.546744, -96.731438 43.545271, -96.746841 43.544131)"
1046,16,11,5,p,AM,0.00,0.0,36.1833,15.0000,16;17;10;11;,,0804;0811;0828;0840;,484.32;491.97;508.27;520.50;,7.65;16.31;12.22;,"LINESTRING (-96.711382 43.546744, -96.711382 43.541280, -96.731438 43.545271, -96.746841 43.544131)"
1047,16,11,3,p,AM,0.00,0.0,61.9380,32.0000,16;8;6;2;1;3;12;11;,,0840;0851;0908;0914;0920;0924;0928;0942;,520.50;531.82;548.25;554.46;560.46;564.47;568.49;582.44;,11.32;16.44;6.21;6.00;4.01;4.02;13.94;,"LINESTRING (-96.711382 43.546744, -96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131)"
1048,16,11,1,p,AM,0.00,0.0,46.5748,31.0000,16;18;7;8;9;5;4;11;,,0942;0945;0947;0953;1009;1019;1021;1029;,582.44;585.67;587.73;593.75;609.98;619.46;621.84;629.01;,3.23;2.06;6.01;16.24;9.48;2.38;7.17;,"LINESTRING (-96.711382 43.546744, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.746841 43.544131)"
1049,16,11,2,p,AM,0.00,0.0,45.5479,26.0000,16;18;7;8;9;10;11;,,1029;1032;1034;1040;1056;1102;1114;,629.01;632.24;634.31;640.32;656.56;662.34;674.56;,3.23;2.06;6.01;16.24;5.78;12.22;,"LINESTRING (-96.711382 43.546744, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.731241 43.548596, -96.731438 43.545271, -96.746841 43.544131)"
1050,16,11,4,p,AM,0.00,0.0,44.6140,16.0000,16;17;19;15;14;11;,,1114;1122;1129;1133;1145;1159;,674.56;682.21;689.64;693.68;705.93;719.17;,7.65;7.43;4.04;12.25;13.24;,"LINESTRING (-96.711382 43.546744, -96.711382 43.541280, -96.711316 43.529591, -96.731504 43.529401, -96.751035 43.529306, -96.746841 43.544131)"
1051,16,12,3,p,AM,79.35,0.0,47.9965,26.0000,16;8;6;2;1;3;12;,,0730;0741;0757;0803;0809;0813;0817;,450.00;461.32;477.75;483.96;489.96;493.97;498.00;,11.32;16.44;6.21;6.00;4.01;4.02;,"LINESTRING (-96.711382 43.546744, -96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.780137 43.543941)"
1052,16,12,0,p,AM,0.00,0.0,47.9498,15.0000,16;10;11;12;,,0817;0840;0852;0905;,498.00;520.09;532.31;545.95;,22.09;12.22;13.63;,"LINESTRING (-96.711382 43.546744, -96.731438 43.545271, -96.746841 43.544131, -96.780137 43.543941)"
1053,16,12,4,p,AM,322.23,0.0,47.7627,21.0000,16;8;6;5;4;3;12;,,0905;0917;0933;0942;0945;0949;0953;,545.95;557.27;573.70;582.97;585.35;589.69;593.71;,11.32;16.44;9.27;2.38;4.34;4.02;,"LINESTRING (-96.711382 43.546744, -96.711382 43.562324, -96.711644 43.587586, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.780137 43.543941)"
1054,16,12,7,p,AM,56.24,0.0,47.7736,30.0000,16;8;9;5;4;3;12;,,0953;1005;1021;1030;1033;1037;1041;,593.71;605.03;621.26;630.75;633.12;637.46;641.48;,11.32;16.24;9.48;2.38;4.34;4.02;,"LINESTRING (-96.711382 43.546744, -96.711382 43.562324, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.780137 43.543941)"
1055,16,12,5,p,AM,0.00,0.0,48.0721,22.0000,16;10;9;5;4;3;12;,,1041;1103;1109;1118;1121;1125;1129;,641.48;663.57;669.34;678.82;681.20;685.53;689.55;,22.09;5.76;9.48;2.38;4.34;4.02;,"LINESTRING (-96.711382 43.546744, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.780137 43.543941)"
1056,16,12,2,p,AM,0.00,0.0,47.9867,29.0000,16;18;7;8;6;2;1;3;12;,,1129;1132;1134;1140;1157;1203;1209;1213;1217;,689.55;692.79;694.85;700.86;717.30;723.50;729.51;733.52;737.54;,3.23;2.06;6.01;16.44;6.21;6.00;4.01;4.02;,"LINESTRING (-96.711382 43.546744, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.780137 43.543941)"
1057,16,12,1,p,AM,17.19,0.0,47.7637,33.0000,16;18;7;8;9;5;4;3;12;,,1217;1220;1222;1228;1245;1254;1256;1301;1305;,737.54;740.77;742.84;748.85;765.09;774.57;776.95;781.28;785.31;,3.23;2.06;6.01;16.24;9.48;2.38;4.34;4.02;,"LINESTRING (-96.711382 43.546744, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.780137 43.543941)"
1058,16,12,6,p,AM,224.99,0.0,47.7972,23.0000,16;18;20;21;24;13;12;,,1305;1308;1312;1321;1333;1350;1353;,785.31;788.54;792.91;801.28;813.16;830.07;833.10;,3.23;4.37;8.37;11.89;16.91;3.03;,"LINESTRING (-96.711382 43.546744, -96.694078 43.546744, -96.711185 43.515333, -96.730979 43.510485, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941)"
1059,16,13,3,p,AM,0.00,0.0,51.0271,29.0000,16;8;6;2;1;3;12;13;,,0730;0741;0757;0803;0809;0813;0817;0821;,450.00;461.32;477.75;483.96;489.96;493.97;498.00;501.03;,11.32;16.44;6.21;6.00;4.01;4.02;3.03;,"LINESTRING (-96.711382 43.546744, -96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707)"
1060,16,13,0,p,AM,0.00,0.0,50.9804,18.0000,16;10;11;12;13;,,0821;0843;0855;0908;0912;,501.03;523.12;535.34;548.98;552.01;,22.09;12.22;13.63;3.03;,"LINESTRING (-96.711382 43.546744, -96.731438 43.545271, -96.746841 43.544131, -96.780137 43.543941, -96.793377 43.490707)"
1061,16,13,4,p,AM,0.00,0.0,50.7934,24.0000,16;8;6;5;4;3;12;13;,,0912;0923;0939;0949;0951;0955;0959;1002;,552.01;563.33;579.76;589.03;591.41;595.75;599.77;602.80;,11.32;16.44;9.27;2.38;4.34;4.02;3.03;,"LINESTRING (-96.711382 43.546744, -96.711382 43.562324, -96.711644 43.587586, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707)"
1062,16,13,5,p,AM,0.00,0.0,51.1027,25.0000,16;10;9;5;4;3;12;13;,,1002;1024;1030;1040;1042;1046;1050;1053;,602.80;624.89;630.65;640.14;642.51;646.85;650.87;653.90;,22.09;5.76;9.48;2.38;4.34;4.02;3.03;,"LINESTRING (-96.711382 43.546744, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707)"
1063,16,13,2,p,AM,0.00,0.0,51.0173,32.0000,16;18;7;8;6;2;1;3;12;13;,,1053;1057;1059;1105;1121;1127;1133;1137;1141;1144;,653.90;657.14;659.20;665.21;681.65;687.85;693.86;697.87;701.89;704.92;,3.23;2.06;6.01;16.44;6.21;6.00;4.01;4.02;3.03;,"LINESTRING (-96.711382 43.546744, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707)"
1064,16,13,6,p,AM,600.00,0.0,44.7657,20.0000,16;18;20;21;24;13;,,1144;1148;1152;1200;1212;1229;,704.92;708.15;712.52;720.89;732.78;749.69;,3.23;4.37;8.37;11.89;16.91;,"LINESTRING (-96.711382 43.546744, -96.694078 43.546744, -96.711185 43.515333, -96.730979 43.510485, -96.749200 43.503164, -96.793377 43.490707)"
1065,16,13,1,p,AM,0.00,0.0,48.0096,22.0000,16;18;20;22;23;24;13;,,1229;1232;1237;1244;1257;1300;1317;,749.69;752.92;757.29;765.00;777.17;780.79;797.70;,3.23;4.37;7.71;12.17;3.62;16.91;,"LINESTRING (-96.711382 43.546744, -96.694078 43.546744, -96.711185 43.515333, -96.731241 43.514858, -96.750904 43.514858, -96.749200 43.503164, -96.793377 43.490707)"
1066,16,14,0,p,AM,641.69,0.0,31.3709,12.0000,16;17;19;15;14;,,0730;0737;0745;0749;0801;,450.00;457.65;465.08;469.12;481.37;,7.65;7.43;4.04;12.25;,"LINESTRING (-96.711382 43.546744, -96.711382 43.541280, -96.711316 43.529591, -96.731504 43.529401, -96.751035 43.529306)"
1067,16,14,4,p,AM,58.31,0.0,31.6579,19.0000,16;18;20;19;15;14;,,0801;0804;0808;0816;0820;0833;,481.37;484.60;488.97;496.74;500.78;513.03;,3.23;4.37;7.77;4.04;12.25;,"LINESTRING (-96.711382 43.546744, -96.694078 43.546744, -96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401, -96.751035 43.529306)"
1068,16,14,1,p,AM,0.00,0.0,36.1472,20.0000,16;18;20;22;23;14;,,0833;0836;0840;0848;0900;0909;,513.03;516.26;520.63;528.34;540.51;549.18;,3.23;4.37;7.71;12.17;8.67;,"LINESTRING (-96.711382 43.546744, -96.694078 43.546744, -96.711185 43.515333, -96.731241 43.514858, -96.750904 43.514858, -96.751035 43.529306)"
1069,16,14,3,p,AM,0.00,0.0,40.7732,23.0000,16;18;20;21;22;15;14;,,0909;0912;0916;0925;0929;0937;0949;,549.18;552.41;556.78;565.15;569.06;577.70;589.95;,3.23;4.37;8.37;3.92;8.63;12.25;,"LINESTRING (-96.711382 43.546744, -96.694078 43.546744, -96.711185 43.515333, -96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401, -96.751035 43.529306)"
