name,node_id,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,geometry
,2345,1896,,,residential,0,-111.8897906,33.4014019,POINT (-111.8897906 33.4014019)
,2346,1897,,,residential,0,-111.889878,33.3907832,POINT (-111.889878 33.3907832)
,2347,1898,,,residential,0,-111.8897321,33.3893428,POINT (-111.8897321 33.3893428)
,2348,1899,,,residential,0,-111.8895862,33.3886047,POINT (-111.8895862 33.3886047)
,2349,1900,,,residential,0,-111.9027487,33.3543064,POINT (-111.9027487 33.3543064)
,2350,1901,,,residential,0,-111.8897134,33.3960133,POINT (-111.8897134 33.3960133)
,2351,1902,,,residential,0,-111.8896533,33.3952179,POINT (-111.8896533 33.3952179)
,2352,,,traffic_signals,primary,0,-111.9262878,33.4148172,POINT (-111.9262878 33.4148172)
,2353,1903,,,residential,0,-111.9277481,33.3543533,POINT (-111.9277481 33.3543533)
,2354,1904,,,residential,0,-111.9254221,33.353959,POINT (-111.9254221 33.353959)
,2355,1905,,,residential,0,-111.9027573,33.3550663,POINT (-111.9027573 33.3550663)
,2356,1906,,,residential,0,-111.9550923,33.3532146,POINT (-111.9550923 33.3532146)
,2357,1907,,,residential,0,-111.906345,33.3553244,POINT (-111.906345 33.3553244)
,2358,1908,,,residential,0,-111.9306136,33.3489251,POINT (-111.9306136 33.3489251)
,2359,1909,,turning_circle,residential,0,-111.9080905,33.3423548,POINT (-111.9080905 33.3423548)
,2360,,,,secondary,0,-111.9282095,33.3224571,POINT (-111.9282095 33.3224571)
,2361,1910,,,residential,0,-111.9041872,33.3676863,POINT (-111.9041872 33.3676863)
,2362,1911,,traffic_signals,residential,0,-111.9282386,33.3237622,POINT (-111.9282386 33.3237622)
,2363,1912,,,residential,0,-111.9199366,33.3661689,POINT (-111.9199366 33.3661689)
,2364,1913,,,residential,0,-111.9180912,33.3661761,POINT (-111.9180912 33.3661761)
,2365,1914,,,residential,0,-111.9283222,33.3292143,POINT (-111.9283222 33.3292143)
,2366,1915,,,residential,0,-111.9170184,33.3661689,POINT (-111.9170184 33.3661689)
,2367,1916,,,residential,0,-111.9283394,33.3310214,POINT (-111.9283394 33.3310214)
,2368,1917,,,residential,0,-111.9159791,33.366175,POINT (-111.9159791 33.366175)
,2369,,,traffic_signals,secondary,0,-111.9284166,33.33465,POINT (-111.9284166 33.33465)
,2370,1918,,,residential,0,-111.9149896,33.3661755,POINT (-111.9149896 33.3661755)
,2371,1919,,,residential,0,-111.9283051,33.3273587,POINT (-111.9283051 33.3273587)
,2372,1920,,,residential,0,-111.9284276,33.3383039,POINT (-111.9284276 33.3383039)
,2373,1921,,,residential,0,-111.8930124,33.416616,POINT (-111.8930124 33.416616)
,2374,1922,,,residential,0,-111.9284574,33.344376,POINT (-111.9284574 33.344376)
,2375,1923,,,residential,0,-111.9253611,33.3664843,POINT (-111.9253611 33.3664843)
,2376,1924,,turning_circle,residential,0,-111.9248118,33.3664915,POINT (-111.9248118 33.3664915)
,2377,1925,,,residential,1,-111.8821172,33.3925505,POINT (-111.8821172 33.3925505)
,2378,1926,,,residential,0,-111.9284861,33.3461738,POINT (-111.9284861 33.3461738)
,2379,1927,,,residential,1,-111.8822208,33.3924998,POINT (-111.8822208 33.3924998)
,2380,1928,,,residential,0,-111.9783445,33.3964651,POINT (-111.9783445 33.3964651)
,2381,1929,,,residential,0,-111.9017152,33.3667258,POINT (-111.9017152 33.3667258)
,2382,1930,,,residential,0,-111.8980331,33.3674784,POINT (-111.8980331 33.3674784)
,2383,1931,,,residential,0,-111.8830895,33.3919872,POINT (-111.8830895 33.3919872)
,2384,1932,,,residential,0,-111.9285096,33.3509539,POINT (-111.9285096 33.3509539)
,2385,1933,,,residential,0,-111.8947372,33.3684892,POINT (-111.8947372 33.3684892)
,2386,1934,,,residential,0,-111.9235422,33.4101507,POINT (-111.9235422 33.4101507)
,2387,1935,,,residential,0,-111.9307833,33.3665975,POINT (-111.9307833 33.3665975)
,2388,1936,,,residential,0,-111.9285096,33.3527391,POINT (-111.9285096 33.3527391)
,2389,1937,,,residential,0,-111.9285292,33.3538515,POINT (-111.9285292 33.3538515)
,2390,1938,,,residential,0,-111.9285353,33.3555997,POINT (-111.9285353 33.3555997)
,2391,1939,,,residential,0,-111.9285525,33.3579655,POINT (-111.9285525 33.3579655)
,2392,1940,,,residential,0,-111.9285611,33.3600875,POINT (-111.9285611 33.3600875)
,2393,1941,,turning_circle,residential,0,-111.9107309,33.3551237,POINT (-111.9107309 33.3551237)
,2394,1942,,,residential,0,-111.9285796,33.3614067,POINT (-111.9285796 33.3614067)
,2395,1943,,,residential,0,-111.9286141,33.3655811,POINT (-111.9286141 33.3655811)
,2396,1944,,traffic_signals,residential,0,-111.9286141,33.3673875,POINT (-111.9286141 33.3673875)
,2397,1945,,,residential,0,-111.9286398,33.3694305,POINT (-111.9286398 33.3694305)
,2398,1946,,turning_circle,residential,0,-111.9025705,33.3881389,POINT (-111.9025705 33.3881389)
,2399,1947,,,residential,0,-111.9286398,33.3697315,POINT (-111.9286398 33.3697315)
,2400,,,traffic_signals,tertiary,0,-111.928641,33.3720963,POINT (-111.928641 33.3720963)
,2401,1948,,,residential,0,-111.9286633,33.3751775,POINT (-111.9286633 33.3751775)
,2402,1949,,turning_circle,residential,0,-111.929222,33.3548899,POINT (-111.929222 33.3548899)
,2403,1950,,,residential,0,-111.9286742,33.3758743,POINT (-111.9286742 33.3758743)
,2404,,,,primary,0,-111.9240547,33.4148207,POINT (-111.9240547 33.4148207)
,2405,1951,,,residential,0,-111.9450113,33.4294273,POINT (-111.9450113 33.4294273)
,2406,1952,,traffic_signals,residential,0,-111.9283596,33.3798533,POINT (-111.9283596 33.3798533)
,2407,1953,,,residential,0,-111.9449304,33.4305591,POINT (-111.9449304 33.4305591)
,2408,1954,,,residential,0,-111.9453641,33.4305477,POINT (-111.9453641 33.4305477)
,2409,,,,tertiary,0,-111.9267854,33.3822246,POINT (-111.9267854 33.3822246)
,2410,,,,primary,0,-111.9247292,33.4148196,POINT (-111.9247292 33.4148196)
,2411,,,traffic_signals,secondary,0,-111.9264336,33.3836435,POINT (-111.9264336 33.3836435)
,2412,1955,,,residential,0,-111.9264356,33.3877519,POINT (-111.9264356 33.3877519)
,2413,1956,,,residential,0,-111.9264107,33.3893725,POINT (-111.9264107 33.3893725)
,2414,1957,,,residential,0,-111.9227359,33.3792919,POINT (-111.9227359 33.3792919)
,2415,,,,trunk,0,-111.9752291,33.4077465,POINT (-111.9752291 33.4077465)
,2416,1958,,,residential,0,-111.9263841,33.390167,POINT (-111.9263841 33.390167)
,2417,1959,,,residential,0,-111.9227508,33.3791053,POINT (-111.9227508 33.3791053)
,2418,1960,,,residential,0,-111.909682,33.3995743,POINT (-111.909682 33.3995743)
,2419,,,traffic_signals,secondary,0,-111.9263317,33.392952,POINT (-111.9263317 33.392952)
,2420,1961,,,residential,0,-111.9100597,33.3993973,POINT (-111.9100597 33.3993973)
,2421,1962,,,residential,0,-111.887499,33.4038668,POINT (-111.887499 33.4038668)
,2422,,,,secondary,0,-111.9394549,33.3838841,POINT (-111.9394549 33.3838841)
,2423,1963,,,residential,0,-111.926329,33.3949862,POINT (-111.926329 33.3949862)
,2424,1964,,,residential,0,-111.9263231,33.3969656,POINT (-111.9263231 33.3969656)
,2425,1965,,turning_circle,residential,0,-111.9097018,33.3990008,POINT (-111.9097018 33.3990008)
,2426,1966,,,residential,0,-111.9263198,33.3977727,POINT (-111.9263198 33.3977727)
,2427,1967,,,residential,0,-111.9263177,33.3985665,POINT (-111.9263177 33.3985665)
,2428,1968,,,residential,0,-111.9227328,33.3783004,POINT (-111.9227328 33.3783004)
,2429,1969,,,residential,0,-111.9226819,33.3790986,POINT (-111.9226819 33.3790986)
,2430,1970,,,residential,0,-111.9263055,33.4020675,POINT (-111.9263055 33.4020675)
,2431,1971,,,residential,0,-111.9263029,33.4028001,POINT (-111.9263029 33.4028001)
,2432,1972,,,residential,0,-111.9226887,33.3783009,POINT (-111.9226887 33.3783009)
,2433,1973,,,residential,0,-111.8852244,33.3977403,POINT (-111.8852244 33.3977403)
,2434,1974,,traffic_signals,residential,0,-111.9262983,33.4035219,POINT (-111.9262983 33.4035219)
,2435,1975,,,residential,0,-111.8939908,33.4197264,POINT (-111.8939908 33.4197264)
,2436,1976,,,residential,0,-111.9262976,33.4047779,POINT (-111.9262976 33.4047779)
,2437,1977,,,residential,0,-111.9622816,33.3235901,POINT (-111.9622816 33.3235901)
,2438,1978,,,residential,0,-111.9591828,33.3228649,POINT (-111.9591828 33.3228649)
,2439,1979,,traffic_signals,residential,0,-111.9262973,33.4128826,POINT (-111.9262973 33.4128826)
,2440,1980,,traffic_signals,residential,0,-111.9263074,33.4168484,POINT (-111.9263074 33.4168484)
,2441,1981,,traffic_signals,residential,0,-111.9262905,33.4191375,POINT (-111.9262905 33.4191375)
,2442,,,,tertiary,0,-111.9262379,33.4209763,POINT (-111.9262379 33.4209763)
,2443,,,,trunk,0,-111.9783418,33.4089718,POINT (-111.9783418 33.4089718)
,2444,1982,,turning_circle,residential,0,-111.9236428,33.3485652,POINT (-111.9236428 33.3485652)
,2445,,,traffic_signals,primary,0,-111.9262821,33.4287845,POINT (-111.9262821 33.4287845)
,2446,1983,,,residential,0,-111.9618742,33.42574,POINT (-111.9618742 33.42574)
,2447,1984,,,residential,0,-111.9618692,33.4244846,POINT (-111.9618692 33.4244846)
,2448,1985,,,residential,0,-111.9291237,33.4469089,POINT (-111.9291237 33.4469089)
,2449,1986,,turning_circle,residential,0,-111.9293881,33.4475591,POINT (-111.9293881 33.4475591)
,2450,1987,,,residential,0,-111.9457982,33.4139106,POINT (-111.9457982 33.4139106)
,2451,,,,secondary,0,-111.9295605,33.3492576,POINT (-111.9295605 33.3492576)
,2452,1988,,,residential,0,-111.94787,33.4139171,POINT (-111.94787 33.4139171)
,2453,1989,,,residential,0,-111.952184,33.4138269,POINT (-111.952184 33.4138269)
,2454,1990,,,residential,0,-111.9505394,33.4138225,POINT (-111.9505394 33.4138225)
,2455,,,traffic_signals,secondary,0,-111.9112017,33.349036,POINT (-111.9112017 33.349036)
,2456,1991,,turning_circle,residential,0,-111.9569815,33.4131645,POINT (-111.9569815 33.4131645)
,2457,,,traffic_signals,secondary,0,-111.9112021,33.3491771,POINT (-111.9112021 33.3491771)
,2458,1992,,,residential,0,-111.9577646,33.4131672,POINT (-111.9577646 33.4131672)
,2459,1993,,traffic_signals,residential,0,-111.9608223,33.4131755,POINT (-111.9608223 33.4131755)
,2460,1994,,,residential,0,-111.9668874,33.4135999,POINT (-111.9668874 33.4135999)
,2461,1995,,traffic_signals,residential,0,-111.9695055,33.4135791,POINT (-111.9695055 33.4135791)
,2462,,,,tertiary,0,-111.9523224,33.4290974,POINT (-111.9523224 33.4290974)
,2463,1996,,,residential,0,-111.9727963,33.4135797,POINT (-111.9727963 33.4135797)
,2464,1997,,,residential,0,-111.9273781,33.3655811,POINT (-111.9273781 33.3655811)
,2465,1998,,,residential,0,-111.9746082,33.4136002,POINT (-111.9746082 33.4136002)
,2466,1999,,,residential,0,-111.9264426,33.3655811,POINT (-111.9264426 33.3655811)
,2467,2000,,,residential,0,-111.9253525,33.3655811,POINT (-111.9253525 33.3655811)
,2468,2001,,turning_circle,residential,0,-111.9248118,33.365574,POINT (-111.9248118 33.365574)
,2469,2002,,,residential,0,-111.953124,33.4131455,POINT (-111.953124 33.4131455)
,2470,2003,,,residential,0,-111.9307747,33.3658018,POINT (-111.9307747 33.3658018)
,2471,2004,,,residential,0,-111.9560519,33.4138722,POINT (-111.9560519 33.4138722)
,2472,2005,,,residential,0,-111.9500654,33.429114,POINT (-111.9500654 33.429114)
,2473,,,traffic_signals,secondary,0,-111.911169,33.3346213,POINT (-111.911169 33.3346213)
,2474,2006,,,residential,0,-111.9170269,33.3653876,POINT (-111.9170269 33.3653876)
,2475,2007,,,residential,0,-111.9146423,33.3650847,POINT (-111.9146423 33.3650847)
,2476,2008,,,residential,0,-111.9133191,33.3656026,POINT (-111.9133191 33.3656026)
,2477,2009,,,residential,0,-111.9087791,33.3654856,POINT (-111.9087791 33.3654856)
,2478,2010,,,residential,0,-111.9199194,33.3653804,POINT (-111.9199194 33.3653804)
,2479,2011,,,residential,0,-111.9607258,33.4228748,POINT (-111.9607258 33.4228748)
,2480,2012,,,residential,0,-111.9483795,33.4136867,POINT (-111.9483795 33.4136867)
,2481,2013,,,residential,0,-111.9141945,33.3654019,POINT (-111.9141945 33.3654019)
,2482,2014,,,residential,0,-111.9066591,33.3658011,POINT (-111.9066591 33.3658011)
,2483,2015,,,residential,0,-111.9032602,33.3674928,POINT (-111.9032602 33.3674928)
,2484,2016,,motorway_junction,motorway,1,-111.89027,33.3856347,POINT (-111.89027 33.3856347)
,2485,2017,,,residential,0,-111.9337287,33.4084455,POINT (-111.9337287 33.4084455)
,2486,2018,,,residential,0,-111.9017067,33.3659659,POINT (-111.9017067 33.3659659)
,2487,2019,,,residential,0,-111.8975954,33.3659803,POINT (-111.8975954 33.3659803)
,2488,2020,,,residential,0,-111.9338966,33.4066011,POINT (-111.9338966 33.4066011)
,2489,2021,,,residential,0,-111.9342165,33.3767687,POINT (-111.9342165 33.3767687)
,2490,2022,,,residential,0,-111.9324827,33.3725756,POINT (-111.9324827 33.3725756)
,2491,2023,,,residential,0,-111.9416982,33.4236367,POINT (-111.9416982 33.4236367)
,2492,2024,,,residential,0,-111.9275146,33.4245016,POINT (-111.9275146 33.4245016)
,2493,2025,,,residential,0,-111.9221331,33.4403406,POINT (-111.9221331 33.4403406)
,2494,2026,,,residential,0,-111.932457,33.3650133,POINT (-111.932457 33.3650133)
,2495,2027,,,residential,0,-111.9371564,33.4527306,POINT (-111.9371564 33.4527306)
,2496,2028,,,residential,0,-111.9361766,33.3356619,POINT (-111.9361766 33.3356619)
,2497,2029,,turning_circle,residential,0,-111.9393601,33.3302272,POINT (-111.9393601 33.3302272)
,2498,2030,,,residential,0,-111.9155964,33.4126931,POINT (-111.9155964 33.4126931)
,2499,,,,motorway,0,-111.9675654,33.3822283,POINT (-111.9675654 33.3822283)
,2500,2031,,turning_circle,residential,0,-111.938725,33.3305213,POINT (-111.938725 33.3305213)
,2501,2032,,,residential,0,-111.9378666,33.3304567,POINT (-111.9378666 33.3304567)
,2502,,,,secondary,0,-111.9682979,33.3345791,POINT (-111.9682979 33.3345791)
,2503,,,,secondary,0,-111.9693216,33.3344163,POINT (-111.9693216 33.3344163)
,2504,,,,others,0,-111.9610037,33.3862626,POINT (-111.9610037 33.3862626)
,2505,2033,,,residential,0,-111.8928457,33.3959758,POINT (-111.8928457 33.3959758)
,2506,2034,,turning_circle,residential,0,-111.8926741,33.3950084,POINT (-111.8926741 33.3950084)
,2507,2035,,,residential,0,-111.9426471,33.3246584,POINT (-111.9426471 33.3246584)
,2508,,,,tertiary,0,-111.8979947,33.3359911,POINT (-111.8979947 33.3359911)
,2509,2036,,turning_circle,residential,0,-111.9427501,33.3260568,POINT (-111.9427501 33.3260568)
,2510,2037,,,residential,0,-111.9429131,33.3257413,POINT (-111.9429131 33.3257413)
,2511,,,,secondary,0,-111.9670142,33.3781456,POINT (-111.9670142 33.3781456)
,2512,2038,,turning_circle,residential,0,-111.9275669,33.3328429,POINT (-111.9275669 33.3328429)
,2513,2039,,,residential,0,-111.9261678,33.3328573,POINT (-111.9261678 33.3328573)
,2514,2040,,,residential,0,-111.9104399,33.3326434,POINT (-111.9104399 33.3326434)
,2515,2041,,,residential,0,-111.9545617,33.3727745,POINT (-111.9545617 33.3727745)
,2516,2042,,,residential,0,-111.9104399,33.3328585,POINT (-111.9104399 33.3328585)
,2517,2043,,,residential,0,-111.9085173,33.3323206,POINT (-111.9085173 33.3323206)
,2518,2044,,,residential,0,-111.9519566,33.3721068,POINT (-111.9519566 33.3721068)
,2519,2045,,,residential,0,-111.9078135,33.3328513,POINT (-111.9078135 33.3328513)
,2520,2046,,,residential,0,-111.9502767,33.3727383,POINT (-111.9502767 33.3727383)
,2521,,,traffic_signals,primary,0,-111.926358,33.3861649,POINT (-111.926358 33.3861649)
,2522,2047,,,residential,0,-111.9032216,33.3329445,POINT (-111.9032216 33.3329445)
,2523,2048,,,residential,0,-111.9493158,33.372704,POINT (-111.9493158 33.372704)
,2524,2049,,,residential,0,-111.9192451,33.3329513,POINT (-111.9192451 33.3329513)
,2525,2050,,,residential,0,-111.9278714,33.4202692,POINT (-111.9278714 33.4202692)
,2526,2051,,,residential,0,-111.9009731,33.3330827,POINT (-111.9009731 33.3330827)
,2527,2052,,turning_circle,residential,0,-111.9019084,33.3330449,POINT (-111.9019084 33.3330449)
,2528,2053,,,residential,0,-111.887437,33.4202672,POINT (-111.887437 33.4202672)
,2529,2054,,,residential,0,-111.8862783,33.4202692,POINT (-111.8862783 33.4202692)
,2530,2055,,,residential,0,-111.9610384,33.4484017,POINT (-111.9610384 33.4484017)
,2531,2056,,turning_circle,residential,0,-111.9279713,33.3506682,POINT (-111.9279713 33.3506682)
,2532,2057,,,residential,0,-111.9217029,33.4041409,POINT (-111.9217029 33.4041409)
,2533,,,,secondary,0,-111.9607924,33.4062274,POINT (-111.9607924 33.4062274)
,2534,2058,,,residential,0,-111.9514312,33.4138249,POINT (-111.9514312 33.4138249)
,2535,2059,,,residential,0,-111.916116,33.4022146,POINT (-111.916116 33.4022146)
,2536,2060,,,residential,0,-111.9478402,33.4055701,POINT (-111.9478402 33.4055701)
,2537,2061,,,residential,0,-111.9504439,33.412142,POINT (-111.9504439 33.412142)
,2538,2062,,,residential,0,-111.9508833,33.4098348,POINT (-111.9508833 33.4098348)
,2539,2063,,,residential,0,-111.9120325,33.4026879,POINT (-111.9120325 33.4026879)
,2540,2064,,turning_circle,residential,0,-111.9210088,33.4044406,POINT (-111.9210088 33.4044406)
,2541,2065,,,residential,0,-111.9111484,33.4026875,POINT (-111.9111484 33.4026875)
,2542,2066,,,residential,0,-111.9527999,33.3607222,POINT (-111.9527999 33.3607222)
,2543,2067,,,residential,0,-111.9527914,33.3598763,POINT (-111.9527914 33.3598763)
,2544,2068,,,residential,0,-111.8936954,33.4012927,POINT (-111.8936954 33.4012927)
,2545,2069,,turning_circle,residential,0,-111.9493933,33.4131322,POINT (-111.9493933 33.4131322)
,2546,2070,,,residential,0,-111.9498821,33.4127195,POINT (-111.9498821 33.4127195)
,2547,2071,,,residential,0,-111.9375101,33.4006396,POINT (-111.9375101 33.4006396)
,2548,2072,,,residential,0,-111.9306093,33.4010337,POINT (-111.9306093 33.4010337)
,2549,2073,,,residential,0,-111.9274078,33.4010696,POINT (-111.9274078 33.4010696)
,2550,2074,,,residential,0,-111.8997344,33.4008762,POINT (-111.8997344 33.4008762)
,2551,2075,,,residential,0,-111.8944543,33.4184083,POINT (-111.8944543 33.4184083)
,2552,2076,,,residential,0,-111.9397375,33.4128425,POINT (-111.9397375 33.4128425)
,2553,2077,,,residential,0,-111.9365803,33.4129111,POINT (-111.9365803 33.4129111)
,2554,2078,,,residential,0,-111.9379608,33.4128944,POINT (-111.9379608 33.4128944)
,2555,,,,others,0,-111.9627911,33.400126,POINT (-111.9627911 33.400126)
,2556,,,,others,0,-111.9627005,33.4001273,POINT (-111.9627005 33.4001273)
,2557,,,,secondary,0,-111.9607677,33.4013931,POINT (-111.9607677 33.4013931)
,2558,,,,others,0,-111.9628022,33.4013949,POINT (-111.9628022 33.4013949)
,2559,,,,others,0,-111.9629002,33.4014229,POINT (-111.9629002 33.4014229)
,2560,,,,others,0,-111.9626097,33.4016498,POINT (-111.9626097 33.4016498)
,2561,2079,,turning_circle,residential,0,-111.9777479,33.383162,POINT (-111.9777479 33.383162)
,2562,2080,,,residential,0,-111.9776363,33.3831154,POINT (-111.9776363 33.3831154)
,2563,2081,,,residential,0,-111.9549435,33.4254975,POINT (-111.9549435 33.4254975)
,2564,,,,secondary,0,-111.9614641,33.3490378,POINT (-111.9614641 33.3490378)
,2565,2082,,,residential,0,-111.8999974,33.3918942,POINT (-111.8999974 33.3918942)
,2566,,,,secondary,0,-111.9602357,33.349191,POINT (-111.9602357 33.349191)
,2567,,,,secondary,0,-111.9644514,33.3490183,POINT (-111.9644514 33.3490183)
,2568,,,,secondary,0,-111.9632742,33.3491089,POINT (-111.9632742 33.3491089)
,2569,2083,,,residential,0,-111.8874597,33.4184478,POINT (-111.8874597 33.4184478)
,2570,,,,secondary,0,-111.9630487,33.3493934,POINT (-111.9630487 33.3493934)
,2571,2084,,,residential,0,-111.905399,33.3592845,POINT (-111.905399 33.3592845)
,2572,,,,secondary,0,-111.9630564,33.3482265,POINT (-111.9630564 33.3482265)
,2573,2085,,,residential,0,-111.8830737,33.4184631,POINT (-111.8830737 33.4184631)
,2574,,,,secondary,0,-111.963453,33.3491716,POINT (-111.963453 33.3491716)
,2575,,,,secondary,0,-111.9619016,33.3491851,POINT (-111.9619016 33.3491851)
,2576,2086,,,residential,0,-111.9033031,33.3591746,POINT (-111.9033031 33.3591746)
,2577,2087,,,residential,0,-111.9716489,33.3919162,POINT (-111.9716489 33.3919162)
,2578,,,,others,0,-111.9247466,33.3815366,POINT (-111.9247466 33.3815366)
,2579,2088,,,residential,0,-111.9698743,33.3918603,POINT (-111.9698743 33.3918603)
,2580,,,,secondary,0,-111.9632117,33.3502092,POINT (-111.9632117 33.3502092)
,2581,,,,tertiary,0,-111.9631628,33.3583979,POINT (-111.9631628 33.3583979)
,2582,,,,secondary,0,-111.9631358,33.3490292,POINT (-111.9631358 33.3490292)
,2583,,,,secondary,0,-111.9632268,33.348926,POINT (-111.9632268 33.348926)
,2584,2089,,,residential,0,-111.893152,33.3828887,POINT (-111.893152 33.3828887)
,2585,,,,secondary,0,-111.9631364,33.3491744,POINT (-111.9631364 33.3491744)
,2586,2090,,,residential,0,-111.9044462,33.384861,POINT (-111.9044462 33.384861)
,2587,2091,,turning_circle,residential,0,-111.9023778,33.3591483,POINT (-111.9023778 33.3591483)
,2588,2092,,,residential,0,-111.931144,33.3847719,POINT (-111.931144 33.3847719)
,2589,2093,,,residential,0,-111.9302102,33.3847579,POINT (-111.9302102 33.3847579)
,2590,2094,,,residential,0,-111.908755,33.3589977,POINT (-111.908755 33.3589977)
,2591,2095,,turning_circle,residential,0,-111.9236593,33.3846603,POINT (-111.9236593 33.3846603)
,2592,2096,,,residential,0,-111.9232126,33.3847431,POINT (-111.9232126 33.3847431)
,2593,2097,,turning_circle,residential,0,-111.9077164,33.35922,POINT (-111.9077164 33.35922)
,2594,2098,,,residential,0,-111.9314335,33.3586538,POINT (-111.9314335 33.3586538)
,2595,2099,,,residential,0,-111.904388,33.3535536,POINT (-111.904388 33.3535536)
,2596,2100,,,residential,0,-111.9019127,33.358856,POINT (-111.9019127 33.358856)
,2597,2101,,turning_circle,residential,0,-111.9004981,33.3588185,POINT (-111.9004981 33.3588185)
,2598,2102,,,residential,0,-111.9221793,33.4440173,POINT (-111.9221793 33.4440173)
,2599,2103,,,residential,0,-111.9583804,33.409417,POINT (-111.9583804 33.409417)
,2600,2104,,,residential,0,-111.9301295,33.326352,POINT (-111.9301295 33.326352)
,2601,2105,,,residential,0,-111.9288849,33.3262659,POINT (-111.9288849 33.3262659)
,2602,2106,,,residential,0,-111.9629368,33.4016669,POINT (-111.9629368 33.4016669)
,2603,2107,,,residential,0,-111.9587877,33.3888344,POINT (-111.9587877 33.3888344)
,2604,2108,,,residential,0,-111.9630796,33.4015827,POINT (-111.9630796 33.4015827)
,2605,2109,,turning_circle,residential,0,-111.9588135,33.3879529,POINT (-111.9588135 33.3879529)
,2606,2110,,,residential,0,-111.9629806,33.4015704,POINT (-111.9629806 33.4015704)
,2607,2111,,,residential,0,-111.9630884,33.4016943,POINT (-111.9630884 33.4016943)
,2608,2112,,turning_circle,residential,0,-111.9507486,33.36169,POINT (-111.9507486 33.36169)
,2609,2113,,,residential,0,-111.909658,33.3522416,POINT (-111.909658 33.3522416)
,2610,2114,,,residential,0,-111.9091345,33.3524208,POINT (-111.9091345 33.3524208)
,2611,2115,,,residential,0,-111.9097525,33.3540052,POINT (-111.9097525 33.3540052)
,2612,2116,,,residential,0,-111.9655334,33.3938976,POINT (-111.9655334 33.3938976)
,2613,2117,,,residential,0,-111.9334128,33.3441518,POINT (-111.9334128 33.3441518)
,2614,2118,,,residential,0,-111.9346059,33.3439295,POINT (-111.9346059 33.3439295)
,2615,2119,,turning_circle,residential,0,-111.9080959,33.3530087,POINT (-111.9080959 33.3530087)
,2616,2120,,turning_circle,residential,0,-111.9656278,33.3935967,POINT (-111.9656278 33.3935967)
,2617,2121,,,residential,0,-111.935682,33.3439108,POINT (-111.935682 33.3439108)
,2618,2122,,,residential,0,-111.9381205,33.4205221,POINT (-111.9381205 33.4205221)
,2619,2123,,,residential,0,-111.9371121,33.3440514,POINT (-111.9371121 33.3440514)
,2620,2124,,,residential,0,-111.9291814,33.3443884,POINT (-111.9291814 33.3443884)
,2621,2125,,,residential,0,-111.9303487,33.3443884,POINT (-111.9303487 33.3443884)
,2622,2126,,,residential,0,-111.9198147,33.342843,POINT (-111.9198147 33.342843)
,2623,2127,,,residential,0,-111.9158665,33.3444921,POINT (-111.9158665 33.3444921)
,2624,,,,secondary,0,-111.9703973,33.3781268,POINT (-111.9703973 33.3781268)
,2625,,,motorway_junction,motorway,0,-111.9783311,33.4140689,POINT (-111.9783311 33.4140689)
,2626,2128,,turning_circle,residential,0,-111.8848397,33.3870352,POINT (-111.8848397 33.3870352)
,2627,2129,,,residential,0,-111.9028002,33.3519978,POINT (-111.9028002 33.3519978)
,2628,2130,,,residential,0,-111.9391606,33.4145063,POINT (-111.9391606 33.4145063)
,2629,,,,secondary,0,-111.9397601,33.4074084,POINT (-111.9397601 33.4074084)
,2630,2131,,,residential,0,-111.9397789,33.4086629,POINT (-111.9397789 33.4086629)
,2631,,,,secondary,0,-111.9398827,33.4125946,POINT (-111.9398827 33.4125946)
,2632,,,,secondary,0,-111.9398081,33.4067486,POINT (-111.9398081 33.4067486)
,2633,2132,,,residential,0,-111.9503069,33.3491623,POINT (-111.9503069 33.3491623)
,2634,2133,,turning_circle,residential,0,-111.950303,33.3511641,POINT (-111.950303 33.3511641)
,2635,2134,,,residential,0,-111.939166,33.4147167,POINT (-111.939166 33.4147167)
,2636,2135,,turning_circle,residential,0,-111.8854062,33.3935852,POINT (-111.8854062 33.3935852)
,2637,2136,,,residential,0,-111.9396666,33.3978046,POINT (-111.9396666 33.3978046)
,2638,2137,,,residential,0,-111.9410065,33.3980985,POINT (-111.9410065 33.3980985)
,2639,2138,,,residential,0,-111.9426495,33.3984961,POINT (-111.9426495 33.3984961)
,2640,,,,others,0,-111.9619712,33.4001275,POINT (-111.9619712 33.4001275)
,2641,2139,,,residential,0,-111.9141221,33.3812758,POINT (-111.9141221 33.3812758)
,2642,2140,,turning_circle,residential,0,-111.9144959,33.3519659,POINT (-111.9144959 33.3519659)
,2643,2141,,,residential,0,-111.9124548,33.4135536,POINT (-111.9124548 33.4135536)
,2644,2142,,,residential,0,-111.9124548,33.4125936,POINT (-111.9124548 33.4125936)
,2645,,,traffic_signals,secondary,0,-111.9609373,33.4385328,POINT (-111.9609373 33.4385328)
,2646,2143,,,residential,0,-111.9124548,33.4116335,POINT (-111.9124548 33.4116335)
,2647,2144,,,residential,0,-111.9169611,33.354082,POINT (-111.9169611 33.354082)
,2648,2145,,,residential,0,-111.9170726,33.355143,POINT (-111.9170726 33.355143)
,2649,,,,primary,0,-111.9399667,33.4167979,POINT (-111.9399667 33.4167979)
,2650,2146,,,residential,0,-111.9159281,33.3625322,POINT (-111.9159281 33.3625322)
,2651,2147,,,residential,0,-111.9373495,33.4146606,POINT (-111.9373495 33.4146606)
