link_seq_id,link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,fftt,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,ref_volume,ref_diff,ODME_volume_before,ODME_volume_after,ODME_volume_diff,ODME_obs_count,ODME_upperbound_capacity_type,ODME_obs_count_dev,preload_volume,mode_type_volume,travel_time,speed_kmph,speed_mph,speed_ratio,VOC,DOC,lane_capacity,link_capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,plf,lanes,D_per_hour_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_auto,MEU_vol_auto,mode_cap_auto,mode_VOC_auto,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,DTM_type,DTM_volume_before,DTM_volume_after,DTM_volume_diff,DTM_speed_before,DTM_speed_after,DTM_speed_diff,DTM_DoC_before,DTM_DoC_after,DTM_Doc_diff,DTM_P_before,DTM_P_after,DTM_P_diff,notes
45,45,bpr,15,19,1.000000,3.000000,1.864512,3.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,19161.676,-1.000,0.000,0.000,0.000,0.000,,,,0.000,19161.676,4.348,41.397,25.728,0.690,1.316,1.316,14564.753,14564.753,0.000,0.000,0.000,1.000,1.000,19161.676,0.955,1.142,1.306,0.000,60.000,51.000,0.400,4.000,28.061,23.564,35727.176,1388.626,35727.176,1388.626,430.543,261.469,"LINESTRING (-96.731501 43.529136, -96.711314 43.529326)",19161.676,19161.676,1.316,1.316,60.000,60.000,60.000,60.000,58.877,59.183,59.490,59.796,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,19161.676,19161.676,0.000,41.397,0.000,-41.397,1.316,0.000,-1.316,1.306,0.000,-1.306,period-based
46,46,bpr,15,22,1.000000,3.000000,1.864512,3.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,18284.689,-1.000,0.000,0.000,0.000,0.000,,,,0.000,18284.689,8.924,20.170,12.536,0.336,1.905,1.905,9599.181,9599.181,0.000,0.000,0.000,1.000,1.000,18284.689,0.955,1.142,1.993,0.000,60.000,51.000,0.400,4.000,11.105,6.978,34092.023,2719.589,34092.023,2719.589,1805.355,1644.019,"LINESTRING (-96.731768 43.529396, -96.731506 43.514853)",18284.689,18284.689,1.905,1.905,60.000,60.000,60.000,60.000,58.822,59.143,59.465,59.786,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,18284.689,18284.689,0.000,20.170,0.000,-20.170,1.905,0.000,-1.905,1.993,0.000,-1.993,period-based
47,47,bpr,16,8,1.000000,5.000000,3.107520,5.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,8404.442,-1.000,0.000,0.000,0.000,0.000,,,,0.000,8404.442,10.773,27.849,17.308,0.464,1.666,1.666,5045.823,5045.823,0.000,0.000,0.000,1.000,1.000,8404.442,0.955,1.142,1.710,0.000,60.000,51.000,0.400,4.000,16.450,11.542,26116.975,1508.957,26116.975,1508.957,808.587,684.992,"LINESTRING (-96.711117 43.546744, -96.711117 43.562324)",8404.442,8404.442,1.666,1.666,60.000,60.000,60.000,60.000,58.845,59.160,59.475,59.790,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,8404.442,8404.442,0.000,27.849,0.000,-27.849,1.666,0.000,-1.666,1.710,0.000,-1.710,period-based
48,48,bpr,16,10,1.000000,4.000000,2.486016,4.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,11071.708,-1.000,0.000,0.000,0.000,0.000,,,,0.000,11071.708,20.229,11.864,7.374,0.198,2.281,2.281,4854.918,4854.918,0.000,0.000,0.000,1.000,1.000,11071.708,0.955,1.142,2.447,0.000,60.000,51.000,0.400,4.000,6.085,3.322,27524.445,3732.761,27524.445,3732.761,2994.647,2864.392,"LINESTRING (-96.711401 43.547008, -96.731457 43.545535)",11071.708,11071.708,2.281,2.281,60.000,60.000,60.000,60.000,58.783,59.115,59.447,59.779,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,11071.708,11071.708,0.000,11.864,0.000,-11.864,2.281,0.000,-2.281,2.447,0.000,-2.447,period-based
49,49,bpr,16,17,1.000000,2.000000,1.243008,2.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,11453.793,-1.000,0.000,0.000,0.000,0.000,,,,0.000,11453.793,8.901,13.481,8.378,0.225,2.190,2.190,5229.910,5229.910,0.000,0.000,0.000,1.000,1.000,11453.793,0.955,1.142,2.337,0.000,60.000,51.000,0.400,4.000,7.008,3.944,14237.157,1699.260,14237.157,1699.260,1317.467,1250.092,"LINESTRING (-96.711647 43.546744, -96.711647 43.541280)",11453.793,11453.793,2.190,2.190,60.000,60.000,60.000,60.000,58.792,59.122,59.451,59.780,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,11453.793,11453.793,0.000,13.481,0.000,-13.481,2.190,0.000,-2.190,2.337,0.000,-2.337,period-based
50,50,bpr,16,18,1.000000,3.000000,1.864512,3.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,15656.262,-1.000,0.000,0.000,0.000,0.000,,,,0.000,15656.262,3.180,56.599,35.177,0.943,0.796,0.796,19679.897,19679.897,0.000,0.000,0.000,1.000,1.000,15656.261,0.955,1.142,0.383,0.000,60.000,51.000,0.400,4.000,50.030,50.567,29191.289,829.847,29191.289,829.847,47.034,0.000,"LINESTRING (-96.711382 43.546479, -96.694078 43.546479)",15656.261,15656.261,0.796,0.796,60.000,60.000,60.000,60.000,58.943,59.232,59.520,59.808,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,15656.262,15656.262,0.000,56.599,0.000,-56.599,0.796,0.000,-0.796,0.383,0.000,-0.383,period-based
51,51,bpr,17,10,1.000000,8.000000,4.972032,8.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,8100.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,8100.000,16.308,29.433,18.293,0.491,1.622,1.622,4993.511,4993.511,0.000,0.000,0.000,1.000,1.000,8100.000,0.955,1.142,1.659,0.000,60.000,51.000,0.400,4.000,17.652,12.657,40273.461,2201.582,40273.461,2201.582,1121.582,930.994,"LINESTRING (-96.711330 43.541540, -96.731386 43.545531)",8100.000,8100.000,1.622,1.622,60.000,60.000,60.000,60.000,58.849,59.163,59.477,59.791,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,8100.000,8100.000,0.000,29.433,0.000,-29.433,1.622,0.000,-1.622,1.659,0.000,-1.659,period-based
52,52,bpr,17,16,1.000000,2.000000,1.243008,2.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,11461.135,-1.000,0.000,0.000,0.000,0.000,,,,0.000,11461.135,8.919,13.454,8.362,0.224,2.191,2.191,5229.910,5229.910,0.000,0.000,0.000,1.000,1.000,11461.135,0.955,1.142,2.339,0.000,60.000,51.000,0.400,4.000,6.992,3.933,14246.283,1703.733,14246.283,1703.733,1321.695,1254.277,"LINESTRING (-96.711117 43.541280, -96.711117 43.546744)",11461.135,11461.135,2.191,2.191,60.000,60.000,60.000,60.000,58.792,59.122,59.451,59.780,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,11461.135,11461.135,0.000,13.454,0.000,-13.454,2.191,0.000,-2.191,2.339,0.000,-2.339,period-based
53,53,bpr,17,19,1.000000,2.000000,1.243008,2.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,9846.291,-1.000,0.000,0.000,0.000,0.000,,,,0.000,9846.291,7.207,16.650,10.348,0.278,2.041,2.041,4823.951,4823.951,0.000,0.000,0.000,1.000,1.000,9846.291,0.955,1.142,2.156,0.000,60.000,51.000,0.400,4.000,8.891,5.285,12239.020,1182.729,12239.020,1182.729,854.519,796.600,"LINESTRING (-96.711647 43.541279, -96.711581 43.529590)",9846.291,9846.291,2.041,2.041,60.000,60.000,60.000,60.000,58.808,59.133,59.458,59.783,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,9846.291,9846.291,0.000,16.650,0.000,-16.650,2.041,0.000,-2.041,2.156,0.000,-2.156,period-based
54,54,bpr,18,7,1.000000,2.000000,1.243008,2.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,16044.803,-1.000,0.000,0.000,0.000,0.000,,,,0.000,16044.803,2.066,58.076,36.094,0.968,0.686,0.686,23403.473,23403.473,0.000,0.000,0.000,1.000,1.000,16044.803,0.955,1.142,0.211,0.000,60.000,51.000,0.400,4.000,54.059,50.960,19943.820,552.549,19943.820,552.549,17.722,0.000,"LINESTRING (-96.693814 43.546733, -96.693158 43.563833)",16044.803,16044.803,0.686,0.686,60.000,60.000,60.000,60.000,59.310,59.498,59.686,59.875,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,16044.803,16044.803,0.000,58.076,0.000,-58.076,0.686,0.000,-0.686,0.211,0.000,-0.211,period-based
55,55,bpr,18,16,1.000000,3.000000,1.864512,3.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,15700.163,-1.000,0.000,0.000,0.000,0.000,,,,0.000,15700.163,3.182,56.563,35.154,0.943,0.798,0.798,19679.897,19679.897,0.000,0.000,0.000,1.000,1.000,15700.163,0.955,1.142,0.387,0.000,60.000,51.000,0.400,4.000,49.937,50.547,29273.145,832.705,29273.145,832.705,47.697,0.000,"LINESTRING (-96.694078 43.547008, -96.711382 43.547008)",15700.163,15700.163,0.798,0.798,60.000,60.000,60.000,60.000,58.943,59.231,59.520,59.808,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,15700.163,15700.163,0.000,56.563,0.000,-56.563,0.798,0.000,-0.798,0.387,0.000,-0.387,period-based
56,56,bpr,18,20,1.000000,4.000000,2.486016,4.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,19305.758,-1.000,0.000,0.000,0.000,0.000,,,,0.000,19305.758,4.278,56.103,34.868,0.935,0.825,0.825,23403.473,23403.473,0.000,0.000,0.000,1.000,1.000,19305.758,0.955,1.142,0.442,0.000,60.000,51.000,0.400,4.000,48.766,50.232,47994.426,1376.445,47994.426,1376.445,89.395,0.000,"LINESTRING (-96.694311 43.546870, -96.711418 43.515460)",19305.758,19305.758,0.825,0.825,60.000,60.000,60.000,60.000,58.939,59.229,59.518,59.807,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,19305.758,19305.758,0.000,56.103,0.000,-56.103,0.825,0.000,-0.825,0.442,0.000,-0.442,period-based
57,57,bpr,19,15,1.000000,3.000000,1.864512,3.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,19163.191,-1.000,0.000,0.000,0.000,0.000,,,,0.000,19163.191,4.349,41.393,25.726,0.690,1.316,1.316,14564.753,14564.753,0.000,0.000,0.000,1.000,1.000,19163.192,0.955,1.142,1.306,0.000,60.000,51.000,0.400,4.000,28.057,23.560,35730.004,1388.873,35730.004,1388.873,430.713,261.626,"LINESTRING (-96.711319 43.529856, -96.731506 43.529666)",19163.192,19163.192,1.316,1.316,60.000,60.000,60.000,60.000,58.877,59.183,59.490,59.796,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,19163.191,19163.191,0.000,41.393,0.000,-41.393,1.316,0.000,-1.316,1.306,0.000,-1.306,period-based
58,58,bpr,19,17,1.000000,2.000000,1.243008,2.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,9853.634,-1.000,0.000,0.000,0.000,0.000,,,,0.000,9853.634,7.223,16.614,10.326,0.277,2.043,2.043,4823.951,4823.951,0.000,0.000,0.000,1.000,1.000,9853.634,0.955,1.142,2.158,0.000,60.000,51.000,0.400,4.000,8.869,5.269,12248.146,1186.165,12248.146,1186.165,857.710,799.748,"LINESTRING (-96.711051 43.529593, -96.711117 43.541282)",9853.634,9853.634,2.043,2.043,60.000,60.000,60.000,60.000,58.808,59.133,59.458,59.783,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,9853.634,9853.634,0.000,16.614,0.000,-16.614,2.043,0.000,-2.043,2.158,0.000,-2.158,period-based
59,59,bpr,19,20,1.000000,4.000000,2.486016,4.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,8596.971,-1.000,0.000,0.000,0.000,0.000,,,,0.000,8596.971,9.233,25.994,16.155,0.433,1.718,1.718,5002.608,5002.608,0.000,0.000,0.000,1.000,1.000,8596.971,0.955,1.142,1.772,0.000,60.000,51.000,0.400,4.000,15.089,10.317,21372.209,1322.925,21372.209,1322.925,749.793,648.652,"LINESTRING (-96.711581 43.529589, -96.711450 43.515331)",8596.971,8596.971,1.718,1.718,60.000,60.000,60.000,60.000,58.840,59.157,59.473,59.789,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,8596.971,8596.971,0.000,25.994,0.000,-25.994,1.718,0.000,-1.718,1.772,0.000,-1.772,period-based
60,60,bpr,20,18,1.000000,4.000000,2.486016,4.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,19325.926,-1.000,0.000,0.000,0.000,0.000,,,,0.000,19325.926,4.279,56.088,34.859,0.935,0.826,0.826,23403.473,23403.473,0.000,0.000,0.000,1.000,1.000,19325.926,0.955,1.142,0.444,0.000,60.000,51.000,0.400,4.000,48.728,50.219,48044.562,1378.258,48044.562,1378.258,89.863,0.000,"LINESTRING (-96.710953 43.515207, -96.693846 43.546617)",19325.926,19325.926,0.826,0.826,60.000,60.000,60.000,60.000,58.939,59.229,59.518,59.807,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,19325.926,19325.926,0.000,56.088,0.000,-56.088,0.826,0.000,-0.826,0.444,0.000,-0.444,period-based
61,61,bpr,20,19,1.000000,4.000000,2.486016,4.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,8605.829,-1.000,0.000,0.000,0.000,0.000,,,,0.000,8605.829,9.255,25.933,16.118,0.432,1.720,1.720,5002.608,5002.608,0.000,0.000,0.000,1.000,1.000,8605.829,0.955,1.142,1.774,0.000,60.000,51.000,0.400,4.000,15.045,10.279,21394.230,1327.386,21394.230,1327.386,753.664,652.419,"LINESTRING (-96.710920 43.515336, -96.711051 43.529594)",8605.829,8605.829,1.720,1.720,60.000,60.000,60.000,60.000,58.840,59.156,59.473,59.789,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,8605.829,8605.829,0.000,25.933,0.000,-25.933,1.720,0.000,-1.720,1.774,0.000,-1.774,period-based
62,62,bpr,20,21,1.000000,6.000000,3.729024,6.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,6210.155,-1.000,0.000,0.000,0.000,0.000,,,,0.000,6210.155,8.042,44.764,27.821,0.746,1.227,1.227,5059.912,5059.912,0.000,0.000,0.000,1.000,1.000,6210.155,0.955,1.142,1.207,0.000,60.000,51.000,0.400,4.000,31.498,27.601,23157.820,832.380,23157.820,832.380,211.364,101.773,"LINESTRING (-96.711248 43.515591, -96.731042 43.510742)",6210.155,6210.155,1.227,1.227,60.000,60.000,60.000,60.000,58.885,59.189,59.493,59.797,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,6210.155,6210.155,0.000,44.764,0.000,-44.764,1.227,0.000,-1.227,1.207,0.000,-1.207,period-based
63,63,bpr,20,22,1.000000,5.000000,3.107520,5.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,7000.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,7000.000,7.713,38.895,24.173,0.648,1.379,1.379,5075.697,5075.697,0.000,0.000,0.000,1.000,1.000,7000.000,0.955,1.142,1.378,0.000,60.000,51.000,0.400,4.000,25.665,20.868,21752.641,899.865,21752.641,899.865,316.532,213.591,"LINESTRING (-96.711191 43.515598, -96.731248 43.515123)",7000.000,7000.000,1.379,1.379,60.000,60.000,60.000,60.000,58.872,59.179,59.487,59.795,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,7000.000,7000.000,0.000,38.895,0.000,-38.895,1.379,0.000,-1.379,1.378,0.000,-1.378,period-based
64,64,bpr,21,20,1.000000,6.000000,3.729024,6.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,6139.181,-1.000,0.000,0.000,0.000,0.000,,,,0.000,6139.181,7.950,45.281,28.142,0.755,1.213,1.213,5059.912,5059.912,0.000,0.000,0.000,1.000,1.000,6139.181,0.955,1.142,1.191,0.000,60.000,51.000,0.400,4.000,32.048,28.264,22893.154,813.477,22893.154,813.477,199.559,91.221,"LINESTRING (-96.730916 43.510228, -96.711122 43.515076)",6139.181,6139.181,1.213,1.213,60.000,60.000,60.000,60.000,58.886,59.190,59.494,59.797,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,6139.181,6139.181,0.000,45.281,0.000,-45.281,1.213,0.000,-1.213,1.191,0.000,-1.191,period-based
65,65,bpr,21,22,1.000000,2.000000,1.243008,2.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,8513.459,-1.000,0.000,0.000,0.000,0.000,,,,0.000,8513.459,4.107,29.222,18.161,0.487,1.628,1.628,5229.910,5229.910,0.000,0.000,0.000,1.000,1.000,8513.459,0.955,1.142,1.666,0.000,60.000,51.000,0.400,4.000,17.489,12.504,10582.298,582.680,10582.298,582.680,298.898,248.819,"LINESTRING (-96.730715 43.510501, -96.730977 43.514874)",8513.459,8513.459,1.628,1.628,60.000,60.000,60.000,60.000,58.849,59.163,59.477,59.791,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,8513.459,8513.459,0.000,29.222,0.000,-29.222,1.628,0.000,-1.628,1.666,0.000,-1.666,period-based
66,66,bpr,21,24,1.000000,3.000000,1.864512,3.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,10290.427,-1.000,0.000,0.000,0.000,0.000,,,,0.000,10290.427,11.859,15.179,9.434,0.253,2.106,2.106,4885.358,4885.358,0.000,0.000,0.000,1.000,1.000,10290.427,0.955,1.142,2.235,0.000,60.000,51.000,0.400,4.000,8.004,4.642,19186.625,2033.819,19186.625,2033.819,1519.297,1428.500,"LINESTRING (-96.731078 43.510731, -96.749299 43.503410)",10290.427,10290.427,2.106,2.106,60.000,60.000,60.000,60.000,58.801,59.128,59.455,59.782,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,10290.427,10290.427,0.000,15.179,0.000,-15.179,2.106,0.000,-2.106,2.235,0.000,-2.235,period-based
67,67,bpr,22,15,1.000000,3.000000,1.864512,3.000000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,18278.592,-1.000,0.000,0.000,0.000,0.000,,,,0.000,18278.592,8.916,20.188,12.547,0.336,1.904,1.904,9599.181,9599.181,0.000,0.000,0.000,1.000,1.000,18278.592,0.955,1.142,1.992,0.000,60.000,51.000,0.400,4.000,11.117,6.987,34080.656,2716.276,34080.656,2716.276,1802.347,1641.065,"LINESTRING (-96.730977 43.514863, -96.731239 43.529406)",18278.592,18278.592,1.904,1.904,60.000,60.000,60.000,60.000,58.822,59.143,59.465,59.786,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,18278.592,18278.592,0.000,20.188,0.000,-20.188,1.904,0.000,-1.904,1.992,0.000,-1.992,period-based
