link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,fftt,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,ref_volume,ref_diff,volume_before_odme,volume_after_odme,volume_diff_odme,obs_count,upper_bound_type,obs_count_dev_odme,preload_volume,person_volume,travel_time,speed_kmph,speed_mph,speed_ratio,VOC,DOC,capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,qdf,lanes,D_per_hour_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_p,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,scenario_code,volume_before_sa,volume_after_sa,volume_diff_sa,speed_before_sa,speed_after_sa,speed_diff_sa,DoC_before_sa,DoC_after_sa,Doc_diff_sa,P_before_sa,P_after_sa,P_diff_sa,notes
48,bpr,16,10,1.000000,0.004000,0.002486,0.004000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,11058.764,-1.000,0.000,11058.764,11058.764,0.000,,,,0.000,11058.764,20.153,11.909,7.401,0.198,2.278,2.278,4854.918,0.000,0.000,0.000,1.000,1.000,11058.764,0.955,1.142,2.444,1.083,60.000,51.000,0.400,4.000,6.111,3.338,27.492,3714.433,27.492,3714.433,2977.183,2847.079,"LINESTRING (-96.711401 43.547008, -96.731457 43.545535)",11058.764,60.000,60.000,60.000,60.000,4.244,3.480,3.388,3.889,41.560,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,11058.764,11058.764,0.000,11.909,11.909,0.000,2.278,2.278,0.000,2.444,2.444,period-based
49,bpr,16,17,1.000000,0.002000,0.001243,0.002000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,11081.399,-1.000,0.000,11081.399,11081.399,0.000,,,,0.000,11081.399,8.047,14.913,9.268,0.249,2.119,2.119,5229.910,0.000,0.000,0.000,1.000,1.000,11081.399,0.955,1.142,2.250,1.083,60.000,51.000,0.400,4.000,7.846,4.529,13.774,1486.156,13.774,1486.156,1116.776,1051.592,"LINESTRING (-96.711647 43.546744, -96.711647 43.541280)",11081.399,60.000,60.000,60.000,60.000,5.985,4.752,4.607,5.405,42.235,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,11081.399,11081.399,0.000,14.913,14.913,0.000,2.119,2.119,0.000,2.250,2.250,period-based
50,bpr,16,18,1.000000,0.003000,0.001865,0.003000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,15932.842,-1.000,0.000,15932.842,15932.842,0.000,,,,0.000,15932.842,3.193,56.368,35.033,0.939,0.810,0.810,19679.897,0.000,0.000,0.000,1.000,1.000,15932.842,0.955,1.142,0.410,0.000,60.000,51.000,0.400,4.000,49.434,50.428,29.707,847.980,29.707,847.980,51.338,0.000,"LINESTRING (-96.711382 43.546479, -96.694078 43.546479)",15932.842,60.000,60.000,60.000,60.000,57.456,54.690,54.043,54.913,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,15932.842,15932.842,0.000,56.368,56.368,0.000,0.810,0.810,0.000,0.410,0.410,period-based
51,bpr,17,10,1.000000,0.008000,0.004972,0.008000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,8100.000,-1.000,0.000,8100.000,8100.000,0.000,,,,0.000,8100.000,16.308,29.433,18.293,0.491,1.622,1.622,4993.511,0.000,0.000,0.000,1.000,1.000,8100.000,0.955,1.142,1.659,1.083,60.000,51.000,0.400,4.000,17.652,12.657,40.273,2201.582,40.273,2201.582,1121.582,930.994,"LINESTRING (-96.711330 43.541540, -96.731386 43.545531)",8100.000,60.000,60.000,60.000,60.000,19.375,13.621,12.989,16.595,47.631,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,8100.000,8100.000,0.000,29.433,29.433,0.000,1.622,1.622,0.000,1.659,1.659,period-based
52,bpr,17,16,1.000000,0.002000,0.001243,0.002000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,11121.141,-1.000,0.000,11121.141,11121.141,0.000,,,,0.000,11121.141,8.134,14.753,9.169,0.246,2.126,2.126,5229.910,0.000,0.000,0.000,1.000,1.000,11121.141,0.955,1.142,2.260,1.083,60.000,51.000,0.400,4.000,7.751,4.462,13.824,1507.651,13.824,1507.651,1136.946,1071.527,"LINESTRING (-96.711117 43.541280, -96.711117 43.546744)",11121.141,60.000,60.000,60.000,60.000,5.884,4.680,4.538,5.319,42.195,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,11121.141,11121.141,0.000,14.753,14.753,0.000,2.126,2.126,0.000,2.260,2.260,period-based
53,bpr,17,19,1.000000,0.002000,0.001243,0.002000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,9703.938,-1.000,0.000,9703.938,9703.938,0.000,,,,0.000,9703.938,6.912,17.360,10.789,0.289,2.012,2.012,4823.951,0.000,0.000,0.000,1.000,1.000,9703.938,0.955,1.142,2.121,1.083,60.000,51.000,0.400,4.000,9.326,5.608,12.062,1117.973,12.062,1117.973,794.509,737.427,"LINESTRING (-96.711647 43.541279, -96.711581 43.529590)",9703.938,60.000,60.000,60.000,60.000,7.633,5.913,5.714,6.818,42.884,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,9703.938,9703.938,0.000,17.360,17.360,0.000,2.012,2.012,0.000,2.121,2.121,period-based
54,bpr,18,7,1.000000,0.002000,0.001243,0.002000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,15906.312,-1.000,0.000,15906.313,15906.313,0.000,,,,0.000,15906.312,2.064,58.139,36.134,0.969,0.680,0.680,23403.473,0.000,0.000,0.000,1.000,1.000,15906.313,0.955,1.142,0.204,0.000,60.000,51.000,0.400,4.000,54.242,50.965,19.772,547.181,19.772,547.181,16.971,0.000,"LINESTRING (-96.693814 43.546733, -96.693158 43.563833)",15906.313,60.000,60.000,60.000,60.000,58.795,56.807,55.000,57.589,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,15906.312,15906.312,0.000,58.139,58.139,0.000,0.680,0.680,0.000,0.204,0.204,period-based
55,bpr,18,16,1.000000,0.003000,0.001865,0.003000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,16013.853,-1.000,0.000,16013.852,16013.852,0.000,,,,0.000,16013.853,3.197,56.298,34.989,0.938,0.814,0.814,19679.897,0.000,0.000,0.000,1.000,1.000,16013.852,0.955,1.142,0.419,0.000,60.000,51.000,0.400,4.000,49.256,50.381,29.858,853.349,29.858,853.349,52.656,0.000,"LINESTRING (-96.694078 43.547008, -96.711382 43.547008)",16013.852,60.000,60.000,60.000,60.000,57.420,54.539,53.912,54.839,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,16013.853,16013.853,0.000,56.298,56.298,0.000,0.814,0.814,0.000,0.419,0.419,period-based
56,bpr,18,20,1.000000,0.004000,0.002486,0.004000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,19683.260,-1.000,0.000,19683.259,19683.259,0.000,,,,0.000,19683.260,4.300,55.811,34.687,0.930,0.841,0.841,23403.473,0.000,0.000,0.000,1.000,1.000,19683.259,0.955,1.142,0.478,0.000,60.000,51.000,0.400,4.000,48.041,49.958,48.933,1410.701,48.933,1410.701,98.484,0.000,"LINESTRING (-96.694311 43.546870, -96.711418 43.515460)",19683.259,60.000,60.000,60.000,60.000,57.128,53.437,52.962,54.255,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,19683.260,19683.260,0.000,55.811,55.811,0.000,0.841,0.841,0.000,0.478,0.478,period-based
57,bpr,19,15,1.000000,0.003000,0.001865,0.003000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,19053.711,-1.000,0.000,19053.711,19053.711,0.000,,,,0.000,19053.711,4.318,41.686,25.908,0.695,1.308,1.308,14564.753,0.000,0.000,0.000,1.000,1.000,19053.711,0.955,1.142,1.298,0.583,60.000,51.000,0.400,4.000,28.345,23.892,35.526,1371.235,35.526,1371.235,418.549,250.428,"LINESTRING (-96.711319 43.529856, -96.731506 43.529666)",19053.711,60.000,60.000,60.000,60.000,37.062,25.975,24.612,32.069,54.319,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,19053.711,19053.711,0.000,41.686,41.686,0.000,1.308,1.308,0.000,1.298,1.298,period-based
58,bpr,19,17,1.000000,0.002000,0.001243,0.002000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,9743.680,-1.000,0.000,9743.679,9743.679,0.000,,,,0.000,9743.680,6.993,17.159,10.664,0.286,2.020,2.020,4823.951,0.000,0.000,0.000,1.000,1.000,9743.679,0.955,1.142,2.131,1.083,60.000,51.000,0.400,4.000,9.202,5.516,12.111,1135.701,12.111,1135.701,810.911,753.596,"LINESTRING (-96.711051 43.529593, -96.711117 43.541282)",9743.679,60.000,60.000,60.000,60.000,7.490,5.813,5.619,6.695,42.827,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,9743.680,9743.680,0.000,17.159,17.159,0.000,2.020,2.020,0.000,2.131,2.131,period-based
59,bpr,19,20,1.000000,0.004000,0.002486,0.004000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,8639.474,-1.000,0.000,8639.474,8639.474,0.000,,,,0.000,8639.474,9.337,25.704,15.975,0.428,1.727,1.727,5002.608,0.000,0.000,0.000,1.000,1.000,8639.474,0.955,1.142,1.782,1.083,60.000,51.000,0.400,4.000,14.880,10.133,21.478,1344.477,21.478,1344.477,768.512,666.871,"LINESTRING (-96.711581 43.529589, -96.711450 43.515331)",8639.474,60.000,60.000,60.000,60.000,15.057,10.844,10.378,13.023,45.877,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,8639.474,8639.474,0.000,25.704,25.704,0.000,1.727,1.727,0.000,1.782,1.782,period-based
60,bpr,20,18,1.000000,0.004000,0.002486,0.004000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,19682.898,-1.000,0.000,19682.898,19682.898,0.000,,,,0.000,19682.898,4.300,55.812,34.687,0.930,0.841,0.841,23403.473,0.000,0.000,0.000,1.000,1.000,19682.898,0.955,1.142,0.478,0.000,60.000,51.000,0.400,4.000,48.042,49.959,48.932,1410.668,48.932,1410.668,98.475,0.000,"LINESTRING (-96.710953 43.515207, -96.693846 43.546617)",19682.898,60.000,60.000,60.000,60.000,57.128,53.437,52.963,54.255,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,19682.898,19682.898,0.000,55.812,55.812,0.000,0.841,0.841,0.000,0.478,0.478,period-based
61,bpr,20,19,1.000000,0.004000,0.002486,0.004000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,8647.263,-1.000,0.000,8647.263,8647.263,0.000,,,,0.000,8647.263,9.356,25.651,15.942,0.428,1.729,1.729,5002.608,0.000,0.000,0.000,1.000,1.000,8647.263,0.955,1.142,1.784,1.083,60.000,51.000,0.400,4.000,14.842,10.100,21.497,1348.467,21.497,1348.467,771.983,670.250,"LINESTRING (-96.710920 43.515336, -96.711051 43.529594)",8647.263,60.000,60.000,60.000,60.000,15.000,10.808,10.344,12.976,45.854,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,8647.263,8647.263,0.000,25.651,25.651,0.000,1.729,1.729,0.000,1.784,1.784,period-based
62,bpr,20,21,1.000000,0.006000,0.003729,0.006000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,6216.961,-1.000,0.000,6216.962,6216.962,0.000,,,,0.000,6216.961,8.051,44.714,27.790,0.745,1.229,1.229,5059.912,0.000,0.000,0.000,1.000,1.000,6216.962,0.955,1.142,1.208,0.417,60.000,51.000,0.400,4.000,31.445,27.537,23.183,834.221,23.183,834.221,212.525,102.814,"LINESTRING (-96.711248 43.515591, -96.731042 43.510742)",6216.962,60.000,60.000,60.000,60.000,41.491,29.908,28.362,36.539,55.677,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,6216.961,6216.961,0.000,44.714,44.714,0.000,1.229,1.229,0.000,1.208,1.208,period-based
63,bpr,20,22,1.000000,0.005000,0.003108,0.005000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,7024.157,-1.000,0.000,7024.157,7024.157,0.000,,,,0.000,7024.157,7.751,38.706,24.056,0.645,1.384,1.384,5075.697,0.000,0.000,0.000,1.000,1.000,7024.157,0.955,1.142,1.384,0.750,60.000,51.000,0.400,4.000,25.489,20.675,21.828,907.378,21.828,907.378,322.031,218.735,"LINESTRING (-96.711191 43.515598, -96.731248 43.515123)",7024.157,60.000,60.000,60.000,60.000,32.505,22.460,21.290,27.831,52.736,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,7024.157,7024.157,0.000,38.706,38.706,0.000,1.384,1.384,0.000,1.384,1.384,period-based
64,bpr,21,20,1.000000,0.006000,0.003729,0.006000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,6079.397,-1.000,0.000,6079.397,6079.397,0.000,,,,0.000,6079.397,7.875,45.711,28.410,0.762,1.201,1.201,5059.912,0.000,0.000,0.000,1.000,1.000,6079.397,0.955,1.142,1.178,0.250,60.000,51.000,0.400,4.000,32.512,28.825,22.670,797.970,22.670,797.970,190.030,82.746,"LINESTRING (-96.730916 43.510228, -96.711122 43.515076)",6079.397,60.000,60.000,60.000,60.000,42.850,31.281,29.683,38.017,56.041,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,6079.397,6079.397,0.000,45.711,45.711,0.000,1.201,1.201,0.000,1.178,1.178,period-based
65,bpr,21,22,1.000000,0.002000,0.001243,0.002000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,8523.302,-1.000,0.000,8523.302,8523.302,0.000,,,,0.000,8523.302,4.116,29.152,18.118,0.486,1.630,1.630,5229.910,0.000,0.000,0.000,1.000,1.000,8523.302,0.955,1.142,1.668,1.083,60.000,51.000,0.400,4.000,17.436,12.454,10.595,584.740,10.595,584.740,300.630,250.493,"LINESTRING (-96.730715 43.510501, -96.730977 43.514874)",8523.302,60.000,60.000,60.000,60.000,19.028,13.398,12.779,16.307,47.491,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,8523.302,8523.302,0.000,29.152,29.152,0.000,1.630,1.630,0.000,1.668,1.668,period-based
66,bpr,21,24,1.000000,0.003000,0.001865,0.003000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,10204.667,-1.000,0.000,10204.667,10204.667,0.000,,,,0.000,10204.667,11.567,15.562,9.672,0.259,2.089,2.089,4885.358,0.000,0.000,0.000,1.000,1.000,10204.667,0.955,1.142,2.214,1.083,60.000,51.000,0.400,4.000,8.233,4.806,19.027,1967.269,19.027,1967.269,1457.035,1366.994,"LINESTRING (-96.731078 43.510731, -96.749299 43.503410)",10204.667,60.000,60.000,60.000,60.000,6.401,5.048,4.890,5.764,42.398,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,10204.667,10204.667,0.000,15.562,15.562,0.000,2.089,2.089,0.000,2.214,2.214,period-based
67,bpr,22,15,1.000000,0.003000,0.001865,0.003000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,18101.705,-1.000,0.000,18101.705,18101.705,0.000,,,,0.000,18101.705,8.691,20.712,12.873,0.345,1.886,1.886,9599.181,0.000,0.000,0.000,1.000,1.000,18101.705,0.955,1.142,1.970,1.083,60.000,51.000,0.400,4.000,11.459,7.259,33.751,2621.894,33.751,2621.894,1716.809,1557.088,"LINESTRING (-96.730977 43.514863, -96.731239 43.529406)",18101.705,60.000,60.000,60.000,60.000,10.262,7.702,7.412,9.037,43.935,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,18101.705,18101.705,0.000,20.712,20.712,0.000,1.886,1.886,0.000,1.970,1.970,period-based
68,bpr,22,20,1.000000,0.005000,0.003108,0.005000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,7069.150,-1.000,0.000,7069.150,7069.150,0.000,,,,0.000,7069.150,7.822,38.354,23.837,0.639,1.393,1.393,5075.697,0.000,0.000,0.000,1.000,1.000,7069.150,0.955,1.142,1.394,0.750,60.000,51.000,0.400,4.000,25.164,20.317,21.968,921.574,21.968,921.574,332.478,228.520,"LINESTRING (-96.731235 43.514593, -96.711179 43.515069)",7069.150,60.000,60.000,60.000,60.000,31.966,22.067,20.920,27.346,52.540,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,7069.150,7069.150,0.000,38.354,38.354,0.000,1.393,1.393,0.000,1.394,1.394,period-based
69,bpr,22,21,1.000000,0.002000,0.001243,0.002000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,8442.139,-1.000,0.000,8442.138,8442.138,0.000,,,,0.000,8442.139,4.037,29.726,18.475,0.495,1.614,1.614,5229.910,0.000,0.000,0.000,1.000,1.000,8442.138,0.955,1.142,1.650,1.083,60.000,51.000,0.400,4.000,17.878,12.870,10.494,567.991,10.494,567.991,286.586,236.927,"LINESTRING (-96.731506 43.514842, -96.731244 43.510469)",8442.138,60.000,60.000,60.000,60.000,19.741,13.856,13.209,16.899,47.779,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,8442.139,8442.139,0.000,29.726,29.726,0.000,1.614,1.614,0.000,1.650,1.650,period-based
70,bpr,22,23,1.000000,0.004000,0.002486,0.004000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,9519.599,-1.000,0.000,9519.599,9519.599,0.000,,,,0.000,9519.599,11.884,20.195,12.551,0.337,1.904,1.904,5000.000,0.000,0.000,0.000,1.000,1.000,9519.599,0.955,1.142,1.992,1.083,60.000,51.000,0.400,4.000,11.122,6.991,23.666,1885.513,23.666,1885.513,1250.873,1138.878,"LINESTRING (-96.731241 43.515123, -96.750904 43.515123)",9519.599,60.000,60.000,60.000,60.000,9.827,7.410,7.136,8.672,43.760,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,9519.599,9519.599,0.000,20.195,20.195,0.000,1.904,1.904,0.000,1.992,1.992,period-based
71,bpr,23,14,1.000000,0.004000,0.002486,0.004000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,8120.171,-1.000,0.000,8120.171,8120.171,0.000,,,,0.000,8120.171,8.435,28.454,17.684,0.474,1.649,1.649,4924.791,0.000,0.000,0.000,1.000,1.000,8120.171,0.955,1.142,1.690,1.083,60.000,51.000,0.400,4.000,16.905,11.960,20.187,1141.515,20.187,1141.515,600.171,504.639,"LINESTRING (-96.750640 43.514861, -96.750771 43.529309)",8120.171,60.000,60.000,60.000,60.000,18.180,12.853,12.267,15.605,47.147,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,8120.171,8120.171,0.000,28.454,28.454,0.000,1.649,1.649,0.000,1.690,1.690,period-based
