link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,fftt,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,ref_volume,ref_diff,volume_before_odme,volume_after_odme,volume_diff_odme,obs_count,upper_bound_type,obs_count_dev_odme,preload_volume,person_volume,travel_time,speed_kmph,speed_mph,speed_ratio,VOC,DOC,capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,plf,lanes,D_per_hour_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_auto,MEU_vol_auto,mode_cap_auto,mode_VOC_auto,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,scenario_code,volume_before_sa,volume_after_sa,volume_diff_sa,speed_before_sa,speed_after_sa,speed_diff_sa,DoC_before_sa,DoC_after_sa,Doc_diff_sa,P_before_sa,P_after_sa,P_diff_sa,notes
76,bpr,665,119,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,1.388,60.000,37.290,1.000,0.000,0.000,49500.000,0.000,0.000,0.000,1.000,2.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.748246 41.503865, -87.760148 41.494860)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,0.000,60.000,60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
76,bpr,665,448,2.000000,1.057097,0.656990,1.057097,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,168.639,-1.000,0.000,175.600,168.639,-6.961,,,,0.000,168.639,1.057,60.000,37.290,1.000,0.024,0.024,3500.000,0.000,0.000,0.000,1.000,2.000,84.319,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,110.794,2.971,110.794,2.971,0.000,0.000,"LINESTRING (-87.748253 41.503832, -87.743490 41.494828)",168.639,168.639,0.024,0.024,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,168.639,168.639,0.000,60.000,60.000,0.000,0.024,0.024,0.000,0.000,0.000,period-based
76,bpr,665,663,2.000000,4.810299,2.989620,4.810299,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,86.882,-1.000,0.000,105.642,86.882,-18.760,,,,0.000,86.882,4.810,60.000,37.290,1.000,0.022,0.022,2000.000,0.000,0.000,0.000,1.000,2.000,43.441,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,259.743,6.965,259.743,6.965,0.000,0.000,"LINESTRING (-87.748204 41.503845, -87.749395 41.547963)",86.882,86.882,0.022,0.022,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,86.882,86.882,0.000,60.000,60.000,0.000,0.022,0.022,0.000,0.000,0.000,period-based
76,bpr,665,843,2.000000,4.711152,2.928000,4.711152,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,62.450,-1.000,0.000,62.450,62.450,0.000,,,,0.000,62.450,4.711,60.000,37.290,1.000,0.016,0.016,2000.000,0.000,0.000,0.000,1.000,2.000,31.225,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,182.854,4.904,182.854,4.904,0.000,0.000,"LINESTRING (-87.748230 41.503870, -87.805389 41.503870)",62.450,62.450,0.016,0.016,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,62.450,62.450,0.000,60.000,60.000,0.000,0.016,0.016,0.000,0.000,0.000,period-based
76,bpr,665,849,2.000000,7.363798,4.576630,7.363798,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,7.364,60.000,37.290,1.000,0.000,0.000,1000.000,0.000,0.000,0.000,1.000,2.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.748253 41.503832, -87.716102 41.440806)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,0.000,60.000,60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
76,bpr,666,120,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,1.388,60.000,37.290,1.000,0.000,0.000,49500.000,0.000,0.000,0.000,1.000,2.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.576771 41.547983, -87.588677 41.538981)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,0.000,60.000,60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
76,bpr,666,510,2.000000,3.572672,2.220430,3.572672,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,3.573,60.000,37.290,1.000,0.000,0.000,4000.000,0.000,0.000,0.000,1.000,2.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.576731 41.547971, -87.588639 41.579484)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,0.000,60.000,60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
76,bpr,666,521,2.000000,1.275937,0.793000,1.275937,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,1.276,60.000,37.290,1.000,0.000,0.000,1500.000,0.000,0.000,0.000,1.000,2.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.576778 41.547975, -87.582732 41.537170)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,0.000,60.000,60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
76,bpr,666,667,2.000000,4.809301,2.989000,4.809301,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,4.809,60.000,37.290,1.000,0.000,0.000,2000.000,0.000,0.000,0.000,1.000,2.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.576755 41.547988, -87.635104 41.547988)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,0.000,60.000,60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
76,bpr,666,668,2.000000,4.712182,2.928640,4.712182,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,4.712,60.000,37.290,1.000,0.000,0.000,3000.000,0.000,0.000,0.000,1.000,2.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.576781 41.547961, -87.575590 41.504743)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,0.000,60.000,60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
76,bpr,667,121,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,2968.922,-1.000,0.000,2290.600,2968.922,678.322,,,,0.000,2968.922,1.388,60.000,37.290,1.000,0.030,0.030,49500.000,0.000,0.000,0.000,1.000,2.000,1484.461,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,2561.200,68.683,2561.200,68.683,0.000,0.000,"LINESTRING (-87.635120 41.547983, -87.647027 41.538981)",2968.922,2968.922,0.030,0.030,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,2968.922,2968.922,0.000,60.000,60.000,0.000,0.030,0.030,0.000,0.000,0.000,period-based
76,bpr,667,509,2.000000,3.478417,2.161850,3.478417,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,3498.473,-1.000,0.000,3435.010,3498.473,63.463,,,,0.000,3498.473,3.486,59.865,37.207,0.998,0.350,0.350,5000.000,0.000,0.000,0.000,1.000,2.000,1749.236,0.955,1.142,0.014,0.000,60.000,51.000,0.400,4.000,59.556,51.000,7563.174,203.275,7563.174,203.275,0.456,0.000,"LINESTRING (-87.635080 41.547971, -87.646988 41.578583)",3498.473,3498.473,0.350,0.350,60.000,60.000,60.000,60.000,59.949,59.963,59.977,59.991,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,3498.473,3498.473,0.000,59.865,59.865,0.000,0.350,0.350,0.000,0.014,0.014,period-based
76,bpr,667,662,2.000000,4.809301,2.989000,4.809301,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1017.140,-1.000,0.000,1017.140,1017.140,0.000,,,,0.000,1017.140,4.811,59.985,37.281,1.000,0.203,0.203,2500.000,0.000,0.000,0.000,1.000,2.000,508.570,0.955,1.142,0.002,0.000,60.000,51.000,0.400,4.000,59.949,51.000,3040.231,81.550,3040.231,81.550,0.021,0.000,"LINESTRING (-87.635104 41.547988, -87.693453 41.547988)",1017.140,1017.140,0.203,0.203,60.000,60.000,60.000,60.000,59.994,59.996,59.997,59.999,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,1017.140,1017.140,0.000,59.985,59.985,0.000,0.203,0.203,0.000,0.002,0.002,period-based
76,bpr,667,666,2.000000,4.809301,2.989000,4.809301,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,4.809,60.000,37.290,1.000,0.000,0.000,2000.000,0.000,0.000,0.000,1.000,2.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.635104 41.547936, -87.576755 41.547936)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,0.000,60.000,60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
76,bpr,667,669,2.000000,4.712182,2.928640,4.712182,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,2825.864,-1.000,0.000,2129.160,2825.864,696.704,,,,0.000,2825.864,4.713,59.985,37.281,1.000,0.202,0.202,7000.000,0.000,0.000,0.000,1.000,2.000,1412.932,0.955,1.142,0.002,0.000,60.000,51.000,0.400,4.000,59.950,51.000,8275.938,221.988,8275.938,221.988,0.055,0.000,"LINESTRING (-87.635130 41.547961, -87.633939 41.504743)",2825.864,2825.864,0.202,0.202,60.000,60.000,60.000,60.000,59.994,59.996,59.997,59.999,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,2825.864,2825.864,0.000,59.985,59.985,0.000,0.202,0.202,0.000,0.002,0.002,period-based
76,bpr,668,122,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,1.388,60.000,37.290,1.000,0.000,0.000,49500.000,0.000,0.000,0.000,1.000,2.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.575580 41.504765, -87.587487 41.495760)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,0.000,60.000,60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
76,bpr,668,519,2.000000,0.572305,0.355690,0.572305,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,690.000,-1.000,0.000,690.000,690.000,0.000,,,,0.000,690.000,0.572,59.992,37.285,1.000,0.173,0.173,2000.000,0.000,0.000,0.000,1.000,2.000,345.000,0.955,1.142,0.001,0.000,60.000,51.000,0.400,4.000,59.974,51.000,245.426,6.582,245.426,6.582,0.001,0.000,"LINESTRING (-87.575584 41.504760, -87.579157 41.500258)",690.000,690.000,0.173,0.173,60.000,60.000,60.000,60.000,59.997,59.998,59.999,59.999,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,690.000,690.000,0.000,59.992,59.992,0.000,0.173,0.173,0.000,0.001,0.001,period-based
76,bpr,668,666,2.000000,4.712182,2.928640,4.712182,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,4.712,60.000,37.290,1.000,0.000,0.000,3000.000,0.000,0.000,0.000,1.000,2.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.575538 41.504745, -87.576729 41.547963)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,0.000,60.000,60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
76,bpr,668,669,2.000000,4.809301,2.989000,4.809301,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,653.240,-1.000,0.000,653.240,653.240,0.000,,,,0.000,653.240,4.809,59.999,37.290,1.000,0.093,0.093,3500.000,0.000,0.000,0.000,1.000,2.000,326.620,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,59.998,51.000,1952.534,52.361,1952.534,52.361,0.001,0.000,"LINESTRING (-87.575564 41.504770, -87.633913 41.504770)",653.240,653.240,0.093,0.093,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,653.240,653.240,0.000,59.999,59.999,0.000,0.093,0.093,0.000,0.000,0.000,period-based
76,bpr,668,850,2.000000,4.809301,2.989000,4.809301,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,4.809,60.000,37.290,1.000,0.000,0.000,4500.000,0.000,0.000,0.000,1.000,2.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.575590 41.504744, -87.575590 41.460626)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,0.000,60.000,60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
76,bpr,669,123,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,3551.734,-1.000,0.000,2855.030,3551.734,696.704,,,,0.000,3551.734,1.388,60.000,37.290,1.000,0.036,0.036,49500.000,0.000,0.000,0.000,1.000,2.000,1775.867,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,3063.974,82.166,3063.974,82.166,0.000,0.000,"LINESTRING (-87.633929 41.504765, -87.645837 41.495760)",3551.734,3551.734,0.036,0.036,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,3551.734,3551.734,0.000,60.000,60.000,0.000,0.036,0.036,0.000,0.000,0.000,period-based
76,bpr,669,664,2.000000,4.712182,2.928640,4.712182,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1165.150,-1.000,0.000,1165.150,1165.150,0.000,,,,0.000,1165.150,4.712,59.999,37.290,1.000,0.106,0.106,5500.000,0.000,0.000,0.000,1.000,2.000,582.575,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,59.996,51.000,3412.305,91.508,3412.305,91.508,0.002,0.000,"LINESTRING (-87.633913 41.504770, -87.691072 41.503870)",1165.150,1165.150,0.106,0.106,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,1165.150,1165.150,0.000,59.999,59.999,0.000,0.106,0.106,0.000,0.000,0.000,period-based
76,bpr,669,667,2.000000,4.712182,2.928640,4.712182,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,2575.169,-1.000,0.000,2576.510,2575.169,-1.341,,,,0.000,2575.169,4.713,59.990,37.284,1.000,0.184,0.184,7000.000,0.000,0.000,0.000,1.000,2.000,1287.585,0.955,1.142,0.001,0.000,60.000,51.000,0.400,4.000,59.966,51.000,7541.744,202.279,7541.744,202.279,0.035,0.000,"LINESTRING (-87.633887 41.504745, -87.635078 41.547963)",2575.169,2575.169,0.184,0.184,60.000,60.000,60.000,60.000,59.996,59.997,59.998,59.999,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,2575.169,2575.169,0.000,59.990,59.990,0.000,0.184,0.184,0.000,0.001,0.001,period-based
76,bpr,669,668,2.000000,4.809301,2.989000,4.809301,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,690.000,-1.000,0.000,690.000,690.000,0.000,,,,0.000,690.000,4.809,59.999,37.290,1.000,0.099,0.099,3500.000,0.000,0.000,0.000,1.000,2.000,345.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,59.997,51.000,2062.410,55.308,2062.410,55.308,0.001,0.000,"LINESTRING (-87.633913 41.504718, -87.575564 41.504718)",690.000,690.000,0.099,0.099,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,690.000,690.000,0.000,59.999,59.999,0.000,0.099,0.099,0.000,0.000,0.000,period-based
