link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,fftt,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,ref_volume,ref_diff,volume_before_odme,volume_after_odme,volume_diff_odme,obs_count,upper_bound_type,obs_count_dev_odme,preload_volume,person_volume,travel_time,speed_kmph,speed_mph,speed_ratio,VOC,DOC,capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,plf,lanes,D_per_hour_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_auto,MEU_vol_auto,mode_cap_auto,mode_VOC_auto,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,scenario_code,volume_before_sa,volume_after_sa,volume_diff_sa,speed_before_sa,speed_after_sa,speed_diff_sa,DoC_before_sa,DoC_after_sa,Doc_diff_sa,P_before_sa,P_after_sa,P_diff_sa,notes
76,bpr,550,4,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,6601.355,-1.000,0.000,7902.030,6601.355,-1300.675,,,,0.000,6601.355,1.388,60.000,37.290,1.000,0.067,0.067,49500.000,0.000,0.000,0.000,1.000,2.000,3300.678,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,59.999,51.000,5694.791,152.716,5694.791,152.716,0.000,0.000,"LINESTRING (-87.677989 41.972956, -87.689889 41.963953)",6601.355,6601.355,0.067,0.067,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,6601.355,6601.355,0.000,60.000,60.000,0.000,0.067,0.067,0.000,0.000,0.000,period-based
76,bpr,550,548,2.000000,4.389352,2.728000,4.389352,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,2836.179,-1.000,0.000,3611.391,2836.179,-775.211,,,,0.000,2836.179,4.390,59.985,37.281,1.000,0.203,0.203,7000.000,0.000,0.000,0.000,1.000,2.000,1418.090,0.955,1.142,0.002,0.000,60.000,51.000,0.400,4.000,59.950,51.000,7737.098,207.536,7737.098,207.536,0.052,0.000,"LINESTRING (-87.677948 41.972941, -87.687474 42.012557)",2836.179,2836.179,0.203,0.203,60.000,60.000,60.000,60.000,59.994,59.996,59.997,59.999,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,2836.179,2836.179,0.000,59.985,59.985,0.000,0.203,0.203,0.000,0.002,0.002,period-based
76,bpr,550,549,2.000000,2.532936,1.574230,2.532936,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,3544.814,-1.000,0.000,4649.457,3544.814,-1104.642,3537.133,0.000,-7.681,0.000,3544.814,2.539,59.858,37.202,0.998,0.354,0.354,5000.000,0.000,0.000,0.000,1.000,2.000,1772.407,0.955,1.142,0.015,0.000,60.000,51.000,0.400,4.000,59.532,51.000,5580.353,150.001,5580.353,150.001,0.354,0.000,"LINESTRING (-87.677961 41.972912, -87.652954 41.986417)",3544.814,3544.814,0.354,0.354,60.000,60.000,60.000,60.000,59.946,59.961,59.976,59.990,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,3544.814,3544.814,0.000,59.858,59.858,0.000,0.354,0.354,0.000,0.015,0.015,period-based
76,bpr,550,551,2.000000,4.588932,2.852040,4.588932,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,6098.572,-1.000,0.000,8954.890,6098.572,-2856.318,6006.631,0.000,-91.941,0.000,6098.572,4.614,59.678,37.090,0.995,0.436,0.436,7000.000,0.000,0.000,0.000,1.000,2.000,3049.286,0.955,1.142,0.034,0.000,60.000,51.000,0.400,4.000,58.944,51.000,17393.371,468.952,17393.371,468.952,2.519,0.000,"LINESTRING (-87.677990 41.972915, -87.641075 41.941402)",6098.572,6098.572,0.436,0.436,60.000,60.000,60.000,60.000,59.879,59.912,59.945,59.978,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,6098.572,6098.572,0.000,59.678,59.678,0.000,0.436,0.436,0.000,0.034,0.034,period-based
76,bpr,550,552,2.000000,5.254415,3.265640,5.254415,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1955.961,-1.000,0.000,3793.429,1955.961,-1837.467,,,,0.000,1955.961,5.299,59.490,36.973,0.991,0.489,0.489,2000.000,0.000,0.000,0.000,1.000,2.000,977.981,0.955,1.142,0.055,0.000,60.000,51.000,0.400,4.000,58.341,51.000,6387.466,172.760,6387.466,172.760,1.469,0.000,"LINESTRING (-87.677962 41.972958, -87.731548 41.999068)",1955.961,1955.961,0.489,0.489,60.000,60.000,60.000,60.000,59.809,59.861,59.913,59.965,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,1955.961,1955.961,0.000,59.490,59.490,0.000,0.489,0.489,0.000,0.055,0.055,period-based
76,bpr,550,553,2.000000,2.970520,1.846190,2.970520,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,3017.030,-1.000,0.000,3797.170,3017.030,-780.140,3012.533,0.000,-4.497,0.000,3017.030,2.986,59.691,37.098,0.995,0.431,0.431,3500.000,0.000,0.000,0.000,1.000,2.000,1508.515,0.955,1.142,0.033,0.000,60.000,51.000,0.400,4.000,58.987,51.000,5570.011,150.142,5570.011,150.142,0.773,0.000,"LINESTRING (-87.677976 41.972961, -87.713700 41.969359)",3017.030,3017.030,0.431,0.431,60.000,60.000,60.000,60.000,59.884,59.915,59.947,59.979,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,3017.030,3017.030,0.000,59.691,59.691,0.000,0.431,0.431,0.000,0.033,0.033,period-based
76,bpr,550,560,2.000000,4.214695,2.619450,4.214695,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,3194.722,-1.000,0.000,4856.353,3194.722,-1661.631,3153.763,0.000,-40.959,0.000,3194.722,4.242,59.612,37.049,0.994,0.456,0.456,3500.000,0.000,0.000,0.000,1.000,2.000,1597.361,0.955,1.142,0.041,0.000,60.000,51.000,0.400,4.000,58.732,51.000,8368.414,225.873,8368.414,225.873,1.460,0.000,"LINESTRING (-87.677994 41.972950, -87.701810 41.938736)",3194.722,3194.722,0.456,0.456,60.000,60.000,60.000,60.000,59.854,59.894,59.934,59.974,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,3194.722,3194.722,0.000,59.612,59.612,0.000,0.456,0.456,0.000,0.041,0.041,period-based
76,bpr,551,5,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,17074.590,-1.000,0.000,15164.230,17074.589,1910.359,,,,0.000,17074.590,1.388,59.992,37.285,1.000,0.172,0.172,49500.000,0.000,0.000,0.000,1.000,2.000,8537.295,0.955,1.142,0.001,0.000,60.000,51.000,0.400,4.000,59.974,51.000,14729.736,395.055,14729.736,395.055,0.052,0.000,"LINESTRING (-87.641074 41.941443, -87.652978 41.932440)",17074.589,17074.589,0.172,0.172,60.000,60.000,60.000,60.000,59.997,59.998,59.999,59.999,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,17074.590,17074.590,0.000,59.992,59.992,0.000,0.172,0.172,0.000,0.001,0.001,period-based
76,bpr,551,495,2.000000,5.260819,3.269620,5.260819,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,4516.170,-1.000,0.000,3184.969,4516.170,1331.201,3314.216,0.000,-1201.954,0.000,4516.170,5.269,59.903,37.230,0.998,0.323,0.323,7000.000,0.000,0.000,0.000,1.000,2.000,2258.085,0.955,1.142,0.010,0.000,60.000,51.000,0.400,4.000,59.678,51.000,14766.161,396.622,14766.161,396.622,0.643,0.000,"LINESTRING (-87.641063 41.941448, -87.702985 41.929743)",4516.170,4516.170,0.323,0.323,60.000,60.000,60.000,60.000,59.963,59.973,59.983,59.993,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,4516.170,4516.170,0.000,59.903,59.903,0.000,0.323,0.323,0.000,0.010,0.010,period-based
76,bpr,551,549,2.000000,5.004634,3.110400,5.004634,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,4839.807,-1.000,0.000,4134.070,4839.807,705.737,4966.030,0.000,126.222,0.000,4839.807,5.005,59.995,37.287,1.000,0.156,0.156,15500.000,0.000,0.000,0.000,1.000,2.000,2419.904,0.955,1.142,0.001,0.000,60.000,51.000,0.400,4.000,59.982,51.000,15053.736,403.727,15053.736,403.727,0.036,0.000,"LINESTRING (-87.641033 41.941429, -87.652941 41.986447)",4839.807,4839.807,0.156,0.156,60.000,60.000,60.000,60.000,59.998,59.999,59.999,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,4839.807,4839.807,0.000,59.995,59.995,0.000,0.156,0.156,0.000,0.001,0.001,period-based
76,bpr,551,550,2.000000,4.588932,2.852040,4.588932,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,3863.700,-1.000,0.000,6358.787,3863.700,-2495.087,3989.697,0.000,125.997,0.000,3863.700,4.593,59.948,37.258,0.999,0.276,0.276,7000.000,0.000,0.000,0.000,1.000,2.000,1931.850,0.955,1.142,0.006,0.000,60.000,51.000,0.400,4.000,59.827,51.000,11019.428,295.761,11019.428,295.761,0.257,0.000,"LINESTRING (-87.641041 41.941442, -87.677956 41.972955)",3863.700,3863.700,0.276,0.276,60.000,60.000,60.000,60.000,59.980,59.986,59.991,59.996,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,3863.700,3863.700,0.000,59.948,59.948,0.000,0.276,0.276,0.000,0.006,0.006,period-based
76,bpr,551,563,2.000000,3.572672,2.220430,3.572672,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,19795.482,-1.000,0.000,19631.013,19795.483,164.470,19536.203,0.000,-259.279,0.000,19795.482,3.605,59.465,36.958,0.991,0.495,0.495,20000.000,0.000,0.000,0.000,1.000,2.000,9897.741,0.955,1.142,0.057,0.000,60.000,51.000,0.400,4.000,58.261,51.000,43954.484,1189.318,43954.484,1189.318,10.605,0.000,"LINESTRING (-87.641081 41.941410, -87.625601 41.910798)",19795.483,19795.483,0.495,0.495,60.000,60.000,60.000,60.000,59.800,59.855,59.909,59.964,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,19795.482,19795.482,0.000,59.465,59.465,0.000,0.495,0.495,0.000,0.057,0.057,period-based
76,bpr,552,6,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,5463.025,-1.000,0.000,6792.100,5463.025,-1329.075,,,,0.000,5463.025,1.388,60.000,37.290,1.000,0.055,0.055,49500.000,0.000,0.000,0.000,1.000,2.000,2731.512,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,4712.788,126.381,4712.788,126.381,0.000,0.000,"LINESTRING (-87.731575 41.999066, -87.743478 41.990061)",5463.025,5463.025,0.055,0.055,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,5463.025,5463.025,0.000,60.000,60.000,0.000,0.055,0.055,0.000,0.000,0.000,period-based
76,bpr,552,435,2.000000,2.107356,1.309730,2.107356,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,3682.201,-1.000,0.000,4698.498,3682.201,-1016.297,5634.871,0.000,1952.670,0.000,3682.201,2.116,59.749,37.134,0.996,0.409,0.409,4500.000,0.000,0.000,0.000,1.000,2.000,1841.100,0.955,1.142,0.027,0.000,60.000,51.000,0.400,4.000,59.175,51.000,4822.689,129.872,4822.689,129.872,0.544,0.000,"LINESTRING (-87.731569 41.999069, -87.754194 41.990066)",3682.201,3682.201,0.409,0.409,60.000,60.000,60.000,60.000,59.905,59.931,59.957,59.983,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,3682.201,3682.201,0.000,59.749,59.749,0.000,0.409,0.409,0.000,0.027,0.027,period-based
76,bpr,552,548,2.000000,3.918591,2.435420,3.918591,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1382.762,-1.000,0.000,1657.444,1382.762,-274.682,,,,0.000,1382.762,3.920,59.975,37.274,1.000,0.230,0.230,3000.000,0.000,0.000,0.000,1.000,2.000,691.381,0.955,1.142,0.003,0.000,60.000,51.000,0.400,4.000,59.916,51.000,3367.607,90.346,3367.607,90.346,0.038,0.000,"LINESTRING (-87.731551 41.999020, -87.687491 42.012526)",1382.762,1382.762,0.230,0.230,60.000,60.000,60.000,60.000,59.990,59.993,59.996,59.998,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,1382.762,1382.762,0.000,59.975,59.975,0.000,0.230,0.230,0.000,0.003,0.003,period-based
76,bpr,552,550,2.000000,5.254415,3.265640,5.254415,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,2252.673,-1.000,0.000,3869.756,2252.673,-1617.083,,,,0.000,2252.673,5.334,59.108,36.736,0.985,0.563,0.563,2000.000,0.000,0.000,0.000,1.000,2.000,1126.337,0.955,1.142,0.096,0.000,60.000,51.000,0.400,4.000,57.140,50.998,7356.420,200.251,7356.420,200.251,2.977,0.000,"LINESTRING (-87.731570 41.999022, -87.677984 41.972912)",2252.673,2252.673,0.563,0.563,60.000,60.000,60.000,60.000,59.670,59.760,59.850,59.940,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,2252.673,2252.673,0.000,59.108,59.108,0.000,0.563,0.563,0.000,0.096,0.096,period-based
76,bpr,552,553,2.000000,3.557821,2.211200,3.557821,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,4723.042,-1.000,0.000,6608.181,4723.041,-1885.140,4625.556,0.000,-97.485,0.000,4723.042,3.561,59.946,37.257,0.999,0.278,0.278,8500.000,0.000,0.000,0.000,1.000,2.000,2361.521,0.955,1.142,0.006,0.000,60.000,51.000,0.400,4.000,59.823,51.000,10443.590,280.313,10443.590,280.313,0.250,0.000,"LINESTRING (-87.731581 41.999032, -87.713719 41.969320)",4723.041,4723.041,0.278,0.278,60.000,60.000,60.000,60.000,59.980,59.985,59.991,59.996,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,4723.042,4723.042,0.000,59.946,59.946,0.000,0.278,0.278,0.000,0.006,0.006,period-based
76,bpr,552,618,2.000000,4.265813,2.651220,4.265813,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,4184.688,-1.000,0.000,4989.740,4184.688,-805.052,4201.679,0.000,16.991,0.000,4184.688,4.285,59.725,37.119,0.995,0.418,0.418,5000.000,0.000,0.000,0.000,1.000,2.000,2092.344,0.955,1.142,0.029,0.000,60.000,51.000,0.400,4.000,59.098,51.000,11094.529,298.887,11094.529,298.887,1.369,0.000,"LINESTRING (-87.731536 41.999032, -87.711292 42.035047)",4184.688,4184.688,0.418,0.418,60.000,60.000,60.000,60.000,59.896,59.925,59.953,59.981,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,4184.688,4184.688,0.000,59.725,59.725,0.000,0.418,0.418,0.000,0.029,0.029,period-based
76,bpr,552,619,2.000000,4.966967,3.086990,4.966967,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,2968.215,-1.000,0.000,7030.962,2968.215,-4062.747,3030.237,0.000,62.022,0.000,2968.215,4.967,59.995,37.287,1.000,0.156,0.156,9500.000,0.000,0.000,0.000,1.000,2.000,1484.107,0.955,1.142,0.001,0.000,60.000,51.000,0.400,4.000,59.982,51.000,9162.850,245.739,9162.850,245.739,0.022,0.000,"LINESTRING (-87.731541 41.999064, -87.768456 42.035079)",2968.215,2968.215,0.156,0.156,60.000,60.000,60.000,60.000,59.998,59.999,59.999,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,2968.215,2968.215,0.000,59.995,59.995,0.000,0.156,0.156,0.000,0.001,0.001,period-based
76,bpr,553,7,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,6999.744,-1.000,0.000,8443.290,6999.744,-1443.546,,,,0.000,6999.744,1.388,60.000,37.290,1.000,0.071,0.071,49500.000,0.000,0.000,0.000,1.000,2.000,3499.872,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,59.999,51.000,6038.469,161.932,6038.469,161.932,0.001,0.000,"LINESTRING (-87.713713 41.969354, -87.725617 41.960348)",6999.744,6999.744,0.071,0.071,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,6999.744,6999.744,0.000,60.000,60.000,0.000,0.071,0.071,0.000,0.000,0.000,period-based
76,bpr,553,496,2.000000,2.363734,1.469070,2.363734,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,3858.624,-1.000,0.000,4623.472,3858.624,-764.848,5278.991,0.000,1420.368,0.000,3858.624,2.368,59.904,37.231,0.998,0.322,0.322,6000.000,0.000,0.000,0.000,1.000,2.000,1929.312,0.955,1.142,0.010,0.000,60.000,51.000,0.400,4.000,59.683,51.000,5668.588,152.256,5668.588,152.256,0.244,0.000,"LINESTRING (-87.713712 41.969355, -87.735146 41.954950)",3858.624,3858.624,0.322,0.322,60.000,60.000,60.000,60.000,59.964,59.974,59.983,59.993,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,3858.624,3858.624,0.000,59.904,59.904,0.000,0.322,0.322,0.000,0.010,0.010,period-based
76,bpr,553,550,2.000000,2.970520,1.846190,2.970520,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,3047.782,-1.000,0.000,4211.476,3047.782,-1163.693,3057.861,0.000,10.079,0.000,3047.782,2.987,59.678,37.090,0.995,0.435,0.435,3500.000,0.000,0.000,0.000,1.000,2.000,1523.891,0.955,1.142,0.034,0.000,60.000,51.000,0.400,4.000,58.946,51.000,5626.785,151.705,5626.785,151.705,0.813,0.000,"LINESTRING (-87.713694 41.969307, -87.677970 41.972909)",3047.782,3047.782,0.435,0.435,60.000,60.000,60.000,60.000,59.879,59.912,59.945,59.978,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,3047.782,3047.782,0.000,59.678,59.678,0.000,0.435,0.435,0.000,0.034,0.034,period-based
76,bpr,553,552,2.000000,3.557821,2.211200,3.557821,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,4803.526,-1.000,0.000,7178.089,4803.526,-2374.563,4888.541,0.000,85.015,0.000,4803.526,3.561,59.943,37.255,0.999,0.283,0.283,8500.000,0.000,0.000,0.000,1.000,2.000,2401.763,0.955,1.142,0.006,0.000,60.000,51.000,0.400,4.000,59.810,51.000,10621.557,285.107,10621.557,285.107,0.272,0.000,"LINESTRING (-87.713675 41.969346, -87.731537 41.999058)",4803.526,4803.526,0.283,0.283,60.000,60.000,60.000,60.000,59.978,59.984,59.990,59.996,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,4803.526,4803.526,0.000,59.943,59.943,0.000,0.283,0.283,0.000,0.006,0.006,period-based
