name,node_id,zone_id,node_type,control_type,x_coord,y_coord,geometry
,7295,,,,605700,1857300,
,7296,,,,689200,1887000,
,7297,,,,606900,1887100,
,7298,,,,589300,1868400,
,7299,,,,592300,1868000,
,7300,,,,587500,1868100,
,7301,,,,713600,1750300,
,7302,,,,712500,1745700,
,7303,,,,681800,1724000,
,7304,,,,596000,1730800,
,7305,,,,638100,1755000,
,7306,,,,643500,1755100,
,7307,,,,621300,1776100,
,7308,,,,624100,1776100,
,7309,,,,611000,1772500,
,7310,,,,601900,1771500,
,7311,,,,602300,1768900,
,7312,,,,600500,1768800,
,7313,,,,598400,1771300,
,7314,,,,598400,1768900,
,7315,,,,598900,1765300,
,7316,,,,597900,1764800,
,7317,,,,597100,1759500,
,7318,,,,662400,1734000,
,7319,,,,591500,1807000,
,7320,,,,591500,1809600,
,7321,,,,581400,1801400,
,7322,,,,580700,1796100,
,7323,,,,578000,1795800,
,7324,,,,577000,1792500,
,7325,,,,577300,1790600,
,7326,,,,576400,1790500,
,7327,,,,569200,1795500,
,7328,,,,576000,1793900,
,7329,,,,576600,1793000,
,7330,,,,581000,1798900,
,7331,,,,572600,1784900,
,7332,,,,574200,1784900,
,7333,,,,576900,1784900,
,7334,,,,579100,1785300,
,7335,,,,573900,1782300,
,7336,,,,573900,1781000,
,7337,,,,690200,1889700,
,7338,,,,691000,1890200,
,7339,,,,575800,1777300,
,7340,,,,576800,1774100,
,7341,,,,579300,1775100,
,7342,,,,579300,1770800,
,7343,,,,577100,1770600,
,7344,,,,573900,1777200,
,7345,,,,574100,1774900,
,7346,,,,574200,1771900,
,7347,,,,574200,1770600,
,7348,,,,575300,1769200,
,7349,,,,573000,1777100,
,7350,,,,571300,1774800,
,7351,,,,690900,1889700,
,7352,,,,567200,1782100,
,7353,,,,564500,1782300,
,7354,,,,564400,1779400,
,7355,,,,568000,1776700,
,7356,,,,566100,1776300,
,7357,,,,563500,1776700,
,7358,,,,560800,1779300,
,7359,,,,561000,1776500,
,7360,,,,561100,1774000,
,7361,,,,558700,1776500,
,7362,,,,564200,1773400,
,7363,,,,566000,1773400,
,7364,,,,564600,1771900,
,7365,,,,563500,1772100,
,7366,,,,563700,1771100,
,7367,,,,563600,1770500,
,7368,,,,561200,1771900,
,7369,,,,561000,1771100,
,7370,,,,561000,1770800,
,7371,,,,558400,1768600,
,7372,,,,559700,1768200,
,7373,,,,559800,1767200,
,7374,,,,561400,1767200,
,7375,,,,563629,1768510,
,7376,,,,562499,1767800,
,7377,,,,563720,1767800,
,7378,,,,566300,1767900,
,7379,,,,566200,1768700,
,7380,,,,569800,1767900,
,7381,,,,569346,1766590,
,7382,,,,560000,1762400,
,7383,,,,557400,1762600,
,7384,,,,557400,1761300,
,7385,,,,557400,1759500,
,7386,,,,558500,1765900,
,7387,,,,555700,1765900,
,7388,,,,555400,1768500,
,7389,,,,561300,1768800,
,7390,,,,559700,1771900,
,7391,,,,559700,1771100,
,7392,,,,557000,1771200,
,7393,,,,557100,1771800,
,7394,,,,556900,1772600,
,7395,,,,556900,1776500,
,7396,,,,555200,1771000,
,7397,,,,553600,1768400,
,7398,,,,553900,1771000,
,7399,,,,553600,1772100,
,7400,,,,554300,1773900,
,7401,,,,554300,1776300,
,7402,,,,551000,1765800,
,7403,,,,552000,1768400,
,7404,,,,551200,1768300,
,7405,,,,550500,1768400,
,7406,,,,551700,1770700,
,7407,,,,550700,1770900,
,7408,,,,547400,1771000,
,7409,,,,549900,1773700,
,7410,,,,551300,1773600,
,7411,,,,553900,1773600,
,7412,,,,547000,1776000,
,7413,,,,551300,1776200,
,7414,,,,569100,1809600,
,7415,,,,563500,1811000,
,7416,,,,569100,1812900,
,7417,,,,566400,1814300,
,7418,,,,569100,1814300,
,7419,,,,557800,1831900,
,7420,,,,567200,1832500,
,7421,,,,572300,1832700,
,7422,,,,577300,1832900,
,7423,,,,558700,1851000,
,7424,,,,690900,1887000,
,7425,,,,561300,1768200,
,7426,,,,562391,1768410,
,7427,,,,563400,1822100,
,7428,,,,567300,1824400,
,7429,,,,692300,1889700,
,7430,,,,557100,1965200,
,7431,,,,539400,1715400,
,7432,,,,565500,1774200,
,7433,,,,711300,1855600,
,7434,,,,555000,1697400,
,7435,,,,692800,1889700,
,7436,,,,692400,1887000,
,7437,,,,693200,1889700,
,7438,,,,693600,1889700,
,7439,,,,693300,1887000,
,7440,,,,696100,1889200,
,7441,,,,695700,1889600,
,7442,,,,634100,2109400,
,7443,,,,679500,1898000,
,7444,,,,632400,2041200,
,7445,,,,634700,2040000,
,7446,,,,650600,2001200,
,7447,,,,595700,1977600,
,7448,,,,676700,1876000,
,7449,,,,600900,2046000,
,7450,,,,650000,1881200,
,7451,,,,654400,1883300,
,7452,,,,616800,2075200,
,7453,,,,616900,2069200,
,7454,,,,548300,2045400,
,7455,,,,663300,1883600,
,7456,,,,665900,1883600,
,7457,,,,671200,1883800,
,7458,,,,673900,1883900,
,7459,,,,694900,1889300,
,7460,,,,688400,1888500,
,7461,,,,678600,1881300,
,7462,,,,679200,1881900,
,7463,,,,681800,1884000,
,7464,,,,630000,1952900,
,7465,,,,629800,1952000,
,7466,,,,648900,1956400,
,7467,,,,655200,1968100,
,7468,,,,630700,1973600,
,7469,,,,670200,1916800,
,7470,,,,683000,1891400,
,7471,,,,674600,1884200,
,7472,,,,682600,1884600,
,7473,,,,676100,1884200,
,7474,,,,681900,1881400,
,7475,,,,656400,1957200,
,7476,,,,656600,1955200,
,7477,,,,656400,1954600,
,7478,,,,635000,1933600,
,7479,,,,632500,1933400,
,7480,,,,635000,1902600,
,7481,,,,639600,1874600,
,7482,,,,640300,1874600,
,7483,,,,634600,1851700,
,7484,,,,694800,1902500,
,7485,,,,695500,1902500,
,7486,,,,695700,1902600,
,7487,,,,695300,1902000,
,7488,,,,696700,1903300,
,7489,,,,636200,1829700,
,7490,,,,717800,1763800,
,7491,,,,703800,1871400,
,7492,,,,703000,1873900,
,7493,,,,684500,1884200,
,7494,,,,686300,1884200,
,7495,,,,687200,1884200,
,7496,,,,707800,1839000,
,7497,,,,701400,1843500,
,7498,,,,704200,1844000,
,7499,,,,676900,1876000,
,7500,,,,677200,1873300,
,7501,,,,677100,1870700,
,7502,,,,677300,1868000,
,7503,,,,703900,1865900,
,7504,,,,684700,1876200,
,7505,,,,700100,1876500,
,7506,,,,689100,1910900,
,7507,,,,689100,1908200,
,7508,,,,687200,1881500,
,7509,,,,585000,1929000,
,7510,,,,585700,1928300,
,7511,,,,693400,1898000,
,7512,,,,682000,1901500,
,7513,,,,690900,1884300,
,7514,,,,690900,1881700,
,7515,,,,692500,1884400,
,7516,,,,688700,1893100,
,7517,,,,688800,1903700,
,7518,,,,691500,1890500,
,7519,,,,691500,1889700,
,7520,,,,672700,1887700,
,7521,,,,692500,1881700,
,7522,,,,600700,1950800,
,7523,,,,647600,1792800,
,7524,,,,647500,1790100,
,7525,,,,693400,1884400,
,7526,,,,693500,1881700,
,7527,,,,639900,1877200,
,7528,,,,554900,1816100,
,7529,,,,639900,1691400,
,7530,,,,569000,1762400,
,7531,,,,569601,1762400,
,7532,,,,557900,1782600,
,7533,,,,568000,1772000,
,7534,,,,568400,1770500,
,7535,,,,568200,1769500,
,7536,,,,563500,1809600,
,7537,,,,568800,1768100,
,7538,,,,695000,1884500,
,7539,,,,696100,1884500,
,7540,,,,697600,1884400,
,7541,,,,697100,1884900,
,7542,,,,521800,1845000,
,7543,,,,569900,1867100,
,7544,,,,557500,1894100,
,7545,,,,696800,1881700,
,7546,,,,644600,1878700,
,7547,,,,644700,1877700,
,7548,,,,644800,1876600,
,7549,,,,590500,1860000,
,7550,,,,593300,1876100,
,7551,,,,597400,1876000,
,7552,,,,582100,1861100,
,7553,,,,585500,1877500,
,7554,,,,647400,1877800,
,7555,,,,650100,1877900,
,7556,,,,607100,1905800,
,7557,,,,676700,1878600,
,7558,,,,601900,1950900,
,7559,,,,671400,1878500,
,7560,,,,671500,1875400,
,7561,,,,672100,1875900,
,7562,,,,674000,1878500,
,7563,,,,675300,1878600,
,7564,,,,674100,1877600,
,7565,,,,679000,1878700,
,7566,,,,682000,1878700,
,7567,,,,684600,1878800,
,7568,,,,687300,1878900,
,7569,,,,687400,1876300,
,7570,,,,692600,1879000,
,7571,,,,692700,1876300,
,7572,,,,693600,1879000,
,7573,,,,693600,1876300,
,7574,,,,695200,1879000,
,7575,,,,697878,1878960,
,7576,,,,698700,1879300,
,7577,,,,700000,1879000,
,7578,,,,699100,1880310,
,7579,,,,697900,1876500,
,7580,,,,698500,1876400,
,7581,,,,644900,1873100,
,7582,,,,598500,1977500,
,7583,,,,606900,1947300,
,7584,,,,606800,1949800,
,7585,,,,663700,1870200,
,7586,,,,666200,1873100,
,7587,,,,666300,1871000,
,7588,,,,606900,1948700,
,7589,,,,668800,1873100,
,7590,,,,671600,1873200,
,7591,,,,671700,1870500,
,7592,,,,674200,1873300,
,7593,,,,619400,1945200,
,7594,,,,682100,1873500,
,7595,,,,682200,1870800,
,7596,,,,684800,1873500,
,7597,,,,687400,1873600,
,7598,,,,687500,1870900,
,7599,,,,692818,1873630,
,7600,,,,692800,1871000,
,7601,,,,693600,1873700,
,7602,,,,693700,1871100,
,7603,,,,695400,1873700,
,7604,,,,696100,1870100,
,7605,,,,698000,1873900,
,7606,,,,698000,1871200,
,7607,,,,698700,1873900,
,7608,,,,700600,1873900,
,7609,,,,700700,1871300,
,7610,,,,701900,1873900,
,7611,,,,702800,1874400,
,7612,,,,463600,1876400,
,7613,,,,461700,1876600,
,7614,,,,462000,1875900,
,7615,,,,464400,1874500,
,7616,,,,702800,1874000,
,7617,,,,703000,1871300,
,7618,,,,599700,1981500,
,7619,,,,647400,1993200,
,7620,,,,704500,1871400,
,7621,,,,563900,1894500,
,7622,,,,591800,1975400,
,7623,,,,690985,1868220,
,7624,,,,691200,1865700,
,7625,,,,580600,1925600,
,7626,,,,581900,1925600,
,7627,,,,581600,1924600,
,7628,,,,582400,1925700,
,7629,,,,583200,1927200,
,7630,,,,582900,1927200,
,7631,,,,666400,1867700,
,7632,,,,666400,1865100,
,7633,,,,671700,1867900,
,7634,,,,671800,1865200,
,7635,,,,674400,1867900,
,7636,,,,636700,1995200,
,7637,,,,626700,1981500,
,7638,,,,679600,1868100,
,7639,,,,682300,1868000,
,7640,,,,682400,1865500,
,7641,,,,684900,1868100,
,7642,,,,687700,1865600,
,7643,,,,689600,1868300,
,7644,,,,692900,1868300,
,7645,,,,692900,1865700,
,7646,,,,593900,1974900,
,7647,,,,693700,1868400,
,7648,,,,693800,1865700,
,7649,,,,598500,1974900,
,7650,,,,695500,1868400,
,7651,,,,695800,1868400,
,7652,,,,696300,1868000,
,7653,,,,695500,1865200,
,7654,,,,696000,1865500,
,7655,,,,696900,1867900,
,7656,,,,698100,1868500,
,7657,,,,698200,1865500,
,7658,,,,700700,1868600,
,7659,,,,700800,1865600,
,7660,,,,703200,1868700,
,7661,,,,704200,1868700,
,7662,,,,705600,1869100,
,7663,,,,705400,1868400,
,7664,,,,705300,1868000,
,7665,,,,705200,1867500,
,7666,,,,674400,1897900,
,7667,,,,703900,1866100,
,7668,,,,703400,1865700,
,7669,,,,703800,1850100,
,7670,,,,645200,1861800,
,7671,,,,703800,1851400,
,7672,,,,663900,1862400,
,7673,,,,666500,1862400,
,7674,,,,666600,1859700,
,7675,,,,669200,1862500,
,7676,,,,671900,1862500,
,7677,,,,671900,1859900,
,7678,,,,674500,1862600,
,7679,,,,693100,1861310,
,7680,,,,693100,1861100,
,7681,,,,679800,1862800,
,7682,,,,682400,1862800,
,7683,,,,682500,1860200,
,7684,,,,685100,1862900,
,7685,,,,687700,1862900,
,7686,,,,687800,1860300,
,7687,,,,689700,1863000,
,7688,,,,691300,1863000,
,7689,,,,691800,1860400,
,7690,,,,693000,1863000,
,7691,,,,693800,1863100,
,7692,,,,693100,1860400,
,7693,,,,693100,1859100,
,7694,,,,695600,1863100,
,7695,,,,695800,1860500,
,7696,,,,698200,1863200,
,7697,,,,698300,1861200,
,7698,,,,698300,1860600,
,7699,,,,700800,1863300,
,7700,,,,701000,1860600,
,7701,,,,703500,1863300,
,7702,,,,704000,1863300,
,7703,,,,703500,1861400,
,7704,,,,703900,1861400,
,7705,,,,703500,1860600,
,7706,,,,705100,1863100,
,7707,,,,706622,1863570,
,7708,,,,706500,1863700,
,7709,,,,705400,1861700,
,7710,,,,706600,1861500,
,7711,,,,708900,1860800,
,7712,,,,593900,1973900,
,7713,,,,598500,1972300,
,7714,,,,693900,1861200,
,7715,,,,694100,1861300,
,7716,,,,666700,1857100,
,7717,,,,672000,1857200,
,7718,,,,674600,1857300,
,7719,,,,690600,1847000,
,7720,,,,677300,1855400,
,7721,,,,679900,1857500,
,7722,,,,651900,2001200,
,7723,,,,649200,2003300,
,7724,,,,647600,2003300,
,7725,,,,682500,1857500,
,7726,,,,647700,2005700,
,7727,,,,682600,1854200,
,7728,,,,685200,1857600,
,7729,,,,645800,2008700,
,7730,,,,685300,1854300,
,7731,,,,687800,1857700,
,7732,,,,644500,2009000,
,7733,,,,645100,2009000,
,7734,,,,644800,2010700,
,7735,,,,644600,2010500,
,7736,,,,643900,2010200,
,7737,,,,643500,2011000,
,7738,,,,643500,2011700,
,7739,,,,687900,1854400,
,7740,,,,689900,1857700,
,7741,,,,645000,2011700,
,7742,,,,643500,2012800,
,7743,,,,691900,1857800,
,7744,,,,692400,1857800,
,7745,,,,642100,2015700,
,7746,,,,642200,2016500,
,7747,,,,641700,2016400,
,7748,,,,641100,2017600,
,7749,,,,642000,2017000,
,7750,,,,641500,2018100,
,7751,,,,692000,1856500,
,7752,,,,693200,1857800,
,7753,,,,639600,2015700,
,7754,,,,693300,1854500,
,7755,,,,695800,1857800,
,7756,,,,633100,2015600,
,7757,,,,633200,2011700,
,7758,,,,695800,1854500,
,7759,,,,698400,1857900,
,7760,,,,637600,2011700,
,7761,,,,698500,1854600,
,7762,,,,701900,1854700,
,7763,,,,640200,2009000,
,7764,,,,638000,2009000,
,7765,,,,636400,2009000,
,7766,,,,635400,2009000,
,7767,,,,634500,2009000,
,7768,,,,703600,1858000,
,7769,,,,692900,1854500,
,7770,,,,636600,2008100,
,7771,,,,638300,2006400,
,7772,,,,638500,2008300,
,7773,,,,706300,1858100,
,7774,,,,637800,2005100,
,7775,,,,709300,1855000,
,7776,,,,643300,2001200,
,7777,,,,656200,1851500,
,7778,,,,656200,1850800,
,7779,,,,632700,2002900,
,7780,,,,632200,2003800,
,7781,,,,631200,2006400,
,7782,,,,693000,1852500,
,7783,,,,628200,2003800,
,7784,,,,693000,1849900,
,7785,,,,631500,1998600,
,7786,,,,626400,1998500,
,7787,,,,666900,1849200,
,7788,,,,666600,1846500,
,7789,,,,671800,1851900,
,7790,,,,624400,2002100,
,7791,,,,624400,2001700,
,7792,,,,624600,2001700,
,7793,,,,624600,2002100,
,7794,,,,672200,1849200,
,7795,,,,622100,2003800,
,7796,,,,677400,1852100,
,7797,,,,677500,1849400,
,7798,,,,625100,2003800,
,7799,,,,626400,2002400,
,7800,,,,626400,2003800,
,7801,,,,677500,1846800,
,7802,,,,626400,2006400,
,7803,,,,680100,1852200,
,7804,,,,680200,1846900,
,7805,,,,629500,2009100,
,7806,,,,682700,1852200,
,7807,,,,682800,1849500,
,7808,,,,626400,2011700,
,7809,,,,682800,1847000,
,7810,,,,685300,1852300,
,7811,,,,611482,2068754,
,7812,,,,610300,2068500,
,7813,,,,603600,2120300,
,7814,,,,685500,1847000,
,7815,,,,602400,2133600,
,7816,,,,602500,2149400,
,7817,,,,686000,1930700,
,7818,,,,685800,1932000,
,7819,,,,688000,1852400,
,7820,,,,688100,1849700,
,7821,,,,687800,1847100,
,7822,,,,690700,1852400,
,7823,,,,690200,1850100,
,7824,,,,615700,2011800,
,7825,,,,618300,2006100,
,7826,,,,693400,1852500,
,7827,,,,693400,1849800,
,7828,,,,693500,1847200,
,7829,,,,611500,2003800,
,7830,,,,610500,2008600,
,7831,,,,695900,1852500,
,7832,,,,696100,1847200,
,7833,,,,698600,1852600,
,7834,,,,698600,1850000,
,7835,,,,609100,2016300,
,7836,,,,608400,2016500,
,7837,,,,703800,1852800,
,7838,,,,606900,2017200,
,7839,,,,706500,1849300,
,7840,,,,602400,2017200,
,7841,,,,693100,1847200,
,7842,,,,706400,1852800,
,7843,,,,602400,2009200,
,7844,,,,604700,2009300,
,7845,,,,706600,1847500,
,7846,,,,709400,1853000,
,7847,,,,709600,1850300,
,7848,,,,599800,2002100,
,7849,,,,597100,2005200,
,7850,,,,709600,1847700,
,7851,,,,594400,2006100,
,7852,,,,593400,2006500,
,7853,,,,593100,2007000,
,7854,,,,592700,2006700,
,7855,,,,713000,1853100,
,7856,,,,713400,1847800,
,7857,,,,714300,1853100,
,7858,,,,593100,2009300,
,7859,,,,589100,2009200,
,7860,,,,714400,1850400,
,7861,,,,593200,2014500,
,7862,,,,592600,2018700,
,7863,,,,587900,2014600,
,7864,,,,677400,1897700,
,7865,,,,676800,1897200,
,7866,,,,679300,1897300,
,7867,,,,679500,1897800,
,7868,,,,575400,2002100,
,7869,,,,573300,2001600,
,7870,,,,682400,1898100,
,7871,,,,680900,1897400,
,7872,,,,574500,2007600,
,7873,,,,569896,2006740,
,7874,,,,569100,2007900,
,7875,,,,574600,2009300,
,7876,,,,680100,1897800,
,7877,,,,682200,1897900,
,7878,,,,681500,1897400,
,7879,,,,683300,1897900,
,7880,,,,567000,2017400,
,7881,,,,685600,1897500,
,7882,,,,565800,2014600,
,7883,,,,685900,1898100,
,7884,,,,658200,1896300,
,7885,,,,658200,1896100,
,7886,,,,560000,2016700,
,7887,,,,664000,1897200,
,7888,,,,663600,1897000,
,7889,,,,667700,1897300,
,7890,,,,666100,1897100,
,7891,,,,561300,2011900,
,7892,,,,562700,2011900,
,7893,,,,670300,1897400,
,7894,,,,670400,1897200,
,7895,,,,670800,1897100,
,7896,,,,671400,1897600,
,7897,,,,562700,2010800,
,7898,,,,671400,1897400,
,7899,,,,672100,1897200,
,7900,,,,562700,2001300,
,7901,,,,674300,1897700,
,7902,,,,671300,1881100,
,7903,,,,553400,1999800,
,7904,,,,671300,1880700,
,7905,,,,666000,1879000,
,7906,,,,553500,2006700,
,7907,,,,675000,1846600,
,7908,,,,549500,2006700,
,7909,,,,548100,2006700,
,7910,,,,548100,2002800,
,7911,,,,559200,2006700,
,7912,,,,540200,2002700,
,7913,,,,542700,2006500,
,7914,,,,540200,2006700,
,7915,,,,536200,2002700,
,7916,,,,536200,2004000,
,7917,,,,536200,2009300,
,7918,,,,643900,1936700,
,7919,,,,555100,2014600,
,7920,,,,538500,2009400,
,7921,,,,643800,1936700,
,7922,,,,539800,2013200,
,7923,,,,549600,2012000,
,7924,,,,644800,1937000,
,7925,,,,553600,2012000,
,7926,,,,552900,2014600,
,7927,,,,554400,2014600,
,7928,,,,554000,2018200,
,7929,,,,645900,1936700,
,7930,,,,549600,2014800,
,7931,,,,645500,1936500,
,7932,,,,644700,1935500,
,7933,,,,543700,2019600,
,7934,,,,649900,1936300,
,7935,,,,552000,2019900,
,7936,,,,554300,2019900,
,7937,,,,554700,2024700,
,7938,,,,647500,1936500,
,7939,,,,649900,1936100,
,7940,,,,550400,2027400,
,7941,,,,650500,1935600,
,7942,,,,652300,1934500,
,7943,,,,544400,2029500,
,7944,,,,653100,1933800,
,7945,,,,549900,2028900,
,7946,,,,654200,1933100,
,7947,,,,556400,2027900,
,7948,,,,550000,2030800,
,7949,,,,555600,2032200,
,7950,,,,556000,2037800,
,7951,,,,555300,2033000,
,7952,,,,653400,1933600,
,7953,,,,656500,1931900,
,7954,,,,550800,2034000,
,7955,,,,657300,1931100,
,7956,,,,659300,1930100,
,7957,,,,537100,2033200,
,7958,,,,659700,1929800,
,7959,,,,559300,2043500,
,7960,,,,659672,1930669,
,7961,,,,662500,1930300,
,7962,,,,659400,1932600,
,7963,,,,659500,1934800,
,7964,,,,658900,1936900,
,7965,,,,666000,1878300,
,7966,,,,548700,2036500,
,7967,,,,660100,1929000,
,7968,,,,660100,1929500,
,7969,,,,661400,1928100,
,7970,,,,660900,1928200,
,7971,,,,662200,1927500,
,7972,,,,661200,1928000,
,7973,,,,661800,1926100,
,7974,,,,664300,1925700,
,7975,,,,562600,2038200,
,7976,,,,563200,2037000,
,7977,,,,565900,2038400,
,7978,,,,570200,2040800,
,7979,,,,664500,1925800,
,7980,,,,665200,1925200,
,7981,,,,574800,2033000,
,7982,,,,665200,1925000,
,7983,,,,666500,1924300,
,7984,,,,559200,2029900,
,7985,,,,560000,2029500,
,7986,,,,560000,2027800,
,7987,,,,559800,2028600,
,7988,,,,666600,1924000,
,7989,,,,559900,2019900,
,7990,,,,666000,1924100,
,7991,,,,567900,2023000,
,7992,,,,666900,1924100,
,7993,,,,571800,2022900,
,7994,,,,574500,2022400,
,7995,,,,667200,1923200,
,7996,,,,669500,1921400,
,7997,,,,576400,2029400,
,7998,,,,668000,1921900,
,7999,,,,670900,1920400,
,8000,,,,589200,2020100,
,8001,,,,591900,2028900,
,8002,,,,670800,1920200,
,8003,,,,672500,1919500,
,8004,,,,596500,2030400,
,8005,,,,592000,2030400,
,8006,,,,589900,2030200,
,8007,,,,589100,2030700,
,8008,,,,672000,1919600,
,8009,,,,591000,2034300,
,8010,,,,589400,2036200,
,8011,,,,672600,1919200,
,8012,,,,585400,2034100,
,8013,,,,584600,2035400,
,8014,,,,672800,1920900,
,8015,,,,672500,1919000,
,8016,,,,581000,2040700,
,8017,,,,585000,2040900,
,8018,,,,672900,1918400,
,8019,,,,674300,1917900,
,8020,,,,673600,1918000,
,8021,,,,589200,2040900,
,8022,,,,589100,2039000,
,8023,,,,687800,1891300,
,8024,,,,677800,1915400,
,8025,,,,595900,2035700,
,8026,,,,676300,1916200,
,8027,,,,678800,1914500,
,8028,,,,679100,1914100,
,8029,,,,610500,2023800,
,8030,,,,610500,2030300,
,8031,,,,680900,1912700,
,8032,,,,679600,1913700,
,8033,,,,603300,2081900,
,8034,,,,682300,1910200,
,8035,,,,618400,2030300,
,8036,,,,605400,2081000,
,8037,,,,682000,1911100,
,8038,,,,682900,1908800,
,8039,,,,624700,2023500,
,8040,,,,683100,1907600,
,8041,,,,683600,1905800,
,8042,,,,625000,2030200,
,8043,,,,683300,1905900,
,8044,,,,684000,1905300,
,8045,,,,627500,2032900,
,8046,,,,627600,2030200,
,8047,,,,683900,1905100,
,8048,,,,632200,2022200,
,8049,,,,633300,2020400,
,8050,,,,683300,1898100,
,8051,,,,677400,1898000,
,8052,,,,687700,1891700,
,8053,,,,689100,1891300,
,8054,,,,634400,2027500,
,8055,,,,635300,2027500,
,8056,,,,637200,2028100,
,8057,,,,687500,1891600,
,8058,,,,687000,1891300,
,8059,,,,637600,2029800,
,8060,,,,637200,2031100,
,8061,,,,687600,1890400,
,8062,,,,687400,1890400,
,8063,,,,636900,2032700,
,8064,,,,688498,1887600,
,8065,,,,633700,2034000,
,8066,,,,632400,2034100,
,8067,,,,688236,1887650,
,8068,,,,688622,1887730,
,8069,,,,635800,2034800,
,8070,,,,637400,2035200,
,8071,,,,637000,2038300,
,8072,,,,688800,1887400,
,8073,,,,690996,1884900,
,8074,,,,691200,1884800,
,8075,,,,691200,1885300,
,8076,,,,634700,2044600,
,8077,,,,632400,2042800,
,8078,,,,691400,1885400,
,8079,,,,691600,1885400,
,8080,,,,691600,1884900,
,8081,,,,691600,1883500,
,8082,,,,691200,1883500,
,8083,,,,691200,1882500,
,8084,,,,631600,2059300,
,8085,,,,691600,1882500,
,8086,,,,629100,2059300,
,8087,,,,691600,1881000,
,8088,,,,691200,1881100,
,8089,,,,691200,1879600,
,8090,,,,629100,2055300,
,8091,,,,691600,1878300,
,8092,,,,691700,1878200,
,8093,,,,691200,1878300,
,8094,,,,691400,1877000,
,8095,,,,625400,2044700,
,8096,,,,691700,1877000,
,8097,,,,691928,1875130,
,8098,,,,691373,1875590,
,8099,,,,691390,1874900,
,8100,,,,691884,1874750,
,8101,,,,691600,1875100,
,8102,,,,691700,1875500,
,8103,,,,691840,1874430,
,8104,,,,622700,2059300,
,8105,,,,691426,1874580,
,8106,,,,618500,2059300,
,8107,,,,691100,1872400,
,8108,,,,613200,2056700,
,8109,,,,691708,1872010,
,8110,,,,691452,1871410,
,8111,,,,619300,2055500,
,8112,,,,691300,1871900,
,8113,,,,691100,1872000,
,8114,,,,691655,1871670,
,8115,,,,611600,2054200,
,8116,,,,691620,1870100,
,8117,,,,610500,2047800,
,8118,,,,691143,1870290,
,8119,,,,691170,1869230,
,8120,,,,691646,1869110,
,8121,,,,691646,1867400,
,8122,,,,615800,2044800,
,8123,,,,599300,2112400,
,8124,,,,610600,2044800,
,8125,,,,601100,2112400,
,8126,,,,613200,2044800,
,8127,,,,691170,1867460,
,8128,,,,610600,2043900,
,8129,,,,691400,1865900,
,8130,,,,604600,2043800,
,8131,,,,604800,2045600,
,8132,,,,691600,1864800,
,8133,,,,601966,2046822,
,8134,,,,599900,2044700,
,8135,,,,601882,2044700,
,8136,,,,691646,1866400,
,8137,,,,691600,1864600,
,8138,,,,691300,1865300,
,8139,,,,595900,2042300,
,8140,,,,691267,1866390,
,8141,,,,593200,2042400,
,8142,,,,592800,2042100,
,8143,,,,592700,2042300,
,8144,,,,589100,2042400,
,8145,,,,691400,1864800,
,8146,,,,691600,1864300,
,8147,,,,691300,1864000,
,8148,,,,581800,2043700,
,8149,,,,579100,2043600,
,8150,,,,578300,2043500,
,8151,,,,578700,2044200,
,8152,,,,691700,1863700,
,8153,,,,581300,2051900,
,8154,,,,585000,2051600,
,8155,,,,589100,2051100,
,8156,,,,692159,1862020,
,8157,,,,594800,2050400,
,8158,,,,691900,1861800,
,8159,,,,692300,1861800,
,8160,,,,692500,1861400,
,8161,,,,693000,1859800,
,8162,,,,602000,2049200,
,8163,,,,692800,1859800,
,8164,,,,693000,1858400,
,8165,,,,605300,2054100,
,8166,,,,605300,2056700,
,8167,,,,692900,1857100,
,8168,,,,605400,2060800,
,8169,,,,607900,2060900,
,8170,,,,693200,1853800,
,8171,,,,594800,2054200,
,8172,,,,693000,1853900,
,8173,,,,591900,2054200,
,8174,,,,589000,2054100,
,8175,,,,589000,2057318,
,8176,,,,693300,1851000,
,8177,,,,693100,1851200,
,8178,,,,582300,2054100,
,8179,,,,586365,2059600,
,8180,,,,693400,1848000,
,8181,,,,693300,1845700,
,8182,,,,569600,2053100,
,8183,,,,570700,2051300,
,8184,,,,696700,1858800,
,8185,,,,694300,1863100,
,8186,,,,696900,1858900,
,8187,,,,697500,1858200,
,8188,,,,570500,2041100,
,8189,,,,697100,1859200,
,8190,,,,697500,1858000,
,8191,,,,697100,1857800,
,8192,,,,560200,2044900,
,8193,,,,560300,2043500,
,8194,,,,699800,1856000,
,8195,,,,699800,1856600,
,8196,,,,699600,1856100,
,8197,,,,553500,2051200,
,8198,,,,698500,1856500,
,8199,,,,551100,2041300,
,8200,,,,549700,2043600,
,8201,,,,680300,1898000,
,8202,,,,548300,2043600,
,8203,,,,652100,1980000,
,8204,,,,709200,1847300,
,8205,,,,546700,2049400,
,8206,,,,541700,2042300,
,8207,,,,536400,2041700,
,8208,,,,708900,1847300,
,8209,,,,537800,2046300,
,8210,,,,541500,2046300,
,8211,,,,541600,2051200,
,8212,,,,539000,2054400,
,8213,,,,538600,2055500,
,8214,,,,644400,1870100,
,8215,,,,536900,2061900,
,8216,,,,541600,2060900,
,8217,,,,645500,1869500,
,8218,,,,656000,1874200,
,8219,,,,545600,2060100,
,8220,,,,545700,2061000,
,8221,,,,548000,2060500,
,8222,,,,654800,1873800,
,8223,,,,625900,1962900,
,8224,,,,552200,2052900,
,8225,,,,626800,1962400,
