name,link_id,from_node_id,to_node_id,facility_type,link_type,length,lanes,free_speed,capacity,dir_flag,cost,VDF_alpha,VDF_beta,VDF_plf,ref_volume,ref_cost,allowed_uses
,16101,6340,11786,Highway,1,1.33,1,44,1440,1,0,0.15,4,1,1520.306604,2.435926412,
,16102,6341,2427,Highway,1,0.23,1,25,810,1,0,0.15,4,1,540.0854112,0.625865906,
,16103,6341,4395,Highway,1,0.25,1,28,1920,1,0,0.15,4,1,833.9975026,0.565170025,
,16104,6341,6312,Highway,1,0.25,1,28,1400,1,0,0.15,4,1,1173.66573,0.599544763,
,16105,6341,6722,Highway,1,0.25,1,25,810,1,0,0.15,4,1,709.2136093,0.71539452,
,16106,6342,2364,Highway,1,1.9,1,29,430,1,0,0.15,4,1,183.2943054,4.293819017,
,16107,6342,2391,Highway,1,0.77,1,43,430,1,0,0.15,4,1,744.3893968,2.603030041,
,16108,6342,6346,Highway,1,0.87,1,27,770,1,0,0.15,4,1,60.60205083,1.957510014,
,16109,6342,11210,Highway,1,1,1,40,860,1,0,0.15,4,1,114.48,1.750070649,
,16110,6343,6349,Highway,1,0.65,1,33,430,1,0,0.15,4,1,0,1.2765,
,16111,6343,9247,Highway,1,0.76,1,47,1440,1,0,0.15,4,1,673.3597751,1.108540709,
,16112,6343,9784,Highway,1,0.51,1,38,2520,1,0,0.15,4,1,1415.568672,0.903925476,
,16113,6344,978,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,541.62,0.125,
,16114,6344,9782,Highway,1,0.57,1,34,1260,1,0,0.15,4,1,270.0830568,1.119809381,
,16115,6344,9785,Highway,1,0.5,1,38,2520,1,0,0.15,4,1,2239.319408,0.945147878,
,16116,6344,9791,Highway,1,0.5,1,38,1620,1,0,0.15,4,1,1540.62672,0.967019987,
,16117,6345,981,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,340.58,0.1275,
,16118,6345,11158,Highway,1,1.54,1,42,770,1,0,0.15,4,1,726.7706123,2.682403116,
,16119,6345,12374,Highway,1,0.51,1,36,1440,1,0,0.15,4,1,2385.812218,1.757164759,
,16120,6345,12376,Highway,1,0.67,1,38,1440,1,0,0.15,4,1,2875.875943,3.570714057,
,16121,6346,2371,Highway,1,0.82,1,27,770,1,0,0.15,4,1,308.45925,1.851335245,
,16122,6346,6342,Highway,1,0.87,1,27,600,1,0,0.15,4,1,30.86469256,1.957501828,
,16123,6346,11211,Highway,1,0.79,1,27,600,1,0,0.15,4,1,589.6006555,1.998491299,
,16124,6347,4398,Highway,1,0.25,1,28,1368,1,0,0.15,4,1,2048.86822,0.939874872,
,16125,6347,6201,Highway,1,0.5,1,24,1292,1,0,0.15,4,1,1663.968823,1.820225718,
,16126,6347,6354,Highway,1,0.51,1,22,396,1,0,0.15,4,1,484.8146398,1.763972345,
,16127,6347,6368,Highway,1,0.25,1,28,1368,1,0,0.15,4,1,1917.480131,0.851994531,
,16128,6348,2410,Highway,1,1.01,1,32,810,1,0,0.15,4,1,0,1.9835,
,16129,6348,9248,Highway,1,0.2,1,32,720,1,0,0.15,4,1,659.2659093,0.429165783,
,16130,6348,11215,Highway,1,1.49,1,42,430,1,0,0.15,4,1,380.7748005,2.542768616,
,16131,6349,6343,Highway,1,0.65,1,33,430,1,0,0.15,4,1,0,1.2765,
,16132,6349,6357,Highway,1,1.6,1,34,430,1,0,0.15,4,1,0,3.143,
,16133,6349,9248,Highway,1,0.58,1,32,720,1,0,0.15,4,1,176.8900733,1.139543202,
,16134,6349,9783,Highway,1,0.41,1,35,860,1,0,0.15,4,1,225.8179613,0.806001287,
,16135,6350,3936,Highway,1,1.02,1,42,2520,1,0,0.15,4,1,1646.664373,1.6521919,
,16136,6350,9783,Highway,1,0.6,1,35,860,1,0,0.15,4,1,176.8900733,1.179276266,
,16137,6350,11156,Highway,1,0.58,1,38,1440,1,0,0.15,4,1,1412.348552,1.135761389,
,16138,6351,2423,Highway,1,1.76,1,43,810,1,0,0.15,4,1,154.9041871,2.787470887,
,16139,6351,2912,Highway,1,0.12,1,33,860,1,0,0.15,4,1,449.958862,0.238315559,
,16140,6351,11217,Highway,1,1.04,1,23,360,1,0,0.15,4,1,301.3067172,2.939721969,
,16141,6352,2489,Highway,1,0.57,1,35,410,1,0,0.15,4,1,357.5873974,1.204296751,
,16142,6352,2502,Highway,1,1.05,1,42,1440,1,0,0.15,4,1,1354.604293,1.826944411,
,16143,6352,2912,Highway,1,0.28,1,25,600,1,0,0.15,4,1,44.95418706,0.742003176,
,16144,6352,9682,Highway,1,0.34,1,39,2160,1,0,0.15,4,1,1163.361381,0.601437319,
,16145,6353,2415,Highway,1,0.5,1,40,2060,1,0,0.15,4,1,1627.314377,0.91880962,
,16146,6353,6355,Highway,1,0.58,1,38,900,1,0,0.15,4,1,661.3938833,1.053061086,
,16147,6353,11215,Highway,1,0.51,1,40,1880,1,0,0.15,4,1,1385.899522,0.926388183,
,16148,6354,4397,Highway,1,0.25,1,25,405,1,0,0.15,4,1,669.3766894,1.334090824,
,16149,6354,6347,Highway,1,0.51,1,22,396,1,0,0.15,4,1,544.1533401,2.006101702,
,16150,6354,6366,Highway,1,0.26,1,22,468,1,0,0.15,4,1,531.7124258,0.844955134,
,16151,6354,10586,Highway,1,0.23,1,28,1360,1,0,0.15,4,1,619.87165,0.520477834,
,16152,6355,6353,Highway,1,0.58,1,38,450,1,0,0.15,4,1,463.45,1.161815532,
,16153,6355,6356,Highway,1,0.25,1,38,810,1,0,0.15,4,1,921.4066853,0.531686333,
,16154,6355,11215,Highway,1,0.16,1,29,340,1,0,0.15,4,1,229.505005,0.369965388,
,16155,6356,2907,Highway,1,0.2,1,38,450,1,0,0.15,4,1,718.2113503,0.641992378,
,16156,6356,6355,Highway,1,0.25,1,38,900,1,0,0.15,4,1,692.955005,0.457268451,
,16157,6356,6358,Highway,1,0.57,1,38,860,1,0,0.15,4,1,1047.530429,1.279812533,
,16158,6356,6371,Highway,1,1.14,1,43,720,1,0,0.15,4,1,959.5547241,2.524256595,
,16159,6357,2907,Highway,1,0.61,1,40,1360,1,0,0.15,4,1,1171.753272,1.143131275,
,16160,6357,6349,Highway,1,1.6,1,34,430,1,0,0.15,4,1,0,3.143,
,16161,6357,6358,Highway,1,0.33,1,33,600,1,0,0.15,4,1,0,0.6485,
,16162,6357,11159,Highway,1,1.02,1,47,1360,1,0,0.15,4,1,1801.258675,2.043964794,
,16163,6358,6356,Highway,1,0.57,1,38,770,1,0,0.15,4,1,605.5475491,1.046555474,
,16164,6358,6357,Highway,1,0.33,1,33,430,1,0,0.15,4,1,0,0.6485,
,16165,6358,6359,Highway,1,0.19,1,37,770,1,0,0.15,4,1,1047.530429,0.478933286,
,16166,6359,6358,Highway,1,0.19,1,37,860,1,0,0.15,4,1,605.5475491,0.343008369,
,16167,6359,11162,Highway,1,0.98,1,40,430,1,0,0.15,4,1,142.9945844,1.717696579,
,16168,6359,12412,Highway,1,0.79,1,43,680,1,0,0.15,4,1,904.5358444,1.745023695,
,16169,6360,6361,Highway,1,0.32,1,36,1440,1,0,0.15,4,1,1807.963161,0.738912563,
,16170,6360,9776,Highway,1,0.49,1,29,900,1,0,0.15,4,1,714.5655384,1.160913814,
,16171,6360,9779,Highway,1,0.4,1,38,1540,1,0,0.15,4,1,2108.800682,1.016447566,
,16172,6360,11159,Highway,1,0.99,1,45,1360,1,0,0.15,4,1,1597.412386,1.944358007,
,16173,6361,6360,Highway,1,0.32,1,36,1440,1,0,0.15,4,1,1592.842936,0.667788975,
,16174,6361,11164,Highway,1,0.26,1,36,1620,1,0,0.15,4,1,671.0864989,0.456722701,
,16175,6361,12415,Highway,1,0.73,1,38,1440,1,0,0.15,4,1,626.8817893,1.283399267,
,16176,6361,12418,Highway,1,1.03,1,36,720,1,0,0.15,4,1,1056.412115,2.876546907,
,16177,6362,987,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,286.77,0.1275,
,16178,6362,3940,Highway,1,0.51,1,36,1980,1,0,0.15,4,1,1095.70923,0.90326151,
,16179,6362,9781,Highway,1,0.52,1,22,288,1,0,0.15,4,1,0,1.378,
,16180,6362,11160,Highway,1,0.51,1,36,1440,1,0,0.15,4,1,1500.411365,1.027752128,
,16181,6362,11161,Highway,1,1,1,23,340,1,0,0.15,4,1,174.6039383,2.675038192,
,16182,6363,4395,Highway,1,0.16,1,28,1920,1,0,0.15,4,1,257.2553759,0.36001547,
,16183,6363,4396,Highway,1,0.15,1,25,711,1,0,0.15,4,1,603.7249681,0.425571906,
,16184,6363,6367,Highway,1,0.13,1,25,711,1,0,0.15,4,1,1181.507622,0.701372892,
,16185,6364,4488,Highway,1,0.53,1,35,430,1,0,0.15,4,1,672.9814283,1.859575974,
,16186,6364,12376,Highway,1,0.98,1,36,680,1,0,0.15,4,1,415.93,1.745864122,
,16187,6364,12423,Highway,1,1.03,1,36,680,1,0,0.15,4,1,649.5737142,1.995473583,
,16188,6365,2908,Highway,1,0.76,1,36,810,1,0,0.15,4,1,769.4883439,1.46927213,
,16189,6365,6378,Highway,1,0.9,1,27,430,1,0,0.15,4,1,0,2.025,
,16190,6365,11216,Highway,1,1,1,36,720,1,0,0.15,4,1,711.2714918,1.964286169,
,16191,6366,6354,Highway,1,0.26,1,22,396,1,0,0.15,4,1,427.0243939,0.815562733,
,16192,6366,6367,Highway,1,0.05,1,22,711,1,0,0.15,4,1,836.5926838,0.167002483,
,16193,6366,6369,Highway,1,0.22,1,28,648,1,0,0.15,4,1,602.6373906,0.544370578,
,16194,6367,6363,Highway,1,0.13,1,25,396,1,0,0.15,4,1,860.980344,1.39027452,
,16195,6367,6366,Highway,1,0.05,1,22,468,1,0,0.15,4,1,973.979495,0.470166789,
,16196,6367,6725,Highway,1,0.19,1,22,711,1,0,0.15,4,1,713.0986921,0.572711181,
,16197,6367,6729,Highway,1,0.27,1,25,396,1,0,0.15,4,1,582.8718588,1.171723732,
,16198,6368,4406,Highway,1,0.27,1,28,1881,1,0,0.15,4,1,2082.141083,0.729110325,
,16199,6368,6208,Highway,1,0.5,1,25,405,1,0,0.15,4,1,584.8352918,2.107684442,
,16200,6368,6347,Highway,1,0.25,1,28,1368,1,0,0.15,4,1,2053.987079,0.943660338,
,16201,6368,10586,Highway,1,0.52,1,28,1440,1,0,0.15,4,1,1640.005572,1.432455648,
,16202,6369,4404,Highway,1,0.26,1,28,891,1,0,0.15,4,1,1054.124445,0.737809842,
,16203,6369,6366,Highway,1,0.22,1,28,972,1,0,0.15,4,1,360.5625475,0.496249687,
,16204,6369,6729,Highway,1,0.18,1,32,1980,1,0,0.15,4,1,2433.090228,0.459687064,
,16205,6369,10586,Highway,1,0.26,1,32,1440,1,0,0.15,4,1,2060.890691,0.79166999,
,16206,6370,9669,Highway,1,0.4,1,38,1980,1,0,0.15,4,1,2386.652868,0.889993514,
,16207,6370,11015,Highway,1,0.5,1,38,1440,1,0,0.15,4,1,1236.144705,0.936091362,
,16208,6370,11016,Highway,1,0.7,1,35,430,1,0,0.15,4,1,581.2831018,1.976103802,
,16209,6371,3601,Highway,1,0.32,1,35,430,1,0,0.15,4,1,895.8222921,2.180233743,
,16210,6371,6356,Highway,1,1.14,1,43,810,1,0,0.15,4,1,805.6188063,2.028106978,
,16211,6371,6373,Highway,1,0.98,1,43,990,1,0,0.15,4,1,1012.039485,1.76609962,
,16212,6371,11162,Highway,1,0.88,1,42,1980,1,0,0.15,4,1,1099.926817,1.409756514,
,16213,6372,2421,Highway,1,0.29,1,30,1450,1,0,0.15,4,1,950.969953,0.668595869,
,16214,6372,6388,Highway,1,0.29,1,28,1800,1,0,0.15,4,1,789.1364351,0.655713939,
,16215,6372,9078,Highway,1,0.03,1,28,1440,1,0,0.15,4,1,2350.214427,0.131359056,
,16216,6373,2504,Highway,1,0.7,1,25,360,1,0,0.15,4,1,331.7403456,2.036712042,
,16217,6373,6371,Highway,1,0.98,1,43,720,1,0,0.15,4,1,869.0141534,1.968048787,
,16218,6373,11168,Highway,1,0.57,1,29,540,1,0,0.15,4,1,686.9817856,1.730421554,
,16219,6373,11174,Highway,1,0.63,1,37,810,1,0,0.15,4,1,1287.062182,2.00611017,
,16220,6374,6375,Highway,1,0.5,1,33,891,1,0,0.15,4,1,1178.51468,1.375460601,
,16221,6374,6376,Highway,1,0.5,1,25,405,1,0,0.15,4,1,499.0780461,1.740074714,
,16222,6374,6377,Highway,1,0.7,1,29,648,1,0,0.15,4,1,940.9367884,2.50860048,
,16223,6374,8357,Highway,1,0.51,1,28,1440,1,0,0.15,4,1,1297.560737,1.24836773,
,16224,6374,8828,Highway,1,0.69,1,29,648,1,0,0.15,4,1,867.2054563,2.216485092,
,16225,6374,10343,Highway,1,0.5,1,33,648,1,0,0.15,4,1,1057.003406,1.89207588,
,16226,6375,2425,Highway,1,0.5,1,25,405,1,0,0.15,4,1,610.9918914,2.257382683,
,16227,6375,6374,Highway,1,0.5,1,33,648,1,0,0.15,4,1,1108.687342,2.08356065,
,16228,6375,8356,Highway,1,0.51,1,25,405,1,0,0.15,4,1,434.5133002,1.59475674,
,16229,6375,10346,Highway,1,0.25,1,33,711,1,0,0.15,4,1,1253.302208,1.112788575,
,16230,6376,6374,Highway,1,0.5,1,25,405,1,0,0.15,4,1,598.5808295,2.183902026,
,16231,6376,6377,Highway,1,0.45,1,32,1368,1,0,0.15,4,1,2166.325386,1.610770553,
,16232,6376,7138,Highway,1,0.37,1,32,2310,1,0,0.15,4,1,2967.201424,0.985393241,
,16233,6376,8752,Highway,1,0.06,1,25,891,1,0,0.15,4,1,1228.773712,0.237132295,
,16234,6377,2425,Highway,1,0.05,1,32,1368,1,0,0.15,4,1,2123.885386,0.173449653,
,16235,6377,2426,Highway,1,0.06,1,29,648,1,0,0.15,4,1,983.3767884,0.230466784,
,16236,6377,6374,Highway,1,0.7,1,29,648,1,0,0.15,4,1,1046.202185,3.00186131,
,16237,6377,6376,Highway,1,0.45,1,32,1881,1,0,0.15,4,1,2633.193041,1.327641392,
,16238,6378,6365,Highway,1,0.9,1,27,510,1,0,0.15,4,1,0,2.025,
,16239,6378,11216,Highway,1,1.01,1,47,1440,1,0,0.15,4,1,1846.455667,1.955972758,
,16240,6378,11220,Highway,1,0.78,1,45,1440,1,0,0.15,4,1,2033.751379,1.8556776,
,16241,6379,2425,Highway,1,0.25,1,32,1368,1,0,0.15,4,1,2371.374947,1.072538715,
,16242,6379,6386,Highway,1,0.35,1,28,729,1,0,0.15,4,1,859.3250265,0.990225802,
,16243,6379,6759,Highway,1,0.25,1,28,1881,1,0,0.15,4,1,2318.911564,0.735737867,
,16244,6379,10346,Highway,1,0.51,1,28,729,1,0,0.15,4,1,1001.465486,1.692410611,
,16245,6380,6385,Highway,1,0.57,1,28,648,1,0,0.15,4,1,642.3653279,1.447629419,
,16246,6380,6389,Highway,1,0.5,1,32,1540,1,0,0.15,4,1,1680.139528,1.164125432,
,16247,6380,8753,Highway,1,0.06,1,28,1980,1,0,0.15,4,1,1359.924652,0.139005633,
,16248,6380,8994,Highway,1,0.55,1,28,1440,1,0,0.15,4,1,1047.625016,1.283722924,
,16249,6381,2515,Highway,1,0.42,1,37,430,1,0,0.15,4,1,3.058799016,0.735,
,16250,6381,6382,Highway,1,0.39,1,35,340,1,0,0.15,4,1,581.4645086,1.624909577,
,16251,6381,11220,Highway,1,0.62,1,35,700,1,0,0.15,4,1,886.2736585,1.627735629,
,16252,6382,2515,Highway,1,0.5,1,39,2160,1,0,0.15,4,1,1312.071759,0.890316794,
,16253,6382,6381,Highway,1,0.39,1,35,600,1,0,0.15,4,1,886.2736585,1.24423135,
,16254,6382,6395,Highway,1,0.67,1,39,2160,1,0,0.15,4,1,2101.937601,1.307682848,
,16255,6383,2515,Highway,1,0.14,1,38,2160,1,0,0.15,4,1,1517.414294,0.252672064,
,16256,6383,2516,Highway,1,0.45,1,35,600,1,0,0.15,4,1,652.7051067,1.045460339,
,16257,6383,3435,Highway,1,0.21,1,38,1800,1,0,0.15,4,1,1846.096148,0.419779215,
,16258,6384,2488,Highway,1,1.12,1,40,430,1,0,0.15,4,1,188.1976096,1.969246623,
,16259,6384,2505,Highway,1,0.26,1,25,360,1,0,0.15,4,1,540.732736,1.165427143,
,16260,6384,11221,Highway,1,0.05,1,25,360,1,0,0.15,4,1,906.791197,0.857088912,
,16261,6385,6380,Highway,1,0.57,1,28,648,1,0,0.15,4,1,909.1880761,1.945190908,
,16262,6385,6438,Highway,1,0.55,1,28,1440,1,0,0.15,4,1,1004.590401,1.276583196,
,16263,6385,8754,Highway,1,0.06,1,28,1980,1,0,0.15,4,1,1445.315242,0.140110484,
,16264,6385,10347,Highway,1,0.5,1,28,729,1,0,0.15,4,1,500.2831713,1.158269381,
,16265,6386,2426,Highway,1,0.39,1,29,648,1,0,0.15,4,1,856.7511449,1.235023516,
,16266,6386,6379,Highway,1,0.35,1,28,648,1,0,0.15,4,1,832.4063116,1.073410914,
,16267,6386,8043,Highway,1,0.09,1,30,720,1,0,0.15,4,1,1191.670624,0.581534247,
,16268,6386,10347,Highway,1,0.32,1,29,729,1,0,0.15,4,1,384.355688,0.727418129,
,16269,6387,11174,Highway,1,0.36,1,33,810,1,0,0.15,4,1,1504.503093,1.808561343,
,16270,6387,11180,Highway,1,0.19,1,36,1540,1,0,0.15,4,1,1611.844689,0.383803383,
,16271,6387,11181,Highway,1,1.05,1,38,1880,1,0,0.15,4,1,1963.52482,2.118616283,
,16272,6388,2421,Highway,1,0.32,1,30,1450,1,0,0.15,4,1,0,0.72,
,16273,6388,2422,Highway,1,0.29,1,30,1450,1,0,0.15,4,1,1226.937781,0.697100261,
,16274,6388,6372,Highway,1,0.29,1,28,1800,1,0,0.15,4,1,509.666188,0.653059207,
,16275,6388,9079,Highway,1,0.08,1,28,2520,1,0,0.15,4,1,1589.758097,0.18380131,
,16276,6389,6380,Highway,1,0.5,1,32,1360,1,0,0.15,4,1,1804.512059,1.380433276,
,16277,6389,8811,Highway,1,0.19,1,32,1980,1,0,0.15,4,1,1307.473172,0.38279778,
,16278,6389,10344,Highway,1,0.2,1,25,711,1,0,0.15,4,1,858.2714304,0.68288072,
,16279,6390,3584,Highway,1,0.45,1,25,340,1,0,0.15,4,1,484.4155777,1.860031476,
,16280,6390,11177,Highway,1,0.42,1,25,600,1,0,0.15,4,1,185.1835094,1.114372006,
,16281,6390,12472,Highway,1,0.23,1,25,810,1,0,0.15,4,1,461.4827695,0.618223931,
,16282,6391,6402,Highway,1,0.25,1,25,405,1,0,0.15,4,1,683.5187892,1.392670438,
,16283,6391,8811,Highway,1,0.06,1,32,1980,1,0,0.15,4,1,1326.547917,0.121112859,
,16284,6391,8818,Highway,1,0.05,1,25,729,1,0,0.15,4,1,825.2941111,0.162066327,
,16285,6391,9004,Highway,1,0.49,1,25,405,1,0,0.15,4,1,596.3439184,2.127712168,
,16286,6392,6394,Highway,1,0.82,1,40,810,1,0,0.15,4,1,899.4128878,1.715474072,
,16287,6392,11172,Highway,1,0.25,1,35,945,1,0,0.15,4,1,1431.324644,0.830167805,
,16288,6392,11177,Highway,1,0.7,1,25,600,1,0,0.15,4,1,381.7147602,1.896281109,
,16289,6392,11178,Highway,1,0.26,1,25,360,1,0,0.15,4,1,379.122574,0.804128918,
,16290,6393,6394,Highway,1,0.47,1,32,1620,1,0,0.15,4,1,2214.916375,1.345969712,
,16291,6393,9808,Highway,1,1.02,1,32,720,1,0,0.15,4,1,692.9640073,2.229109485,
,16292,6393,12474,Highway,1,0.31,1,32,1980,1,0,0.15,4,1,1983.901085,0.688779578,
,16293,6394,6392,Highway,1,0.82,1,40,1260,1,0,0.15,4,1,1302.621061,1.645759215,
,16294,6394,6393,Highway,1,0.47,1,32,1620,1,0,0.15,4,1,2010.923223,1.21054382,
,16295,6394,12475,Highway,1,0.29,1,32,1440,1,0,0.15,4,1,2319.966743,1.071755518,
,16296,6395,6382,Highway,1,0.67,1,39,2520,1,0,0.15,4,1,2198.345418,1.259804954,
,16297,6395,6396,Highway,1,0.66,1,33,600,1,0,0.15,4,1,111.92,1.29620539,
,16298,6395,11223,Highway,1,0.75,1,45,1440,1,0,0.15,4,1,2159.60636,1.946321595,
,16299,6396,6395,Highway,1,0.66,1,33,430,1,0,0.15,4,1,57.66875901,1.296054884,
,16300,6396,6397,Highway,1,1,1,36,430,1,0,0.15,4,1,111.92,1.751032618,
,16301,6396,6399,Highway,1,0.95,1,27,430,1,0,0.15,4,1,0,2.1375,
,16302,6397,2509,Highway,1,0.05,1,38,2160,1,0,0.15,4,1,2506.844082,0.107910179,
,16303,6397,2519,Highway,1,0.85,1,42,1440,1,0,0.15,4,1,2434.838423,2.734658456,
,16304,6397,6396,Highway,1,1,1,36,860,1,0,0.15,4,1,57.66875901,1.750004549,
,16305,6397,10035,Highway,1,1.22,1,39,770,1,0,0.15,4,1,55.86814183,2.135007607,
,16306,6398,5532,Highway,1,0.77,1,40,540,1,0,0.15,4,1,100.76,1.347710015,
,16307,6398,6271,Highway,1,0.76,1,40,540,1,0,0.15,4,1,16.06,1.330000134,
,16308,6398,11961,Highway,1,0.51,1,30,600,1,0,0.15,4,1,60.66,1.147515984,
,16309,6399,2490,Highway,1,0.53,1,35,720,1,0,0.15,4,1,767.7915872,1.217818772,
,16310,6399,6396,Highway,1,0.95,1,27,600,1,0,0.15,4,1,0,2.1375,
,16311,6399,6400,Highway,1,0.48,1,25,340,1,0,0.15,4,1,0,1.272,
,16312,6399,11223,Highway,1,0.62,1,35,720,1,0,0.15,4,1,586.688515,1.288295073,
,16313,6400,2490,Highway,1,0.61,1,38,720,1,0,0.15,4,1,879.8549905,1.373574236,
,16314,6400,2517,Highway,1,0.68,1,38,720,1,0,0.15,4,1,702.6503193,1.328777301,
,16315,6400,6399,Highway,1,0.48,1,25,340,1,0,0.15,4,1,0,1.272,
,16316,6400,6401,Highway,1,0.58,1,25,600,1,0,0.15,4,1,53.82686071,1.537013525,
,16317,6401,6400,Highway,1,0.58,1,25,340,1,0,0.15,4,1,32.05,1.537016486,
,16318,6401,11224,Highway,1,0.5,1,25,340,1,0,0.15,4,1,53.82686071,1.325113071,
,16319,6401,11800,Highway,1,0.84,1,27,510,1,0,0.15,4,1,0,1.89,
,16320,6402,2556,Highway,1,0.3,1,25,369,1,0,0.15,4,1,423.9895504,0.983251699,
,16321,6402,6391,Highway,1,0.25,1,25,405,1,0,0.15,4,1,790.1759975,1.966620585,
,16322,6402,9633,Highway,1,0.16,1,28,1501,1,0,0.15,4,1,1228.519581,0.381540055,
,16323,6403,2519,Highway,1,0.7,1,36,1440,1,0,0.15,4,1,2065.486989,1.891684632,
,16324,6403,6404,Highway,1,0.12,1,36,1620,1,0,0.15,4,1,2142.631957,0.292621679,
,16325,6403,6405,Highway,1,1,1,32,770,1,0,0.15,4,1,0,1.964,
,16326,6404,6403,Highway,1,0.12,1,36,2160,1,0,0.15,4,1,2065.486989,0.232575564,
,16327,6404,11224,Highway,1,0.27,1,32,1980,1,0,0.15,4,1,1116.941221,0.537532873,
,16328,6404,11802,Highway,1,0.62,1,36,1620,1,0,0.15,4,1,2364.356492,1.717945018,
,16329,6405,4617,Highway,1,0.52,1,25,340,1,0,0.15,4,1,159.5435669,1.387076269,
,16330,6405,6403,Highway,1,1,1,32,430,1,0,0.15,4,1,0,1.964,
,16331,6405,12525,Highway,1,0.83,1,27,340,1,0,0.15,4,1,206.39,1.901309464,
,16332,6406,9808,Highway,1,0.98,1,32,720,1,0,0.15,4,1,661.240192,2.104269963,
,16333,6406,11187,Highway,1,1.19,1,42,1620,1,0,0.15,4,1,1390.810392,2.01382421,
,16334,6406,12531,Highway,1,0.53,1,38,1440,1,0,0.15,4,1,1897.857927,1.287301701,
,16335,6407,1992,Highway,1,0.74,1,47,1080,1,0,0.15,4,1,204.9870513,1.073172868,
,16336,6407,4005,Highway,1,2.07,1,51,970,1,0,0.15,4,1,8.9,2.775500002,
,16337,6407,11597,Highway,1,0.86,1,47,990,1,0,0.15,4,1,267.9793831,1.247831066,
,16338,6408,1991,Highway,1,1.24,1,42,510,1,0,0.15,4,1,6.59,1.963000007,
,16339,6408,1992,Highway,1,1.56,1,50,510,1,0,0.15,4,1,8.9,2.262000026,
,16340,6408,6410,Highway,1,0.75,1,47,770,1,0,0.15,4,1,6.12,1.087500001,
,16341,6409,3826,Highway,1,2.07,1,51,940,1,0,0.15,4,1,272.27,2.777883982,
,16342,6409,3830,Highway,1,0.9,1,47,960,1,0,0.15,4,1,233,1.305562152,
,16343,6409,6410,Highway,1,0.28,1,40,770,1,0,0.15,4,1,636.5049419,0.519416078,
,16344,6410,1996,Highway,1,1.62,1,50,770,1,0,0.15,4,1,15.6,2.349000049,
,16345,6410,6408,Highway,1,0.75,1,47,770,1,0,0.15,4,1,15.49,1.087500022,
,16346,6410,6409,Highway,1,0.28,1,40,510,1,0,0.15,4,1,505.27,0.550695137,
,16347,6410,6412,Highway,1,1.27,1,50,510,1,0,0.15,4,1,616.3449419,2.329130506,
,16348,6411,1996,Highway,1,0.93,1,47,770,1,0,0.15,4,1,16.77,1.348500038,
,16349,6411,6422,Highway,1,1.44,1,50,1030,1,0,0.15,4,1,0,2.088,
,16350,6411,12619,Highway,1,1.52,1,50,1030,1,0,0.15,4,1,18.96,2.204000031,
,16351,6412,1991,Highway,1,1.9,1,51,1030,1,0,0.15,4,1,114.76,2.548047919,
,16352,6412,1995,Highway,1,0.3,1,40,770,1,0,0.15,4,1,801.7578907,0.604343955,
,16353,6412,6410,Highway,1,1.27,1,50,770,1,0,0.15,4,1,489.06,1.878701624,
,16354,6413,2026,Highway,1,0.35,1,37,810,1,0,0.15,4,1,318.53,0.614383267,
,16355,6413,4017,Highway,1,3.25,1,51,940,1,0,0.15,4,1,123.49,4.357658388,
,16356,6413,11599,Highway,1,0.65,1,40,450,1,0,0.15,4,1,554.7551875,1.475293515,
,16357,6414,2026,Highway,1,0.85,1,45,810,1,0,0.15,4,1,15.34,1.345500022,
,16358,6414,6415,Highway,1,0.24,1,39,540,1,0,0.15,4,1,258.2241956,0.422823621,
,16359,6414,11597,Highway,1,0.98,1,30,340,1,0,0.15,4,1,36.24,2.205037948,
,16360,6415,6414,Highway,1,0.24,1,39,900,1,0,0.15,4,1,51.58,0.420000583,
,16361,6415,6416,Highway,1,1.59,1,50,1080,1,0,0.15,4,1,258.2241956,2.306435325,
,16362,6415,6423,Highway,1,0.67,1,40,730,1,0,0.15,4,1,0,1.1725,
,16363,6416,6415,Highway,1,1.59,1,50,1080,1,0,0.15,4,1,51.58,2.305501489,
,16364,6416,6417,Highway,1,0.4,1,40,900,1,0,0.15,4,1,39.22,0.700000325,
,16365,6416,6424,Highway,1,0.8,1,47,770,1,0,0.15,4,1,253.9541956,1.16170381,
,16366,6417,6416,Highway,1,0.4,1,40,540,1,0,0.15,4,1,16.78,0.700000084,
,16367,6417,6418,Highway,1,1.29,1,50,860,1,0,0.15,4,1,25.44,1.870500178,
,16368,6417,11600,Highway,1,0.9,1,35,630,1,0,0.15,4,1,13.78,1.768000053,
,16369,6418,6417,Highway,1,1.29,1,50,860,1,0,0.15,4,1,8.98,1.870500003,
,16370,6418,11598,Highway,1,0.23,1,38,510,1,0,0.15,4,1,158.4,0.40298156,
,16371,6418,11600,Highway,1,0.82,1,30,600,1,0,0.15,4,1,238.1320821,1.85110382,
,16372,6419,12621,Highway,1,0.86,1,45,810,1,0,0.15,4,1,762.7514204,1.497284083,
,16373,6419,12623,Highway,1,0.37,1,40,430,1,0,0.15,4,1,0,0.6475,
,16374,6419,12629,Highway,1,0.25,1,38,810,1,0,0.15,4,1,1042.579213,0.591889833,
,16375,6420,2042,Highway,1,1.17,1,35,360,1,0,0.15,4,1,0,2.2985,
