link_seq_id,link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,fftt,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,ref_volume,ref_diff,restricted_turn_nodes,auto_turn_volume,ODME_volume_before,ODME_volume_after,ODME_volume_diff,ODME_obs_count,ODME_upperbound_capacity_type,ODME_obs_count_dev,preload_volume,mode_type_volume,travel_time,speed_kmph,speed_mph,speed_ratio,VOC,DOC,lane_capacity,link_capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,plf,lanes,D_per_hour_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_auto,MEU_vol_auto,mode_cap_auto,mode_VOC_auto,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,DTM_type,DTM_volume_before,DTM_volume_after,DTM_volume_diff,DTM_speed_before,DTM_speed_after,DTM_speed_diff,DTM_DoC_before,DTM_DoC_after,DTM_Doc_diff,DTM_P_before,DTM_P_after,DTM_P_diff,notes
1890,76,bpr,718,172,1.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,4385.025,2923.350,1461.675,,,0.000,0.000,0.000,,,,0.000,4385.025,1.388,59.999,37.290,1.000,0.089,0.089,49500.000,49500.000,0.000,0.000,0.000,1.000,1.000,4385.025,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,59.998,51.000,3782.829,101.444,3782.829,101.444,0.001,0.000,"LINESTRING (-88.278152 42.018875, -88.290047 42.009871)",4385.025,4385.025,0.089,0.089,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,4385.025,4385.025,0.000,59.999,0.000,-59.999,0.089,0.000,-0.089,0.000,0.000,-0.000,period-based
1891,76,bpr,718,603,1.000000,4.813307,2.991490,4.813307,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1329.866,1069.835,260.031,,57:334;601:0;602:638;672:357;,0.000,0.000,0.000,,,,0.000,1329.866,7.072,40.840,25.382,0.681,1.330,1.330,1000.000,1000.000,0.000,0.000,0.000,1.000,1.000,1329.866,0.955,1.142,1.322,0.000,60.000,51.000,0.400,4.000,27.516,22.942,3978.282,156.737,3978.282,156.737,50.052,31.226,"LINESTRING (-88.278135 42.018828, -88.219786 42.020628)",1329.866,1329.866,1.330,1.330,60.000,60.000,60.000,60.000,58.876,59.182,59.489,59.796,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,1329.866,1329.866,0.000,40.840,0.000,-40.840,1.330,0.000,-1.330,1.322,0.000,-1.322,period-based
1892,76,bpr,718,716,1.000000,4.221549,2.623710,4.221549,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,3607.802,1966.270,1641.532,,170:1636;393:1271;601:250;713:385;717:64;,0.000,0.000,0.000,,,,0.000,3607.802,4.266,59.372,36.900,0.990,0.515,0.515,7000.000,7000.000,0.000,0.000,0.000,1.000,1.000,3607.802,0.955,1.142,0.067,0.000,60.000,51.000,0.400,4.000,57.965,51.000,9465.826,256.529,9465.826,256.529,2.687,0.000,"LINESTRING (-88.278110 42.018853, -88.276919 42.057568)",3607.802,3607.802,0.515,0.515,60.000,60.000,60.000,60.000,59.766,59.830,59.894,59.957,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,3607.802,3607.802,0.000,59.372,0.000,-59.372,0.515,0.000,-0.515,0.067,0.000,-0.067,period-based
1893,76,bpr,718,719,1.000000,4.514854,2.806000,4.514854,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,702.247,507.718,194.529,,173:151;715:42;717:27;723:479;,0.000,0.000,0.000,,,,0.000,702.247,4.680,57.888,35.978,0.965,0.702,0.702,1000.000,1000.000,0.000,0.000,0.000,1.000,1.000,702.247,0.955,1.142,0.232,0.000,60.000,51.000,0.400,4.000,53.524,50.941,1970.505,54.770,1970.505,54.770,1.928,0.000,"LINESTRING (-88.278136 42.018880, -88.332913 42.018880)",702.247,702.247,0.702,0.702,60.000,60.000,60.000,60.000,59.247,59.452,59.658,59.863,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,702.247,702.247,0.000,57.888,0.000,-57.888,0.702,0.000,-0.702,0.232,0.000,-0.232,period-based
1894,76,bpr,718,722,1.000000,4.916283,3.055490,4.916283,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,2579.016,1986.973,592.043,,176:305;672:828;723:59;724:1385;,0.000,0.000,0.000,,,,0.000,2579.016,5.751,51.287,31.875,0.855,1.032,1.032,2500.000,2500.000,0.000,0.000,0.000,1.000,1.000,2579.016,0.955,1.142,0.989,0.000,60.000,51.000,0.400,4.000,38.960,36.863,7880.156,247.219,7880.156,247.219,35.899,0.000,"LINESTRING (-88.278162 42.018852, -88.274590 41.973833)",2579.016,2579.016,1.032,1.032,60.000,60.000,60.000,60.000,58.901,59.201,59.500,59.800,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,2579.016,2579.016,0.000,51.287,0.000,-51.287,1.032,0.000,-1.032,0.989,0.000,-0.989,period-based
1895,76,bpr,719,173,1.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,633.345,422.230,211.115,,,0.000,0.000,0.000,,,,0.000,633.345,1.388,60.000,37.290,1.000,0.013,0.013,49500.000,49500.000,0.000,0.000,0.000,1.000,1.000,633.345,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,546.368,14.652,546.368,14.652,0.000,0.000,"LINESTRING (-88.332929 42.018875, -88.344826 42.009871)",633.345,633.345,0.013,0.013,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,633.345,633.345,0.000,60.000,0.000,-60.000,0.013,0.000,-0.013,0.000,0.000,-0.000,period-based
1896,76,bpr,719,715,1.000000,7.267000,4.516470,7.267000,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,69.008,45.850,23.158,,169:50;391:0;714:18;,0.000,0.000,0.000,,,,0.000,69.008,7.267,60.000,37.290,1.000,0.046,0.046,1500.000,1500.000,0.000,0.000,0.000,1.000,1.000,69.008,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,311.672,8.358,311.672,8.358,0.000,0.000,"LINESTRING (-88.332907 42.018880, -88.417454 42.037787)",69.008,69.008,0.046,0.046,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,69.008,69.008,0.000,60.000,0.000,-60.000,0.046,0.000,-0.046,0.000,0.000,-0.000,period-based
1897,76,bpr,719,717,1.000000,4.024109,2.501000,4.024109,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1157.713,693.250,464.463,,171:209;392:208;716:739;,0.000,0.000,0.000,,,,0.000,1157.713,4.238,56.968,35.406,0.949,0.772,0.772,1500.000,1500.000,0.000,0.000,0.000,1.000,1.000,1157.713,0.955,1.142,0.339,0.000,60.000,51.000,0.400,4.000,50.997,50.732,2895.440,81.779,2895.440,81.779,4.133,0.000,"LINESTRING (-88.332887 42.018854, -88.332887 42.055769)",1157.713,1157.713,0.772,0.772,60.000,60.000,60.000,60.000,58.946,59.234,59.521,59.808,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,1157.713,1157.713,0.000,56.968,0.000,-56.968,0.772,0.000,-0.772,0.339,0.000,-0.339,period-based
1898,76,bpr,719,718,1.000000,4.514854,2.806000,4.514854,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,831.553,787.459,44.093,,172:537;603:235;716:55;722:3;,0.000,0.000,0.000,,,,0.000,831.553,4.839,55.985,34.795,0.933,0.832,0.832,1000.000,1000.000,0.000,0.000,0.000,1.000,1.000,831.553,0.955,1.142,0.457,0.000,60.000,51.000,0.400,4.000,48.470,50.128,2333.337,67.060,2333.337,67.060,4.488,0.000,"LINESTRING (-88.332913 42.018828, -88.278136 42.018828)",831.553,831.553,0.832,0.832,60.000,60.000,60.000,60.000,58.938,59.228,59.517,59.807,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,831.553,831.553,0.000,55.985,0.000,-55.985,0.832,0.000,-0.832,0.457,0.000,-0.457,period-based
1899,76,bpr,719,723,1.000000,4.809301,2.989000,4.809301,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1837.679,897.128,940.551,,177:128;721:139;722:88;725:1480;,0.000,0.000,0.000,,,,0.000,1837.679,5.324,54.205,33.688,0.903,0.919,0.919,2000.000,2000.000,0.000,0.000,0.000,1.000,1.000,1837.679,0.955,1.142,0.681,0.000,60.000,51.000,0.400,4.000,44.293,46.966,5492.823,163.048,5492.823,163.048,15.749,0.000,"LINESTRING (-88.332939 42.018854, -88.332939 41.974736)",1837.679,1837.679,0.919,0.919,60.000,60.000,60.000,60.000,58.923,59.217,59.510,59.804,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,1837.679,1837.679,0.000,54.205,0.000,-54.205,0.919,0.000,-0.919,0.681,0.000,-0.681,period-based
1900,76,bpr,720,174,1.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,307.455,204.970,102.485,,,0.000,0.000,0.000,,,,0.000,307.455,1.388,60.000,37.290,1.000,0.006,0.006,49500.000,49500.000,0.000,0.000,0.000,1.000,1.000,307.455,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,265.232,7.113,265.232,7.113,0.000,0.000,"LINESTRING (-88.527029 41.952247, -88.538926 41.943243)",307.455,307.455,0.006,0.006,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,307.455,307.455,0.000,60.000,0.000,-60.000,0.006,0.000,-0.006,0.000,0.000,-0.000,period-based
1901,76,bpr,720,714,1.000000,9.324670,5.795320,9.324670,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,65.996,31.920,34.076,,168:20;708:45;,0.000,0.000,0.000,,,,0.000,65.996,9.325,60.000,37.290,1.000,0.019,0.019,3500.000,3500.000,0.000,0.000,0.000,1.000,1.000,65.996,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,382.468,10.257,382.468,10.257,0.000,0.000,"LINESTRING (-88.526987 41.952226, -88.528178 42.037761)",65.996,65.996,0.019,0.019,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,65.996,65.996,0.000,60.000,0.000,-60.000,0.019,0.000,-0.019,0.000,0.000,-0.000,period-based
1902,76,bpr,720,721,1.000000,9.031848,5.613330,9.031848,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,941.611,606.980,334.631,,175:147;715:61;723:216;725:491;727:24;,0.000,0.000,0.000,,,,0.000,941.611,9.036,59.972,37.273,1.000,0.235,0.235,4000.000,4000.000,0.000,0.000,0.000,1.000,1.000,941.611,0.955,1.142,0.003,0.000,60.000,51.000,0.400,4.000,59.908,51.000,5285.572,141.807,5285.572,141.807,0.065,0.000,"LINESTRING (-88.527013 41.952200, -88.417460 41.954001)",941.611,941.611,0.235,0.235,60.000,60.000,60.000,60.000,59.990,59.992,59.995,59.998,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,941.611,941.611,0.000,59.972,0.000,-59.972,0.235,0.000,-0.235,0.003,0.000,-0.003,period-based
1903,76,bpr,720,726,1.000000,9.520952,5.917310,9.520952,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,194.935,136.050,58.885,,180:20;416:174;,0.000,0.000,0.000,,,,0.000,194.935,9.521,60.000,37.290,1.000,0.065,0.065,3000.000,3000.000,0.000,0.000,0.000,1.000,1.000,194.935,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,59.999,51.000,1153.490,30.933,1153.490,30.933,0.000,0.000,"LINESTRING (-88.527039 41.952226, -88.528230 41.864891)",194.935,194.935,0.065,0.065,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,194.935,194.935,0.000,60.000,0.000,-60.000,0.065,0.000,-0.065,0.000,0.000,-0.000,period-based
1904,76,bpr,720,913,1.000000,12.476894,7.754440,12.476894,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,410.900,259.750,151.150,,367:391;417:19;,0.000,0.000,0.000,,,,0.000,410.900,12.478,59.997,37.288,1.000,0.137,0.137,3000.000,3000.000,0.000,0.000,0.000,1.000,1.000,410.900,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,59.989,51.000,3186.296,85.450,3186.296,85.450,0.005,0.000,"LINESTRING (-88.527021 41.952251, -88.665154 41.905432)",410.900,410.900,0.137,0.137,60.000,60.000,60.000,60.000,59.999,59.999,59.999,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,410.900,410.900,0.000,59.997,0.000,-59.997,0.137,0.000,-0.137,0.000,0.000,-0.000,period-based
1905,76,bpr,721,175,1.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,784.230,522.820,261.410,,,0.000,0.000,0.000,,,,0.000,784.230,1.388,60.000,37.290,1.000,0.016,0.016,49500.000,49500.000,0.000,0.000,0.000,1.000,1.000,784.230,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,676.532,18.142,676.532,18.142,0.000,0.000,"LINESTRING (-88.417476 41.954048, -88.429375 41.945044)",784.230,784.230,0.016,0.016,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,784.230,784.230,0.000,60.000,0.000,-60.000,0.016,0.000,-0.016,0.000,0.000,-0.000,period-based
1906,76,bpr,721,715,1.000000,9.127857,5.673000,9.127857,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1014.642,513.420,501.222,,169:84;391:585;714:28;717:315;,0.000,0.000,0.000,,,,0.000,1014.642,9.165,59.757,37.139,0.996,0.406,0.406,2500.000,2500.000,0.000,0.000,0.000,1.000,1.000,1014.642,0.955,1.142,0.026,0.000,60.000,51.000,0.400,4.000,59.201,51.000,5756.062,154.987,5756.062,154.987,0.628,0.000,"LINESTRING (-88.417434 41.954027, -88.417434 42.037761)",1014.642,1014.642,0.406,0.406,60.000,60.000,60.000,60.000,59.908,59.933,59.958,59.983,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,1014.642,1014.642,0.000,59.757,0.000,-59.757,0.406,0.000,-0.406,0.026,0.000,-0.026,period-based
1907,76,bpr,721,720,1.000000,9.031848,5.613330,9.031848,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,371.695,248.460,123.235,,174:96;726:22;913:252;,0.000,0.000,0.000,,,,0.000,371.695,9.032,59.999,37.290,1.000,0.093,0.093,4000.000,4000.000,0.000,0.000,0.000,1.000,1.000,371.695,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,59.998,51.000,2086.448,55.952,2086.448,55.952,0.001,0.000,"LINESTRING (-88.417460 41.954053, -88.527013 41.952252)",371.695,371.695,0.093,0.093,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,371.695,371.695,0.000,59.999,0.000,-59.999,0.093,0.000,-0.093,0.000,0.000,-0.000,period-based
1908,76,bpr,721,723,1.000000,7.325101,4.552580,7.325101,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,558.992,378.810,180.182,,177:52;719:258;722:247;,0.000,0.000,0.000,,,,0.000,558.992,7.432,59.134,36.752,0.986,0.559,0.559,1000.000,1000.000,0.000,0.000,0.000,1.000,1.000,558.992,0.955,1.142,0.093,0.000,60.000,51.000,0.400,4.000,57.220,50.998,2544.854,69.244,2544.854,69.244,0.999,0.000,"LINESTRING (-88.417454 41.954002, -88.332907 41.974711)",558.992,558.992,0.559,0.559,60.000,60.000,60.000,60.000,59.680,59.767,59.854,59.942,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,558.992,558.992,0.000,59.134,0.000,-59.134,0.559,0.000,-0.559,0.093,0.000,-0.093,period-based
1909,76,bpr,721,725,1.000000,7.582284,4.712420,7.582284,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1748.648,1042.770,705.878,,179:512;724:841;729:395;,0.000,0.000,0.000,,,,0.000,1748.648,7.855,57.920,35.998,0.965,0.699,0.699,2500.000,2500.000,0.000,0.000,0.000,1.000,1.000,1748.648,0.955,1.142,0.229,0.000,60.000,51.000,0.400,4.000,53.615,50.944,8240.362,228.913,8240.362,228.913,7.934,0.000,"LINESTRING (-88.417467 41.954002, -88.331729 41.928792)",1748.648,1748.648,0.699,0.699,60.000,60.000,60.000,60.000,59.258,59.460,59.663,59.865,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,1748.648,1748.648,0.000,57.920,0.000,-57.920,0.699,0.000,-0.699,0.229,0.000,-0.229,period-based
1910,76,bpr,721,727,1.000000,9.422819,5.856320,9.422819,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1540.667,633.930,906.737,,181:160;415:950;731:430;,0.000,0.000,0.000,,,,0.000,1540.667,9.521,59.380,36.905,0.990,0.514,0.514,3000.000,3000.000,0.000,0.000,0.000,1.000,1.000,1540.667,0.955,1.142,0.066,0.000,60.000,51.000,0.400,4.000,57.993,51.000,9022.638,244.482,9022.638,244.482,2.525,0.000,"LINESTRING (-88.417486 41.954027, -88.416295 41.867592)",1540.667,1540.667,0.514,0.514,60.000,60.000,60.000,60.000,59.769,59.832,59.895,59.958,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,1540.667,1540.667,0.000,59.380,0.000,-59.380,0.514,0.000,-0.514,0.066,0.000,-0.066,period-based
1911,76,bpr,722,176,1.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,726.150,484.100,242.050,,,0.000,0.000,0.000,,,,0.000,726.150,1.388,60.000,37.290,1.000,0.015,0.015,49500.000,49500.000,0.000,0.000,0.000,1.000,1.000,726.150,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,626.428,16.799,626.428,16.799,0.000,0.000,"LINESTRING (-88.274580 41.973856, -88.286477 41.964853)",726.150,726.150,0.015,0.015,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,726.150,726.150,0.000,60.000,0.000,-60.000,0.015,0.000,-0.015,0.000,0.000,-0.000,period-based
1912,76,bpr,722,672,1.000000,4.617170,2.869590,4.617170,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1504.402,1225.183,279.219,,126:51;603:63;671:1076;674:312;,0.000,0.000,0.000,,,,0.000,1504.402,8.165,33.930,21.088,0.566,1.504,1.504,1000.000,1000.000,0.000,0.000,0.000,1.000,1.000,1504.402,0.955,1.142,1.522,0.000,60.000,51.000,0.400,4.000,21.270,16.202,4317.017,204.716,4317.017,204.716,88.948,68.518,"LINESTRING (-88.274563 41.973809, -88.218595 41.975610)",1504.402,1504.402,1.504,1.504,60.000,60.000,60.000,60.000,58.860,59.171,59.482,59.793,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,1504.402,1504.402,0.000,33.930,0.000,-33.930,1.504,0.000,-1.504,1.522,0.000,-1.522,period-based
