first_column,route_seq_id,o_zone_id,d_zone_id,o_super_zone_index,d_super_zone_index,od_pair_key,information_type,mode_type,demand_period,volume,distance_km,distance_mile,travel_time,FFTT,co2,nox,UE_OD_based_relative_gap_compared_to_least_time_path_travel_time,UE_path_based_gap,preload_volume_from_route_input_file,ODME_volume_before,ODME_volume_after,ODME_volume_diff,SIMU_volume,SIMU_travel_time,toll,number_of_nodes,node_sequence,link_id_sequence,geometry,link_special_flag_sequence,sequential_link_delay,sequential_link_FFTT,DTM_OD_impact,DTM_path_impact,DTM_#_of_lane_closure_links,lane_closure_link_vector,DTM_new_path_generated,DTM_volume_before,DTM_volume_after,DTM_volume_diff, DTM_TT_0,DTM_Vol_0,
0,433,14,4,13,3,14->4,0,auto,am,500.0000,10.0000,6.2150,30.0000,10.0000,5.036405,0.000788,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.0000,0.0000,3,14;11;4;,40;31;,"LINESTRING (-96.751035 43.529306, -96.746841 43.544131, -96.747168 43.563654)",,11.000;9.000;,4.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,434,14,5,13,4,14->5,0,auto,am,100.0000,12.0000,7.4580,45.0000,12.0000,7.070939,0.001010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,14;11;4;5;,40;31;9;,"LINESTRING (-96.751035 43.529306, -96.746841 43.544131, -96.747168 43.563654, -96.731569 43.564034)",,11.000;9.000;13.000;,4.000;6.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,435,14,6,13,5,14->6,0,auto,am,100.0000,16.0000,9.9441,60.0000,16.0000,9.411627,0.001341,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,14;11;4;5;6;,40;31;9;12;,"LINESTRING (-96.751035 43.529306, -96.746841 43.544131, -96.747168 43.563654, -96.731569 43.564034, -96.711644 43.587586)",,11.000;9.000;13.000;11.000;,4.000;6.000;2.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,436,14,7,13,6,14->7,0,auto,am,200.0000,25.0000,15.5376,75.0000,25.0000,12.797217,0.002050,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0,75.0000,0.0000,6,14;11;10;9;8;7;,40;32;26;24;20;,"LINESTRING (-96.751035 43.529306, -96.746841 43.544131, -96.731438 43.545271, -96.731241 43.548596, -96.711382 43.562324, -96.693423 43.563844)",,11.000;10.000;12.000;5.000;12.000;,4.000;5.000;3.000;10.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,437,14,7,13,6,14->7,0,auto,am,0.0000,17.0000,10.5656,90.0000,17.0000,12.978969,0.001608,0.0020,0.1667,0.0000,0.0000,0.0000,0.0000,0,90.0000,0.0000,7,14;15;19;17;16;18;7;,41;45;58;52;50;54;,"LINESTRING (-96.751035 43.529306, -96.731504 43.529401, -96.711316 43.529591, -96.711382 43.541280, -96.711382 43.546744, -96.694078 43.546744, -96.693423 43.563844)",,10.000;12.000;13.000;13.000;12.000;13.000;,5.000;3.000;2.000;2.000;3.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,438,14,8,13,7,14->8,0,auto,am,400.0000,22.0000,13.6731,60.0000,22.0000,10.615414,0.001776,0.0025,0.0000,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,14;11;10;9;8;,40;32;26;24;,"LINESTRING (-96.751035 43.529306, -96.746841 43.544131, -96.731438 43.545271, -96.731241 43.548596, -96.711382 43.562324)",,11.000;10.000;12.000;5.000;,4.000;5.000;3.000;10.000;,0,,,,,,,,,-1.000000,0.000000,
0,439,14,8,13,7,14->8,0,auto,am,0.0000,17.0000,10.5656,75.0000,17.0000,11.274393,0.001502,0.0025,0.1667,0.0000,0.0000,0.0000,0.0000,0,75.0000,0.0000,6,14;15;19;17;16;8;,41;45;58;52;47;,"LINESTRING (-96.751035 43.529306, -96.731504 43.529401, -96.711316 43.529591, -96.711382 43.541280, -96.711382 43.546744, -96.711382 43.562324)",,10.000;12.000;13.000;13.000;10.000;,5.000;3.000;2.000;2.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,440,14,9,13,8,14->9,0,auto,am,600.0000,12.0000,7.4580,45.0000,12.0000,7.034251,0.000996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,14;11;10;9;,40;32;26;,"LINESTRING (-96.751035 43.529306, -96.746841 43.544131, -96.731438 43.545271, -96.731241 43.548596)",,11.000;10.000;12.000;,4.000;5.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,441,14,10,13,9,14->10,0,auto,am,2100.0000,9.0000,5.5935,30.0000,9.0000,4.852449,0.000722,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.0000,0.0000,3,14;11;10;,40;32;,"LINESTRING (-96.751035 43.529306, -96.746841 43.544131, -96.731438 43.545271)",,11.000;10.000;,4.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,442,14,11,13,10,14->11,0,auto,am,1600.0000,4.0000,2.4860,15.0000,4.0000,2.340688,0.000330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,15.0000,0.0000,2,14;11;,40;,"LINESTRING (-96.751035 43.529306, -96.746841 43.544131)",,11.000;,4.000;,0,,,,,,,,,-1.000000,0.000000,
0,443,14,12,13,11,14->12,0,auto,am,700.0000,10.0000,6.2150,30.0000,10.0000,5.036405,0.000788,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.0000,0.0000,3,14;11;12;,40;33;,"LINESTRING (-96.751035 43.529306, -96.746841 43.544131, -96.780137 43.543941)",,11.000;9.000;,4.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,444,14,13,13,12,14->13,0,auto,am,594.0000,13.0000,8.0796,45.0000,13.0000,7.218207,0.001062,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,14;11;12;13;,40;33;37;,"LINESTRING (-96.751035 43.529306, -96.746841 43.544131, -96.780137 43.543941, -96.793377 43.490707)",,11.000;9.000;12.000;,4.000;6.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,445,14,13,13,12,14->13,0,auto,am,6.0000,10.0000,6.2150,45.0000,10.0000,6.715910,0.000883,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,14;23;24;13;,42;73;74;,"LINESTRING (-96.751035 43.529306, -96.750904 43.514858, -96.749200 43.503164, -96.793377 43.490707)",,11.000;13.000;11.000;,4.000;2.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,446,14,15,13,14,14->15,0,auto,am,1300.0000,5.0000,3.1075,15.0000,5.0000,2.511761,0.000391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,15.0000,0.0000,2,14;15;,41;,"LINESTRING (-96.751035 43.529306, -96.731504 43.529401)",,10.000;,5.000;,0,,,,,,,,,-1.000000,0.000000,
0,447,14,16,13,15,14->16,0,auto,am,700.0000,13.0000,8.0796,45.0000,13.0000,7.193137,0.001052,0.0033,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,14;11;10;16;,40;32;29;,"LINESTRING (-96.751035 43.529306, -96.746841 43.544131, -96.731438 43.545271, -96.711382 43.546744)",,11.000;10.000;11.000;,4.000;5.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,448,14,16,13,15,14->16,0,auto,am,0.0000,12.0000,7.4580,60.0000,12.0000,8.762632,0.001111,0.0033,0.1667,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,14;15;19;17;16;,41;45;58;52;,"LINESTRING (-96.751035 43.529306, -96.731504 43.529401, -96.711316 43.529591, -96.711382 43.541280, -96.711382 43.546744)",,10.000;12.000;13.000;13.000;,5.000;3.000;2.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,449,14,17,13,16,14->17,0,auto,am,693.0000,17.0000,10.5656,45.0000,17.0000,7.958369,0.001328,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,14;11;10;17;,40;32;30;,"LINESTRING (-96.751035 43.529306, -96.746841 43.544131, -96.731438 43.545271, -96.711382 43.541280)",,11.000;10.000;7.000;,4.000;5.000;8.000;,0,,,,,,,,,-1.000000,0.000000,
0,450,14,17,13,16,14->17,0,auto,am,7.0000,10.0000,6.2150,45.0000,10.0000,6.728098,0.000888,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,14;15;19;17;,41;45;58;,"LINESTRING (-96.751035 43.529306, -96.731504 43.529401, -96.711316 43.529591, -96.711382 43.541280)",,10.000;12.000;13.000;,5.000;3.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,451,14,18,13,17,14->18,0,auto,am,100.0000,16.0000,9.9441,60.0000,16.0000,9.374939,0.001326,0.0025,0.0000,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,14;11;10;16;18;,40;32;29;50;,"LINESTRING (-96.751035 43.529306, -96.746841 43.544131, -96.731438 43.545271, -96.711382 43.546744, -96.694078 43.546744)",,11.000;10.000;11.000;12.000;,4.000;5.000;4.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,452,14,18,13,17,14->18,0,auto,am,0.0000,15.0000,9.3226,75.0000,15.0000,10.944435,0.001385,0.0025,0.1667,0.0000,0.0000,0.0000,0.0000,0,75.0000,0.0000,6,14;15;19;17;16;18;,41;45;58;52;50;,"LINESTRING (-96.751035 43.529306, -96.731504 43.529401, -96.711316 43.529591, -96.711382 43.541280, -96.711382 43.546744, -96.694078 43.546744)",,10.000;12.000;13.000;13.000;12.000;,5.000;3.000;2.000;2.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,453,14,19,13,18,14->19,0,auto,am,300.0000,8.0000,4.9720,30.0000,8.0000,4.693563,0.000665,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.0000,0.0000,3,14;15;19;,41;45;,"LINESTRING (-96.751035 43.529306, -96.731504 43.529401, -96.711316 43.529591)",,10.000;12.000;,5.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,454,14,20,13,19,14->20,0,auto,am,500.0000,12.0000,7.4580,45.0000,12.0000,7.034251,0.000996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,14;15;19;20;,41;45;59;,"LINESTRING (-96.751035 43.529306, -96.731504 43.529401, -96.711316 43.529591, -96.711185 43.515333)",,10.000;12.000;11.000;,5.000;3.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,455,14,21,13,20,14->21,0,auto,am,396.0000,10.0000,6.2150,45.0000,10.0000,6.728098,0.000888,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,14;15;22;21;,41;46;69;,"LINESTRING (-96.751035 43.529306, -96.731504 43.529401, -96.731241 43.514858, -96.730979 43.510485)",,10.000;12.000;13.000;,5.000;3.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,456,14,21,13,20,14->21,0,auto,am,4.0000,9.0000,5.5935,45.0000,9.0000,6.557025,0.000827,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,14;23;24;21;,42;73;75;,"LINESTRING (-96.751035 43.529306, -96.750904 43.514858, -96.749200 43.503164, -96.730979 43.510485)",,11.000;13.000;12.000;,4.000;2.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,457,14,22,13,21,14->22,0,auto,am,1200.0000,8.0000,4.9720,30.0000,8.0000,4.693563,0.000665,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.0000,0.0000,3,14;15;22;,41;46;,"LINESTRING (-96.751035 43.529306, -96.731504 43.529401, -96.731241 43.514858)",,10.000;12.000;,5.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,458,14,23,13,22,14->23,0,auto,am,1100.0000,4.0000,2.4860,15.0000,4.0000,2.340688,0.000330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,15.0000,0.0000,2,14;23;,42;,"LINESTRING (-96.751035 43.529306, -96.750904 43.514858)",,11.000;,4.000;,0,,,,,,,,,-1.000000,0.000000,
0,459,14,24,13,23,14->24,0,auto,am,400.0000,6.0000,3.7290,30.0000,6.0000,4.375222,0.000553,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.0000,0.0000,3,14;23;24;,42;73;,"LINESTRING (-96.751035 43.529306, -96.750904 43.514858, -96.749200 43.503164)",,11.000;13.000;,4.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,460,15,1,14,0,15->1,0,auto,am,420.0000,25.0000,15.5376,75.0000,25.0000,12.584571,0.001967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,75.0000,0.0000,6,15;10;11;4;3;1;,43;27;31;8;5;,"LINESTRING (-96.731504 43.529401, -96.731438 43.545271, -96.746841 43.544131, -96.747168 43.563654, -96.774303 43.572962, -96.770420 43.612828)",,9.000;10.000;9.000;11.000;11.000;,6.000;5.000;6.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,461,15,1,14,0,15->1,0,auto,am,5.0000,23.0000,14.2946,75.0000,23.0000,12.229542,0.001840,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,75.0000,0.0000,6,15;14;11;4;3;1;,44;40;31;8;5;,"LINESTRING (-96.731504 43.529401, -96.751035 43.529306, -96.746841 43.544131, -96.747168 43.563654, -96.774303 43.572962, -96.770420 43.612828)",,10.000;11.000;9.000;11.000;11.000;,5.000;4.000;6.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,462,15,1,14,0,15->1,0,auto,am,75.0000,25.0000,15.5376,74.8398,25.0000,12.566621,0.001966,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,74.8398,0.0000,6,15;10;11;12;3;1;,43;27;33;35;5;,"LINESTRING (-96.731504 43.529401, -96.731438 43.545271, -96.746841 43.544131, -96.780137 43.543941, -96.774303 43.572962, -96.770420 43.612828)",,9.000;10.000;9.000;10.840;11.000;,6.000;5.000;6.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,463,15,2,14,1,15->2,0,auto,am,100.0000,23.0000,14.2946,75.0000,23.0000,12.241729,0.001844,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0,75.0000,0.0000,6,15;10;9;5;6;2;,43;26;23;12;14;,"LINESTRING (-96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.711644 43.587586, -96.711251 43.605813)",,9.000;12.000;10.000;11.000;10.000;,6.000;3.000;5.000;4.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,464,15,2,14,1,15->2,0,auto,am,0.0000,19.0000,11.8086,90.0000,19.0000,13.308928,0.001725,0.0020,0.1667,0.0000,0.0000,0.0000,0.0000,0,90.0000,0.0000,7,15;19;17;16;8;6;2;,45;58;52;47;19;14;,"LINESTRING (-96.731504 43.529401, -96.711316 43.529591, -96.711382 43.541280, -96.711382 43.546744, -96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813)",,12.000;13.000;13.000;10.000;13.000;10.000;,3.000;2.000;2.000;5.000;2.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,465,15,3,14,2,15->3,0,auto,am,84.0000,21.0000,13.0516,60.0000,21.0000,10.243883,0.001636,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,15;10;11;4;3;,43;27;31;8;,"LINESTRING (-96.731504 43.529401, -96.731438 43.545271, -96.746841 43.544131, -96.747168 43.563654, -96.774303 43.572962)",,9.000;10.000;9.000;11.000;,6.000;5.000;6.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,466,15,3,14,2,15->3,0,auto,am,1.0000,19.0000,11.8086,60.0000,19.0000,9.888854,0.001509,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,15;14;11;4;3;,44;40;31;8;,"LINESTRING (-96.731504 43.529401, -96.751035 43.529306, -96.746841 43.544131, -96.747168 43.563654, -96.774303 43.572962)",,10.000;11.000;9.000;11.000;,5.000;4.000;6.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,467,15,3,14,2,15->3,0,auto,am,15.0000,21.0000,13.0516,59.8398,21.0000,10.225933,0.001635,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,59.8398,0.0000,5,15;10;11;12;3;,43;27;33;35;,"LINESTRING (-96.731504 43.529401, -96.731438 43.545271, -96.746841 43.544131, -96.780137 43.543941, -96.774303 43.572962)",,9.000;10.000;9.000;10.840;,6.000;5.000;6.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,468,15,4,14,3,15->4,0,auto,am,495.0000,17.0000,10.5656,45.0000,17.0000,7.903195,0.001306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,15;10;11;4;,43;27;31;,"LINESTRING (-96.731504 43.529401, -96.731438 43.545271, -96.746841 43.544131, -96.747168 43.563654)",,9.000;10.000;9.000;,6.000;5.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,469,15,4,14,3,15->4,0,auto,am,5.0000,15.0000,9.3226,45.0000,15.0000,7.548166,0.001179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,15;14;11;4;,44;40;31;,"LINESTRING (-96.731504 43.529401, -96.751035 43.529306, -96.746841 43.544131, -96.747168 43.563654)",,10.000;11.000;9.000;,5.000;4.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,470,15,5,14,4,15->5,0,auto,am,200.0000,14.0000,8.7011,45.0000,14.0000,7.389280,0.001123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,15;10;9;5;,43;26;23;,"LINESTRING (-96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034)",,9.000;12.000;10.000;,6.000;3.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,471,15,6,14,5,15->6,0,auto,am,200.0000,18.0000,11.1871,60.0000,18.0000,9.729968,0.001453,0.0025,0.0000,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,15;10;9;5;6;,43;26;23;12;,"LINESTRING (-96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.711644 43.587586)",,9.000;12.000;10.000;11.000;,6.000;3.000;5.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,472,15,6,14,5,15->6,0,auto,am,0.0000,14.0000,8.7011,75.0000,14.0000,10.797167,0.001333,0.0025,0.1667,0.0000,0.0000,0.0000,0.0000,0,75.0000,0.0000,6,15;19;17;16;8;6;,45;58;52;47;19;,"LINESTRING (-96.731504 43.529401, -96.711316 43.529591, -96.711382 43.541280, -96.711382 43.546744, -96.711382 43.562324, -96.711644 43.587586)",,12.000;13.000;13.000;10.000;13.000;,3.000;2.000;2.000;5.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,473,15,7,14,6,15->7,0,auto,am,500.0000,22.0000,13.6731,60.0000,22.0000,10.640485,0.001786,0.0025,0.0000,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,15;10;9;8;7;,43;26;24;20;,"LINESTRING (-96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.711382 43.562324, -96.693423 43.563844)",,9.000;12.000;5.000;12.000;,6.000;3.000;10.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,474,15,7,14,6,15->7,0,auto,am,0.0000,12.0000,7.4580,75.0000,12.0000,10.467208,0.001216,0.0025,0.1667,0.0000,0.0000,0.0000,0.0000,0,75.0000,0.0000,6,15;19;17;16;18;7;,45;58;52;50;54;,"LINESTRING (-96.731504 43.529401, -96.711316 43.529591, -96.711382 43.541280, -96.711382 43.546744, -96.694078 43.546744, -96.693423 43.563844)",,12.000;13.000;13.000;12.000;13.000;,3.000;2.000;2.000;3.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,475,15,8,14,7,15->8,0,auto,am,600.0000,19.0000,11.8086,45.0000,19.0000,8.458682,0.001512,0.0033,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,15;10;9;8;,43;26;24;,"LINESTRING (-96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.711382 43.562324)",,9.000;12.000;5.000;,6.000;3.000;10.000;,0,,,,,,,,,-1.000000,0.000000,
0,476,15,8,14,7,15->8,0,auto,am,0.0000,12.0000,7.4580,60.0000,12.0000,8.762632,0.001111,0.0033,0.1667,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,15;19;17;16;8;,45;58;52;47;,"LINESTRING (-96.731504 43.529401, -96.711316 43.529591, -96.711382 43.541280, -96.711382 43.546744, -96.711382 43.562324)",,12.000;13.000;13.000;10.000;,3.000;2.000;2.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,477,15,9,14,8,15->9,0,auto,am,1000.0000,9.0000,5.5935,30.0000,9.0000,4.877519,0.000732,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.0000,0.0000,3,15;10;9;,43;26;,"LINESTRING (-96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596)",,9.000;12.000;,6.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,478,15,10,14,9,15->10,0,auto,am,4000.0000,6.0000,3.7290,15.0000,6.0000,2.695717,0.000457,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,15.0000,0.0000,2,15;10;,43;,"LINESTRING (-96.731504 43.529401, -96.731438 43.545271)",,9.000;,6.000;,0,,,,,,,,,-1.000000,0.000000,
0,479,15,11,14,10,15->11,0,auto,am,1386.0000,11.0000,6.8365,30.0000,11.0000,5.207478,0.000849,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.0000,0.0000,3,15;10;11;,43;27;,"LINESTRING (-96.731504 43.529401, -96.731438 43.545271, -96.746841 43.544131)",,9.000;10.000;,6.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,480,15,11,14,10,15->11,0,auto,am,14.0000,9.0000,5.5935,30.0000,9.0000,4.852449,0.000722,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.0000,0.0000,3,15;14;11;,44;40;,"LINESTRING (-96.731504 43.529401, -96.751035 43.529306, -96.746841 43.544131)",,10.000;11.000;,5.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,481,15,12,14,11,15->12,0,auto,am,693.0000,17.0000,10.5656,45.0000,17.0000,7.903195,0.001306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,15;10;11;12;,43;27;33;,"LINESTRING (-96.731504 43.529401, -96.731438 43.545271, -96.746841 43.544131, -96.780137 43.543941)",,9.000;10.000;9.000;,6.000;5.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,482,15,12,14,11,15->12,0,auto,am,7.0000,15.0000,9.3226,45.0000,15.0000,7.548166,0.001179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,15;14;11;12;,44;40;33;,"LINESTRING (-96.731504 43.529401, -96.751035 43.529306, -96.746841 43.544131, -96.780137 43.543941)",,10.000;11.000;9.000;,5.000;4.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,483,15,13,14,12,15->13,0,auto,am,693.0000,20.0000,12.4301,60.0000,20.0000,10.084997,0.001580,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,15;10;11;12;13;,43;27;33;37;,"LINESTRING (-96.731504 43.529401, -96.731438 43.545271, -96.746841 43.544131, -96.780137 43.543941, -96.793377 43.490707)",,9.000;10.000;9.000;12.000;,6.000;5.000;6.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,484,15,13,14,12,15->13,0,auto,am,7.0000,12.0000,7.4580,60.0000,12.0000,8.738827,0.001101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,15;22;21;24;13;,46;69;66;74;,"LINESTRING (-96.731504 43.529401, -96.731241 43.514858, -96.730979 43.510485, -96.749200 43.503164, -96.793377 43.490707)",,12.000;13.000;12.000;11.000;,3.000;2.000;3.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,485,15,14,14,13,15->14,0,auto,am,1300.0000,5.0000,3.1075,15.0000,5.0000,2.511761,0.000391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,15.0000,0.0000,2,15;14;,44;,"LINESTRING (-96.731504 43.529401, -96.751035 43.529306)",,10.000;,5.000;,0,,,,,,,,,-1.000000,0.000000,
0,486,15,16,14,15,15->16,0,auto,am,1200.0000,10.0000,6.2150,30.0000,10.0000,5.036405,0.000788,0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.0000,0.0000,3,15;10;16;,43;29;,"LINESTRING (-96.731504 43.529401, -96.731438 43.545271, -96.711382 43.546744)",,9.000;11.000;,6.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,487,15,16,14,15,15->16,0,auto,am,0.0000,7.0000,4.3505,45.0000,7.0000,6.250871,0.000720,0.0050,0.1667,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,15;19;17;16;,45;58;52;,"LINESTRING (-96.731504 43.529401, -96.711316 43.529591, -96.711382 43.541280, -96.711382 43.546744)",,12.000;13.000;13.000;,3.000;2.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,488,15,17,14,16,15->17,0,auto,am,1485.0000,14.0000,8.7011,30.0000,14.0000,5.801637,0.001063,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.0000,0.0000,3,15;10;17;,43;30;,"LINESTRING (-96.731504 43.529401, -96.731438 43.545271, -96.711382 43.541280)",,9.000;7.000;,6.000;8.000;,0,,,,,,,,,-1.000000,0.000000,
0,489,15,17,14,16,15->17,0,auto,am,15.0000,5.0000,3.1075,30.0000,5.0000,4.216337,0.000497,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.0000,0.0000,3,15;19;17;,45;58;,"LINESTRING (-96.731504 43.529401, -96.711316 43.529591, -96.711382 43.541280)",,12.000;13.000;,3.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,490,15,18,14,17,15->18,0,auto,am,200.0000,13.0000,8.0796,45.0000,13.0000,7.218207,0.001062,0.0033,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,15;10;16;18;,43;29;50;,"LINESTRING (-96.731504 43.529401, -96.731438 43.545271, -96.711382 43.546744, -96.694078 43.546744)",,9.000;11.000;12.000;,6.000;4.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,491,15,18,14,17,15->18,0,auto,am,0.0000,10.0000,6.2150,60.0000,10.0000,8.432674,0.000994,0.0033,0.1667,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,15;19;17;16;18;,45;58;52;50;,"LINESTRING (-96.731504 43.529401, -96.711316 43.529591, -96.711382 43.541280, -96.711382 43.546744, -96.694078 43.546744)",,12.000;13.000;13.000;12.000;,3.000;2.000;2.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,492,15,19,14,18,15->19,0,auto,am,800.0000,3.0000,1.8645,15.0000,3.0000,2.181802,0.000274,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,15.0000,0.0000,2,15;19;,45;,"LINESTRING (-96.731504 43.529401, -96.711316 43.529591)",,12.000;,3.000;,0,,,,,,,,,-1.000000,0.000000,
