link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,fftt,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,ref_volume,ref_diff,volume_before_odme,volume_after_odme,volume_diff_odme,obs_count,upper_bound_type,obs_count_dev_odme,preload_volume,person_volume,travel_time,speed_kmph,speed_mph,speed_ratio,VOC,DOC,capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,qdf,lanes,D_per_hour_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_p,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,scenario_code,volume_before_sa,volume_after_sa,volume_diff_sa,speed_before_sa,speed_after_sa,speed_diff_sa,DoC_before_sa,DoC_after_sa,Doc_diff_sa,P_before_sa,P_after_sa,P_diff_sa,notes
76,bpr,577,545,1.000000,0.001835,0.001141,0.001835,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,2785.927,-1.000,0.000,2785.927,2785.927,0.000,,,,0.000,2785.927,0.002,57.954,36.019,0.966,0.696,0.696,4000.000,0.000,0.000,0.000,1.000,1.000,2785.927,0.955,1.142,0.225,0.000,60.000,51.000,0.400,4.000,53.712,50.948,3.177,0.088,3.177,0.088,0.003,0.000,"LINESTRING (-87.642272 41.744230, -87.629173 41.719019)",2785.927,60.000,60.000,60.000,60.000,58.648,56.152,54.486,57.297,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,2785.927,2785.927,0.000,57.954,57.954,0.000,0.696,0.696,0.000,0.225,0.225,period-based
76,bpr,577,573,1.000000,0.002938,0.001826,0.002938,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,7176.726,-1.000,0.000,7176.726,7176.726,0.000,,,,0.000,7176.726,0.004,49.063,30.493,0.818,1.104,1.104,6500.000,0.000,0.000,0.000,1.000,1.000,7176.726,0.955,1.142,1.069,0.000,60.000,51.000,0.400,4.000,36.285,33.487,13.105,0.430,13.105,0.430,0.078,0.016,"LINESTRING (-87.642223 41.744245, -87.646986 41.787462)",7176.726,60.000,60.000,60.000,60.000,46.814,36.155,34.431,42.839,56.861,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,7176.726,7176.726,0.000,49.063,49.063,0.000,1.104,1.104,0.000,1.069,1.069,period-based
76,bpr,577,576,1.000000,0.003033,0.001885,0.003033,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,2455.398,-1.000,0.000,2455.398,2455.398,0.000,,,,0.000,2455.398,0.004,44.750,27.813,0.746,1.228,1.228,2000.000,0.000,0.000,0.000,1.000,1.000,2455.398,0.955,1.142,1.207,0.417,60.000,51.000,0.400,4.000,31.483,27.583,4.629,0.166,4.629,0.166,0.042,0.020,"LINESTRING (-87.642244 41.744268, -87.699402 41.755972)",2455.398,60.000,60.000,60.000,60.000,41.541,29.957,28.409,36.593,55.691,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,2455.398,2455.398,0.000,44.750,44.750,0.000,1.228,1.228,0.000,1.207,1.207,period-based
76,bpr,577,578,1.000000,0.002512,0.001561,0.002512,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,4024.526,-1.000,0.000,4024.526,4024.526,0.000,,,,0.000,4024.526,0.003,59.429,36.935,0.990,0.503,0.503,8000.000,0.000,0.000,0.000,1.000,1.000,4024.526,0.955,1.142,0.061,0.000,60.000,51.000,0.400,4.000,58.147,51.000,6.283,0.170,6.283,0.170,0.002,0.000,"LINESTRING (-87.642270 41.744257, -87.666086 41.711844)",4024.526,60.000,60.000,60.000,60.000,59.671,58.684,56.013,59.342,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,4024.526,4024.526,0.000,59.429,59.429,0.000,0.503,0.503,0.000,0.061,0.061,period-based
76,bpr,578,32,1.000000,0.001000,0.000622,0.001000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,5029.560,-1.000,0.000,5029.560,5029.560,0.000,,,,0.000,5029.560,0.001,59.999,37.290,1.000,0.102,0.102,49500.000,0.000,0.000,0.000,1.000,1.000,5029.560,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,59.997,51.000,3.126,0.084,3.126,0.084,0.000,0.000,"LINESTRING (-87.666081 41.711850, -87.677987 41.702845)",5029.560,60.000,60.000,60.000,60.000,59.999,59.998,56.998,59.999,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,5029.560,5029.560,0.000,59.999,59.999,0.000,0.102,0.102,0.000,0.000,0.000,period-based
76,bpr,578,507,1.000000,0.005157,0.003205,0.005157,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,134.403,-1.000,0.000,134.403,134.403,0.000,,,,0.000,134.403,0.005,59.999,37.290,1.000,0.090,0.090,1500.000,0.000,0.000,0.000,1.000,1.000,134.403,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,59.998,51.000,0.431,0.012,0.431,0.012,0.000,0.000,"LINESTRING (-87.666075 41.711853, -87.755385 41.676738)",134.403,60.000,60.000,60.000,60.000,60.000,59.999,56.999,59.999,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,134.403,134.403,0.000,59.999,59.999,0.000,0.090,0.090,0.000,0.000,0.000,period-based
76,bpr,578,524,1.000000,0.002746,0.001706,0.002746,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1629.497,-1.000,0.000,1629.497,1629.497,0.000,,,,0.000,1629.497,0.003,59.931,37.247,0.999,0.296,0.296,5500.000,0.000,0.000,0.000,1.000,1.000,1629.497,0.955,1.142,0.007,0.000,60.000,51.000,0.400,4.000,59.771,51.000,2.781,0.075,2.781,0.075,0.000,0.000,"LINESTRING (-87.666091 41.711828, -87.664900 41.671311)",1629.497,60.000,60.000,60.000,60.000,59.962,59.846,56.885,59.923,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,1629.497,1629.497,0.000,59.931,59.931,0.000,0.296,0.296,0.000,0.007,0.007,period-based
76,bpr,578,576,1.000000,0.003443,0.002140,0.003443,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,2659.969,-1.000,0.000,2659.970,2659.970,0.000,,,,0.000,2659.969,0.005,40.835,25.379,0.681,1.330,1.330,2000.000,0.000,0.000,0.000,1.000,1.000,2659.970,0.955,1.142,1.322,0.583,60.000,51.000,0.400,4.000,27.511,22.937,5.691,0.224,5.691,0.224,0.072,0.045,"LINESTRING (-87.666044 41.711845, -87.699386 41.755962)",2659.970,60.000,60.000,60.000,60.000,35.768,24.935,23.627,30.836,53.886,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,2659.969,2659.969,0.000,40.835,40.835,0.000,1.330,1.330,0.000,1.322,1.322,period-based
76,bpr,578,577,1.000000,0.002512,0.001561,0.002512,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,7378.100,-1.000,0.000,7378.100,7378.100,0.000,,,,0.000,7378.100,0.003,54.126,33.640,0.902,0.922,0.922,8000.000,0.000,0.000,0.000,1.000,1.000,7378.100,0.955,1.142,0.691,0.000,60.000,51.000,0.400,4.000,44.120,46.740,11.519,0.342,11.519,0.342,0.034,0.000,"LINESTRING (-87.666044 41.711814, -87.642228 41.744227)",7378.100,60.000,60.000,60.000,60.000,58.356,51.908,48.697,57.147,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,7378.100,7378.100,0.000,54.126,54.126,0.000,0.922,0.922,0.000,0.691,0.691,period-based
76,bpr,578,579,1.000000,0.003519,0.002187,0.003519,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1600.476,-1.000,0.000,1600.476,1600.476,0.000,,,,0.000,1600.476,0.004,56.523,35.129,0.942,0.800,0.800,2000.000,0.000,0.000,0.000,1.000,1.000,1600.476,0.955,1.142,0.392,0.000,60.000,51.000,0.400,4.000,49.833,50.525,3.500,0.100,3.500,0.100,0.006,0.000,"LINESTRING (-87.666077 41.711806, -87.608919 41.682994)",1600.476,60.000,60.000,60.000,60.000,57.534,55.020,54.327,55.069,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,1600.476,1600.476,0.000,56.523,56.523,0.000,0.800,0.800,0.000,0.392,0.392,period-based
76,bpr,578,580,1.000000,0.003051,0.001896,0.003051,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1724.071,-1.000,0.000,1724.071,1724.071,0.000,,,,0.000,1724.071,0.003,58.031,36.067,0.967,0.690,0.690,2500.000,0.000,0.000,0.000,1.000,1.000,1724.071,0.955,1.142,0.216,0.000,60.000,51.000,0.400,4.000,53.931,50.956,3.269,0.091,3.269,0.091,0.003,0.000,"LINESTRING (-87.666061 41.711803, -87.607712 41.720806)",1724.071,60.000,60.000,60.000,60.000,58.710,56.425,54.700,57.420,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,1724.071,1724.071,0.000,58.031,58.031,0.000,0.690,0.690,0.000,0.216,0.216,period-based
76,bpr,578,643,1.000000,0.002319,0.001441,0.002319,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,6408.074,-1.000,0.000,6408.074,6408.074,0.000,,,,0.000,6408.074,0.002,59.277,36.841,0.988,0.534,0.534,12000.000,0.000,0.000,0.000,1.000,1.000,6408.074,0.955,1.142,0.078,0.000,60.000,51.000,0.400,4.000,57.667,50.999,9.235,0.251,9.235,0.251,0.003,0.000,"LINESTRING (-87.666053 41.711852, -87.702968 41.731660)",6408.074,60.000,60.000,60.000,60.000,59.578,58.314,55.735,59.157,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,6408.074,6408.074,0.000,59.277,59.277,0.000,0.534,0.534,0.000,0.078,0.078,period-based
76,bpr,578,645,1.000000,0.003149,0.001957,0.003149,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,3331.904,-1.000,0.000,3331.904,3331.904,0.000,,,,0.000,3331.904,0.003,59.156,36.766,0.986,0.555,0.555,6000.000,0.000,0.000,0.000,1.000,1.000,3331.904,0.955,1.142,0.091,0.000,60.000,51.000,0.400,4.000,57.290,50.999,6.521,0.177,6.521,0.177,0.002,0.000,"LINESTRING (-87.666085 41.711845, -87.698237 41.672228)",3331.904,60.000,60.000,60.000,60.000,59.503,58.013,55.509,59.006,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,3331.904,3331.904,0.000,59.156,59.156,0.000,0.555,0.555,0.000,0.091,0.091,period-based
76,bpr,579,33,1.000000,0.001000,0.000622,0.001000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,3358.860,-1.000,0.000,3358.860,3358.860,0.000,,,,0.000,3358.860,0.001,60.000,37.290,1.000,0.068,0.068,49500.000,0.000,0.000,0.000,1.000,1.000,3358.860,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,59.999,51.000,2.088,0.056,2.088,0.056,0.000,0.000,"LINESTRING (-87.608923 41.683038, -87.620827 41.674032)",3358.860,60.000,60.000,60.000,60.000,60.000,60.000,57.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,3358.860,3358.860,0.000,60.000,60.000,0.000,0.068,0.068,0.000,0.000,0.000,period-based
76,bpr,579,578,1.000000,0.003519,0.002187,0.003519,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,2024.240,-1.000,0.000,2024.240,2024.240,0.000,,,,0.000,2024.240,0.004,51.840,32.219,0.864,1.012,1.012,2000.000,0.000,0.000,0.000,1.000,1.000,2024.240,0.955,1.142,0.968,0.000,60.000,51.000,0.400,4.000,39.647,37.735,4.427,0.137,4.427,0.137,0.019,0.000,"LINESTRING (-87.608895 41.683040, -87.666053 41.711852)",2024.240,60.000,60.000,60.000,60.000,52.102,40.423,38.704,46.399,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,2024.240,2024.240,0.000,51.840,51.840,0.000,1.012,1.012,0.000,0.968,0.968,period-based
76,bpr,579,580,1.000000,0.002563,0.001593,0.002563,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,5034.799,-1.000,0.000,5034.799,5034.799,0.000,,,,0.000,5034.799,0.003,58.226,36.188,0.970,0.671,0.671,7500.000,0.000,0.000,0.000,1.000,1.000,5034.799,0.955,1.142,0.194,0.000,60.000,51.000,0.400,4.000,54.494,50.971,8.019,0.222,8.019,0.222,0.007,0.000,"LINESTRING (-87.608881 41.683016, -87.607690 41.720831)",5034.799,60.000,60.000,60.000,60.000,58.862,57.104,55.233,57.723,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,5034.799,5034.799,0.000,58.226,58.226,0.000,0.671,0.671,0.000,0.194,0.194,period-based
76,bpr,579,582,1.000000,0.003419,0.002125,0.003419,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1400.208,-1.000,0.000,1400.208,1400.208,0.000,,,,0.000,1400.208,0.004,53.865,33.477,0.898,0.933,0.933,1500.000,0.000,0.000,0.000,1.000,1.000,1400.208,0.955,1.142,0.725,0.000,60.000,51.000,0.400,4.000,43.549,45.922,2.975,0.089,2.975,0.089,0.009,0.000,"LINESTRING (-87.608902 41.682991, -87.544598 41.696496)",1400.208,60.000,60.000,60.000,60.000,58.036,50.928,47.790,56.480,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,1400.208,1400.208,0.000,53.865,53.865,0.000,0.933,0.933,0.000,0.725,0.725,period-based
76,bpr,579,647,1.000000,0.002267,0.001409,0.002267,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,3174.110,-1.000,0.000,3174.110,3174.110,0.000,,,,0.000,3174.110,0.002,59.018,36.680,0.984,0.577,0.577,5500.000,0.000,0.000,0.000,1.000,1.000,3174.110,0.955,1.142,0.106,0.000,60.000,51.000,0.400,4.000,56.862,50.997,4.472,0.122,4.472,0.122,0.002,0.000,"LINESTRING (-87.608915 41.683042, -87.649402 41.669536)",3174.110,60.000,60.000,60.000,60.000,59.415,57.660,55.244,58.830,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,3174.110,3174.110,0.000,59.018,59.018,0.000,0.577,0.577,0.000,0.106,0.106,period-based
76,bpr,579,656,1.000000,0.003492,0.002170,0.003492,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,2523.219,-1.000,0.000,2523.219,2523.219,0.000,,,,0.000,2523.219,0.004,55.811,34.687,0.930,0.841,0.841,3000.000,0.000,0.000,0.000,1.000,1.000,2523.219,0.955,1.142,0.478,0.000,60.000,51.000,0.400,4.000,48.040,49.958,5.476,0.158,5.476,0.158,0.011,0.000,"LINESTRING (-87.608929 41.683002, -87.577968 41.637083)",2523.219,60.000,60.000,60.000,60.000,57.127,53.435,52.961,54.254,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,2523.219,2523.219,0.000,55.811,55.811,0.000,0.841,0.841,0.000,0.478,0.478,period-based
76,bpr,580,34,1.000000,0.001000,0.000622,0.001000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,4917.440,-1.000,0.000,4917.440,4917.440,0.000,,,,0.000,4917.440,0.001,59.999,37.290,1.000,0.099,0.099,49500.000,0.000,0.000,0.000,1.000,1.000,4917.440,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,59.997,51.000,3.056,0.082,3.056,0.082,0.000,0.000,"LINESTRING (-87.607732 41.720853, -87.619637 41.711847)",4917.440,60.000,60.000,60.000,60.000,60.000,59.998,56.999,59.999,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,4917.440,4917.440,0.000,59.999,59.999,0.000,0.099,0.099,0.000,0.000,0.000,period-based
76,bpr,580,545,1.000000,0.001105,0.000687,0.001105,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,4101.727,-1.000,0.000,4101.727,4101.727,0.000,,,,0.000,4101.727,0.001,51.465,31.985,0.858,1.025,1.025,4000.000,0.000,0.000,0.000,1.000,1.000,4101.727,0.955,1.142,0.983,0.000,60.000,51.000,0.400,4.000,39.179,37.141,2.816,0.088,2.816,0.088,0.013,0.000,"LINESTRING (-87.607718 41.720858, -87.629152 41.719057)",4101.727,60.000,60.000,60.000,60.000,51.847,39.838,38.110,45.955,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,4101.727,4101.727,0.000,51.465,51.465,0.000,1.025,1.025,0.000,0.983,0.983,period-based
76,bpr,580,575,1.000000,0.003654,0.002271,0.003654,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,4750.301,-1.000,0.000,4750.301,4750.301,0.000,,,,0.000,4750.301,0.005,46.212,28.721,0.770,1.188,1.188,4000.000,0.000,0.000,0.000,1.000,1.000,4750.301,0.955,1.142,1.162,0.083,60.000,51.000,0.400,4.000,33.058,29.489,10.789,0.376,10.789,0.376,0.086,0.035,"LINESTRING (-87.607691 41.720824, -87.589829 41.773045)",4750.301,60.000,60.000,60.000,60.000,43.507,31.985,30.362,38.755,56.205,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,4750.301,4750.301,0.000,46.212,46.212,0.000,1.188,1.188,0.000,1.162,1.162,period-based
76,bpr,580,578,1.000000,0.003051,0.001896,0.003051,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,2094.572,-1.000,0.000,2094.572,2094.572,0.000,,,,0.000,2094.572,0.003,55.871,34.724,0.931,0.838,0.838,2500.000,0.000,0.000,0.000,1.000,1.000,2094.572,0.955,1.142,0.471,0.000,60.000,51.000,0.400,4.000,48.187,50.019,3.971,0.114,3.971,0.114,0.008,0.000,"LINESTRING (-87.607720 41.720858, -87.666069 41.711855)",2094.572,60.000,60.000,60.000,60.000,57.167,53.575,53.081,54.334,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,2094.572,2094.572,0.000,55.871,55.871,0.000,0.838,0.838,0.000,0.471,0.471,period-based
76,bpr,580,579,1.000000,0.002563,0.001593,0.002563,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,2848.544,-1.000,0.000,2848.544,2848.544,0.000,,,,0.000,2848.544,0.003,59.813,37.174,0.997,0.380,0.380,7500.000,0.000,0.000,0.000,1.000,1.000,2848.544,0.955,1.142,0.020,0.000,60.000,51.000,0.400,4.000,59.385,51.000,4.537,0.122,4.537,0.122,0.000,0.000,"LINESTRING (-87.607742 41.720833, -87.608933 41.683018)",2848.544,60.000,60.000,60.000,60.000,59.895,59.582,56.686,59.791,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,2848.544,2848.544,0.000,59.813,59.813,0.000,0.380,0.380,0.000,0.020,0.020,period-based
